APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-x_p_w,APPVAL_RECS_bert-x_p_w,FOA_RECS_bert-x_p_w
10242458,f,a,"9535431,10216305,10217184,10217185,10217186","312500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8132824,m,w,"10172988,9769902,10404042,10405484,10445002","464000.0,492000.0,428000.0,428000.0,428000.0","RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003"
9564864,m,w,"9564864,9525284,9762886,9743693,9393866","625000.0,625000.0,615000.0,615000.0,625000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
7886893,m,w,"10425231,10646276,10055952,10055950,10055949","1230500.0,1184500.0,1334000.0,1334000.0,1334000.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
10434006,m,w,"10142033,9519655,9205320,10266163,9352725","215250.0,218750.0,229250.0,203000.0,218750.0","RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008"
10487475,m,a,"10440591,10632121,9544872,9764289,9355142","588500.0,566500.0,843750.0,830250.0,843750.0","RFA-CA-21-024,RFA-CA-21-024,RFA-CA-15-023,RFA-CA-15-023,RFA-CA-15-023"
9479233,m,w,"8264613,8698757,8655883,9049499,9122429","342500.0,332500.0,332500.0,327500.0,327500.0","RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001"
7686749,m,w,"10226692,10612714,10085516,10085116,10083992","261000.0,412000.0,464000.0,464000.0,464000.0","RFA-HD-21-007,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
9317408,m,w,"7927824,7897216,7487362,9824342,9822061","292000.0,292000.0,292000.0,246000.0,246000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-18-025,RFA-AI-18-025"
8516914,f,w,"7629804,7845599,8071037,7845609,8314139","365000.0,360000.0,350000.0,360000.0,342500.0","RFA-AA-07-007,RFA-AA-07-007,RFA-AA-07-007,RFA-AA-08-007,RFA-AA-08-007"
10215273,m,w,"9476678,9478480,9476389,9478513,9476681","468750.0,468750.0,468750.0,468750.0,468750.0","RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005,RFA-FD-17-005"
8081482,m,w,"8081357,8854119,8081510,8081493,8081413","280000.0,266000.0,280000.0,280000.0,280000.0","RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008,RFA-HD-10-008"
8033386,m,a,"9787418,9686051,9772547,9785484,9786823","246000.0,250000.0,246000.0,246000.0,246000.0","RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006,RFA-MD-18-006"
7943901,m,w,"8718964,8321997,8856451,8702064,8319400","332500.0,342500.0,332500.0,332500.0,342500.0","RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006,RFA-AG-11-006"
8259476,m,h,"9226033,9257270,9268702,9226036,9242596","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9070603,m,w,"10316999,9832193,10129530,10070100,9246760","53500.0,61500.0,61500.0,57999.99999999999,62500.0","RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011,RFA-RM-15-011"
8733162,m,w,"10078197,9147573,9056167,9301520,9665671","615000.0,655000.0,665000.0,625000.0,625000.0","RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026,RFA-DK-14-026"
8635336,m,w,"10666449,10622622,10408485,10408484,10408481","1030000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
8533635,m,w,"10533765,10307482,10306992,10307277,10307278","515000.0,535000.0,535000.0,535000.0,535000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
9251791,m,w,"8928948,9769651,8928961,9503156,9551755","665000.0,615000.0,665000.0,625000.0,625000.0","RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
9698975,m,b,"7938945,8134200,8136559,8137977,7791268","360000.0,350000.0,350000.0,350000.0,365000.0","RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005,RFA-GM-09-005"
10265492,m,a,"10837481,10837461,10855076,10571074,10573677","412000.0,412000.0,412000.0,428000.0,428000.0","RFA-FD-23-028,RFA-FD-23-028,RFA-FD-22-001,RFA-FD-22-001,RFA-FD-22-001"
8633053,f,w,"10426961,10618316,8146167,8319431,8653603","556400.0,535600.0,5739998.6,5534998.65,5452998.67","RFA-HL-22-007,RFA-HL-22-007,RFA-HL-10-008,RFA-HL-10-008,RFA-HL-10-008"
10666594,m,w,"8819101,8706563,9229518,8820238,9291409","665000.0,665000.0,625000.0,665000.0,625000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
10444319,m,h,"9559760,9560404,9656182,9673229,9681500","250000.0,250000.0,246000.0,246000.0,246000.0","RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301"
8908677,f,w,"8799363,9455720,9756578,9774047,9655324","498750.0,468750.0,468750.0,461250.0,461250.0","RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013,RFA-ES-13-013"
9748742,m,w,"8136689,8396659,8382203,8727720,8727716","1872000.0,1781000.0000000002,1781000.0000000002,1755000.0,1755000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
8446499,m,a,"9257270,9024442,9257274,9212088,9233915","1875000.0,1965000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9912077,f,w,"8412121,8477358,8472812,8412134,8472621","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
10748247,f,w,"10709664,10701116,10603546,10710060,10708990","515000.0,535000.0,214000.0,206000.0,206000.0","RFA-NR-22-002,RFA-NR-22-002,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003"
7935176,m,w,"10731695,7894620,7889293,7986434,7675432","154500.0,1440000.0,1460000.0,1440000.0,1460000.0","RFA-OD-22-015,RFA-RR-07-005,RFA-RR-07-005,RFA-RR-07-005,RFA-RR-07-005"
8131150,m,a,"9627533,9791163,9789856,9789855,9789852","2812500.0,2767500.0,2767500.0,2767500.0,2767500.0","RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034"
8601956,m,w,"8034232,7890932,8260815,8266001,8282735","1120000.0,1168000.0,1096000.0,1096000.0,1096000.0","RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006"
9860066,m,w,"8768731,8768636,8766909,8882257,8885651","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
9390754,m,h,"8687991,8521365,8440309,8529009,7788755","99750.0,101250.0,101250.0,102750.0,102750.0","RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001,RFA-MD-09-001"
9273574,m,w,"9459953,9277049,10170435,10172921,10172922","937500.0,937500.0,869999.9999999999,869999.9999999999,869999.9999999999","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
8327757,m,w,"8797292,9000076,9003016,8790929,8797087","6783000.0,6681000.0,6681000.0,6783000.0,6783000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
8365125,m,w,"8268769,8255455,8257293,8264106,8264102","685000.0,3196666.2100000004,3266666.2,3266666.2,3266666.2","RFA-RR-11-004,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
8084194,f,a,"10259671,10013216,9937535,10662514,10437092","773140.0,819795.0,819795.0,3090000.0,3479999.9999999995","RFA-HS-19-002,RFA-HS-19-002,RFA-HS-19-002,RFA-MD-21-007,RFA-MD-21-007"
7561342,f,a,"8636843,8636552,8636647,8636661,8635404","270000.0,270000.0,270000.0,270000.0,270000.0","RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024"
8795243,m,w,"10138992,10600094,9983262,10370410,10434863","290000.0,257500.0,307500.0,267500.0,856000.0","RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023,RFA-CA-20-001"
10527336,m,w,"8433150,8433122,8432962,8433149,8433134","675000.0,685000.0,685000.0,685000.0,675000.0","RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004,RFA-ES-12-004"
9606093,f,h,"10709530,10651665,10754319,10730191,10723104","59740.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
10115114,m,w,"8391972,9061798,8656771,8656766,8656796","205500.00000000003,196500.0,199500.0,199500.0,199500.0","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
8137835,f,w,"8137730,7762442,7764289,7764287,7728867","489600.0,496400.0,496400.0,496400.0,496400.0","RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
10670813,m,w,"7826643,7677949,7989838,8068435,7900055","504000.0,511000.0,504000.0,504000.0,504000.0","RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010,RFA-RM-06-010"
9040168,m,w,"7994756,7551996,7558266,7741712,7992459","77000.0,80300.0,80300.0,79200.0,77000.0","RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009,RFA-ES-06-009"
9270487,m,w,"10687276,10491908,10491915,10491917,10492497","2575000.0,2675000.0,2675000.0,2675000.0,2675000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
9323426,f,w,"10427375,10425400,10425735,10055884,10057237","749000.0,749000.0,749000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
7869504,m,w,"10848139,8295044,8492189,8288421,8545296","309000.0,1370000.0,1350000.0,1370000.0,1370000.0","RFA-FD-23-030,RFA-NS-11-011,RFA-NS-11-011,RFA-NS-11-011,RFA-NS-11-011"
10573181,f,w,"10690459,10353539,10353537,10353536,10353533","1802500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8716619,f,w,"8901853,8734305,8853216,8424847,8426694","665000.0,665000.0,665000.0,685000.0,685000.0","RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008,RFA-AA-12-008"
8850648,m,w,"8698425,8696636,8698427,8698428,8698424","133000.0,133000.0,133000.0,133000.0,133000.0","RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026"
9925602,m,h,"10451620,10447757,10476598,10322277,10327454","214000.0,214000.0,214000.0,232000.0,232000.0","RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702,RFA-MH-20-702"
9982774,f,w,"10625692,10625576,10625693,10625172,10625173","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001"
7993334,m,w,"9149258,8965207,9552155,9552811,9552156","917000.0,931000.0,875000.0,875000.0,875000.0","RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009,RFA-ES-14-009"
10454618,m,w,"10083992,10615804,10085516,10085913,10612714","464000.0,412000.0,464000.0,464000.0,412000.0","RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064,RFA-CA-19-064"
9054053,f,h,"9737247,9738727,9738570,9738418,9738384","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003,RFA-AG-19-003"
8735092,f,w,"10472703,10044051,10044539,10044537,10044536","856000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
9119005,f,w,"9332288,9536561,9535997,9535324,9535998","917000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8141266,m,w,"8736372,9320708,9320709,9320707,9320704","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
9526395,m,a,"10093953,10094515,10095572,10458695,10670123","615000.0,615000.0,615000.0,160500.0,154500.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-031,RFA-AG-20-031"
9016535,m,w,"9535293,9710644,9762893,9762892,9710668","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
9527148,f,w,"9606535,9242789,9707621,9707620,9707619","1250000.0,1310000.0,1230000.0,1230000.0,1230000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
8391715,m,w,"9323489,9757795,9563295,8990689,9105753","1375000.0,1353000.0,1375000.0,1463000.0,1441000.0","RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027"
8473680,m,a,"7885796,7680624,7810522,8246456,8449962","3212000.0,3212000.0,3168000.0,3014000.0000000005,2970000.0","RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026"
8089019,m,w,"9217660,9053028,9247354,9222031,9220846","500000.0,524000.0,524000.0,500000.0,500000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
8376957,m,w,"9640405,10087862,10326787,10449341,10451579","922500.0,869999.9999999999,802500.0,802500.0,802500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
9069263,m,w,"8659450,8064130,8063735,8659470,8889479","2394000.0,2520000.0,2520000.0,2394000.0,2394000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8909112,m,h,"10200778,10412106,10411979,10198902,10200013","928000.0,856000.0,856000.0,928000.0,928000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
9951052,m,w,"9710677,9393993,9512953,9512949,9442777","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012,RFA-DK-14-012"
9989008,m,w,"10512948,10703453,10729771,10767102,9099557","535000.0,515000.0,206000.0,515000.0,458500.0","RFA-AG-22-024,RFA-AG-22-024,RFA-AG-23-023,RFA-AG-23-034,RFA-NR-12-011"
9883489,m,w,"10017116,10017675,10021459,10411927,10684774","307500.0,307500.0,307500.0,257500.0,257500.0","RFA-NS-19-008,RFA-NS-19-008,RFA-NS-19-008,RFA-NS-19-008,RFA-NS-19-008"
7938287,f,w,"9965707,10434051,10433964,10433963,10433962","1014750.0,882750.0,882750.0,882750.0,882750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
9804361,f,a,"10024067,10023938,9859231,9861937,10434011","246000.0,246000.0,246000.0,246000.0,535000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
8325284,f,w,"8971761,9540701,9987199,9750688,9342869","1330000.0,1250000.0,1230000.0,1230000.0,1250000.0","RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001,RFA-DK-14-001"
9084733,f,h,"9044149,8509017,8541878,8501016,8501014","465500.0,3145500.0,3145500.0,3145500.0,3145500.0","RFA-HG-14-006,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002,RFA-RM-09-002"
8130397,m,a,"9135746,9130875,9529867,9334838,9334833","299250.0,294750.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
9828021,f,w,"8993964,8994651,8994511,8994370,8994598","399000.0,399000.0,399000.0,399000.0,399000.0","RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002"
8501598,f,a,"8011832,7535432,7736803,7743015,7736801","360000.0,365000.0,360000.0,360000.0,360000.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
9016532,f,b,"9605770,9198002,9198004,9337429,9319722","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
9897622,m,w,"10444448,10619631,10612456,10598580,10435287","535000.0,515000.0,515000.0,515000.0,535000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
9788436,m,w,"9566181,9450384,9450385,9566180,9566179","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002,RFA-DK-17-002"
9293243,f,h,"9268705,9212086,9223652,9257271,9268702","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
9891951,m,b,"8477358,8473995,8658196,8412142,8472812","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
9313003,m,w,"10620732,10374707,10374738,10374737,10374735","772500.0,802500.0,802500.0,802500.0,802500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
7556788,f,w,"7692272,7686285,7851204,7835588,7826634","730000.0,730000.0,720000.0,720000.0,720000.0","RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008"
8330952,m,w,"10234155,10234154,10470742,10470773,10470777","290000.0,290000.0,267500.0,267500.0,267500.0","RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509"
8682898,m,w,"10865202,8415615,8414453,8415605,8415611","1030000.0,164400.0,164400.0,164400.0,164400.0","RFA-HS-23-012,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002,RFA-HS-12-002"
9323616,m,w,"7875425,7875387,7940949,7940935,8814095","10950000.0,10950000.0,10800000.0,10800000.0,266000.0","RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RR-09-009,RFA-RM-14-001"
9546506,m,w,"8733037,8526375,8883373,8927983,8927981","532000.0,540000.0,532000.0,532000.0,532000.0","RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010,RFA-AR-11-010"
8301940,f,w,"9461963,9262514,9461969,9461976,9263596","412650.0,412650.0,412650.0,412650.0,412650.0","RFA-OD-16-001,RFA-OD-16-001,RFA-OD-16-001,RFA-OD-16-001,RFA-OD-16-001"
10361424,m,w,"10570237,10552185,10573294,10701074,10701777","721000.0,749000.0,721000.0,721000.0,721000.0","RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051,RFA-CA-20-051"
8378350,m,w,"8895640,8743606,8895663,8911206,8895641","159600.0,159600.0,159600.0,159600.0,159600.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10200529,f,h,"9385357,10305680,10579385,9934108,9981619","437500.0,374500.0,374500.0,430500.0,430500.0","RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053,RFA-AI-16-053"
9868112,f,w,"9763619,9868109,9562074,9542773,9563257","307500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
9542113,m,w,"9112234,9085117,8922820,8828849,8829564","665000.0,655000.0,665000.0,665000.0,665000.0","RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004,RFA-OH-14-004"
8015465,m,w,"8015145,8015805,8015345,8015382,8015465","432000.0,432000.0,432000.0,432000.0,432000.0","RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022,RFA-HS-10-022"
9763944,f,h,"9760233,10241487,9985777,10242157,9412024","492000.0,464000.0,492000.0,464000.0,500000.0","RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014"
8475813,m,w,"10245132,9748852,10469655,10469654,10469653","580000.0,615000.0,535000.0,535000.0,535000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
7932707,m,w,"10704668,10543377,10543368,10543360,10708037","1030000.0,1070000.0,401250.0,401250.0,386250.0","RFA-DK-21-502,RFA-DK-21-502,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022"
10544043,m,b,"10707213,10740364,10631646,10630593,8071151","515000.0,515000.0,515000.0,535000.0,560000.0","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-07-003"
10617209,f,h,"9731113,9730911,9730914,9730915,9731109","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8746034,f,w,"10347779,10212725,10899902,10700131,10491942","288840.0,288840.0,256470.0,256470.0,266430.0","RFA-OD-20-010,RFA-OD-20-010,RFA-OD-20-010,RFA-OD-20-010,RFA-OD-20-010"
8669062,m,w,"10437178,10657713,10657710,10656519,10656516","3479999.9999999995,3090000.0,3090000.0,3090000.0,3090000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
10687330,f,w,"8815813,8921203,8815597,8815574,8814095","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001,RFA-RM-14-001"
7727712,f,w,"9085433,9085428,9085430,9085429,8936251","327500.0,327500.0,327500.0,327500.0,332500.0","RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011,RFA-NS-14-011"
9286810,m,w,"9849375,9849380,9849920,9849922,9849925","1014750.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026,RFA-NS-18-026"
8688960,f,w,"9625339,8711071,8711072,8860134,8880141","468750.0,1995000.0,1995000.0,1995000.0,1995000.0","RFA-CA-17-043,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
8277399,m,w,"10684730,10267723,10117747,10465187,8082090","412000.0,464000.0,492000.0,428000.0,1400000.0","RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-HL-11-019"
9310235,m,w,"8924248,9310235,8733166,8734420,8924283","665000.0,625000.0,665000.0,665000.0,665000.0","RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014"
10250422,f,w,"10500864,10681283,10217968,10207461,10207459","148730.0,143170.0,2610000.0,2610000.0,2610000.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8535662,m,w,"7692869,7940064,7638021,8264290,7683895","1095000.0,146000.0,146000.0,146000.0,292000.0","RFA-CA-07-041,RFA-CA-06-006,RFA-CA-06-006,RFA-CA-06-006,RFA-CA-07-035"
9056289,m,w,"7943002,7943004,7779493,7782591,7935205","216000.0,216000.0,219000.0,219000.0,216000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
7740112,m,w,"10491828,10024540,10026894,10034716,10037841","214000.0,246000.0,246000.0,246000.0,246000.0","RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022,RFA-OD-19-022"
9927583,m,w,"9731061,9901415,9903229,9916702,10608163","307500.0,307500.0,307500.0,307500.0,257500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
8424255,m,h,"8705327,8307287,8900879,8323527,8337297","665000.0,685000.0,665000.0,685000.0,685000.0","RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002"
10093953,m,w,"10650397,10436131,10437117,10093953,10095572","257500.0,267500.0,267500.0,615000.0,615000.0","RFA-AG-22-012,RFA-AG-22-012,RFA-AG-22-012,RFA-AG-20-033,RFA-AG-20-033"
8461747,m,w,"9554608,9478417,9554617,9554639,9557462","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010,RFA-FD-17-010"
9737048,f,h,"10599210,10435215,10599216,10435037,10435038","1030000.0,1070000.0,1030000.0,1070000.0,1070000.0","RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078"
8532979,m,w,"8704504,8704524,8325284,8325285,8325286","1012500.0,1012500.0,1050000.0,1050000.0,1050000.0","RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013"
9768292,f,w,"8667068,9259888,8667545,8866339,8831574","675000.0,625000.0,675000.0,665000.0,665000.0","RFA-AA-13-003,RFA-AA-13-003,RFA-AA-13-003,RFA-AA-13-003,RFA-AA-13-003"
10532538,f,w,"10532292,10532293,10532539,10532540,10532541","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009"
9103366,f,w,"8525114,8458449,8459125,8459115,8457183","405000.0,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
