APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-x_o_w,APPVAL_RECS_bert-x_o_w,FOA_RECS_bert-x_o_w
9354176,f,w,"10404139,10403255,10404412,10404413,10404415","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001"
9303777,f,w,"9274534,9344536,8326509,8282267,8282588","393000.0,375000.0,685000.0,700000.0,700000.0","RFA-FD-16-032,RFA-FD-16-032,RFA-FD-11-013,RFA-FD-11-013,RFA-FD-11-013"
8381801,m,w,"9462619,9462620,9462617,9468351,9468343","1875000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004"
7932543,f,w,"7684217,7932543,8089430,7882459,7906881","292000.0,292000.0,350000.0,360000.0,360000.0","RFA-DE-08-007,RFA-DE-08-007,RFA-DE-08-006,RFA-DE-08-006,RFA-DE-08-006"
9939979,m,w,"10492015,10272338,8131646,8134241,8130953","695500.0,754000.0,432000.0,420000.0,420000.0","RFA-AG-21-018,RFA-AG-21-018,RFA-AG-09-008,RFA-AG-09-008,RFA-AG-09-008"
8876120,m,w,"9484911,9484514,10161623,10161622,10161621","1187500.0,1187500.0,1102000.0,1102000.0,1102000.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
8848515,f,w,"9750580,8848723,9105617,9514738,9514747","1230000.0,1330000.0,1330000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
10708990,f,w,"10709664,10701116,10657751,10437393,10437395","515000.0,535000.0,3090000.0,3479999.9999999995,3479999.9999999995","RFA-NR-22-002,RFA-NR-22-002,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
7625135,m,w,"8364984,8173769,8250052,8250054,8319724","3266666.2,3359999.52,3266666.2,3266666.2,3266666.2","RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002,RFA-RM-08-002"
8382105,f,a,"8055458,8128396,7914192,7906736,7906734","1152000.0,1152000.0,1168000.0,1168000.0,1168000.0","RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001,RFA-AR-06-001"
9645068,f,w,"9961919,10155467,10209359,10609094,10609095","1230000.0,1160000.0,1230000.0,1030000.0,1030000.0","RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020,RFA-DK-18-020"
7853780,m,w,"10216375,10693313,10693961,10694128,10695220","290000.0,257500.0,257500.0,257500.0,257500.0","RFA-RM-18-010,RFA-RM-18-010,RFA-RM-18-010,RFA-RM-18-010,RFA-RM-18-010"
8545814,m,w,"8723806,8545815,7693816,7693738,7693836","1330000.0,1350000.0,1460000.0,1460000.0,1460000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
9313301,m,w,"9145101,9527859,9145259,9532259,9528653","982500.0,937500.0,982500.0,937500.0,937500.0","RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010,RFA-HD-15-010"
9277432,m,w,"10118771,10687345,10261386,10256724,10889043","492000.0,428000.0,464000.0,464000.0,412000.0","RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001"
8535657,m,w,"9059663,9059044,8880149,8850252,8874159","982500.0,982500.0,997500.0,997500.0,997500.0","RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010,RFA-CA-11-010"
9883397,f,b,"9181394,8903714,8903715,8916081,8792969","982500.0,997500.0,997500.0,997500.0,997500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
9980431,m,b,"10159980,9853327,9990853,9693472,9544140","261000.0,276750.0,276750.0,500000.0,500000.0","RFA-MH-19-410,RFA-MH-19-410,RFA-MH-19-410,RFA-DA-17-014,RFA-DA-17-014"
7901043,m,w,"8305844,9037571,9037573,8822808,8822809","1918000.0,1834000.0,1834000.0,1862000.0,1862000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
8895653,f,w,"8926812,9107774,9107781,9126397,9115506","159600.0,157200.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10437182,m,b,"10289498,10263341,10244966,10244964,10244963","928000.0,928000.0,928000.0,928000.0,928000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
8336816,m,w,"8255620,8530042,8432836,8286344,8325442","685000.0,675000.0,675000.0,685000.0,685000.0","RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013,RFA-HD-08-013"
9528536,m,w,"9307785,9527105,8925848,8925850,8925849","1250000.0,1250000.0,1330000.0,1330000.0,1330000.0","RFA-DA-15-003,RFA-DA-15-003,RFA-DA-15-003,RFA-DA-15-003,RFA-DA-15-003"
10651665,f,w,"7675378,7617017,7689763,7665046,8509566","730000.0,730000.0,730000.0,730000.0,337500.0","RFA-OD-06-002,RFA-OD-06-002,RFA-OD-06-002,RFA-OD-06-002,RFA-AG-11-006"
9788361,m,h,"10491124,10488793,10491100,10491106,10491121","856000.0,856000.0,856000.0,856000.0,856000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
10335890,f,w,"8463197,8723400,8461584,8461587,8548340","2430000.0,2430000.0,2430000.0,2430000.0,2430000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
8320384,m,w,"10359181,10164521,10399327,10387466,10379705","535000.0,615000.0,580000.0,580000.0,580000.0","RFA-DA-20-024,RFA-DA-20-024,RFA-DA-20-024,RFA-DA-20-024,RFA-DA-20-024"
10173611,m,a,"10016163,9826629,9824222,9823404,9985200","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511,RFA-MH-19-511"
7834572,m,w,"7943984,7809029,7803121,7827077,7819610","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9982117,f,w,"10757561,10758085,10757560,10758090,10758089","1339000.0,1339000.0,1339000.0,1339000.0,1339000.0","RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022"
10699126,m,a,"8473069,8282018,8281930,8282588,8282267","685000.0,700000.0,700000.0,700000.0,700000.0","RFA-FD-11-013,RFA-FD-11-013,RFA-FD-11-013,RFA-FD-11-013,RFA-FD-11-013"
8378480,m,h,"8070321,8037660,8051663,8051665,8051666","432000.0,432000.0,432000.0,432000.0,432000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
10149853,f,w,"9544701,9759653,9340007,9293815,9987322","1000000.0,984000.0,1000000.0,1048000.0,984000.0","RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019"
9471349,m,h,"9105688,9110208,8897974,8897969,8892959","707400.0,707400.0,718200.0,718200.0,718200.0","RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001"
7879533,m,w,"10381036,10696258,10381034,10381035,10381037","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023"
9482112,m,w,"9477768,9509503,9335971,9313927,9089463","562500.0,562500.0,562500.0,562500.0,589500.0","RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001,RFA-HL-16-001"
9920011,f,w,"9978888,10229452,10229469,10231192,10234007","307500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
7665204,m,w,"8853001,8851786,8849086,8852388,8852457","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8079105,m,a,"9450132,9450147,9450149,9450005,9450137","625000.0,625000.0,625000.0,625000.0,625000.0","RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003,RFA-MD-17-003"
8494473,m,w,"7898767,7903243,7892460,7892459,7892458","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
8246757,f,w,"8149991,8021062,8020738,8149989,7645393","210000.0,216000.0,216000.0,210000.0,6205000.0","RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-08-001"
8899681,m,h,"10083648,9978124,10335235,10533818,10586136","57999.99999999999,61500.0,51500.0,51500.0,51500.0","RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007,RFA-MD-18-007"
8382293,f,w,"8730557,8065802,8065805,8065806,8065808","166250.0,180000.0,180000.0,180000.0,180000.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
10394106,f,h,"10169439,9911371,9917969,9917968,9917967","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
9258430,m,w,"8911814,8848060,9464365,9464367,9477949","665000.0,665000.0,625000.0,625000.0,625000.0","RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004,RFA-DE-14-004"
9750222,m,w,"8379435,8338916,8379372,8381883,8381876","1027500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8083260,m,w,"7890472,7898551,8101260,8097991,7656630","720000.0,720000.0,700000.0,700000.0,730000.0","RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025"
8901871,m,w,"9589792,9737773,9737806,9737805,9737801","1031250.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
8174662,m,w,"8853311,8495404,8314033,8316216,8316235","152950.0,155250.0,157550.0,157550.0,157550.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
10058995,m,b,"9751872,9534644,8959868,9108137,8959869","861000.0,875000.0,931000.0,931000.0,931000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8432009,f,w,"8432009,8244145,8650814,8531045,8810661","675000.0,685000.0,1330000.0,1350000.0,1330000.0","RFA-DA-12-001,RFA-DA-12-001,RFA-DA-13-004,RFA-DA-13-004,RFA-DA-13-004"
8260783,m,w,"8478193,8501673,8845378,8774726,8681514","1512000.0,1512000.0,1489600.0,1489600.0,1489600.0","RFA-LM-11-001,RFA-LM-11-001,RFA-LM-11-001,RFA-LM-11-001,RFA-LM-11-001"
9607557,f,w,"9395865,10077518,10341095,10341097,10533648","406250.0,377000.0,347750.0,347750.0,347750.0","RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013,RFA-RM-15-013"
8710049,m,w,"10045655,10271986,10271987,9902085,10709379","307500.0,174000.0,174000.0,184500.0,154500.0","RFA-CA-19-053,RFA-CA-20-025,RFA-CA-20-025,RFA-CA-19-027,RFA-CA-22-009"
7933791,f,w,"7815245,7936999,7935422,7933886,7934488","1460000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003,RFA-OD-09-003"
9753815,m,w,"9325403,9753823,9753821,9753815,9753813","1375000.0,1353000.0,1353000.0,1353000.0,1353000.0","RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018,RFA-AG-16-018"
7882577,m,b,"9524992,9526088,9658441,10197344,10089077","312500.0,312500.0,307500.0,307500.0,799500.0","RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-AR-17-009,RFA-DE-20-002"
8927937,m,w,"9538738,9687710,9903336,9903335,9903334","2187500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
10252441,f,a,"9765418,9592592,9156213,9160785,9160837","922500.0,922500.0,937500.0,937500.0,937500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
9720200,m,w,"10455092,10676790,10236870,10236869,10236868","535000.0,515000.0,580000.0,580000.0,580000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8141156,f,w,"9356535,9750232,9748884,9748885,9748886","1000000.0,984000.0,984000.0,984000.0,984000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
8897974,f,h,"7870727,8508802,7701568,7701569,7701570","1460000.0,1350000.0,1460000.0,1460000.0,1460000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
7688873,m,w,"8732926,9477414,9474052,9461944,9473739","332500.0,312500.0,312500.0,312500.0,312500.0","RFA-AI-12-060,RFA-AI-12-060,RFA-AI-12-060,RFA-AI-12-060,RFA-AI-12-060"
9475176,m,w,"9430880,9568823,9429358,9569726,9291406","62500.0,62500.0,62500.0,62500.0,62500.0","RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-AG-13-014"
8033334,f,a,"8380867,8708913,8706928,8723675,8707504","1027500.0,997500.0,997500.0,997500.0,997500.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
7941822,m,w,"7845977,7943093,7936792,7937889,7940820","365000.0,360000.0,360000.0,360000.0,360000.0","RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170,RFA-MH-09-170"
9319157,m,b,"7897216,7487362,7927824,10364686,10371167","292000.0,292000.0,292000.0,428000.0,428000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-20-004,RFA-AI-20-004"
10190901,m,w,"9390338,10216226,10190902,10190903,10190904","187500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
9517859,f,h,"10588974,10588795,10579071,10579072,10579073","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
7929598,m,a,"9627574,9627275,10441646,9627727,9627418","2000000.0,2000000.0,1856000.0,2000000.0,2000000.0","RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035,RFA-CA-17-035"
7935295,f,w,"8537894,8539592,8443710,8446031,9449905","270000.0,270000.0,274000.0,274000.0,437500.0","RFA-DE-12-012,RFA-DE-12-012,RFA-DE-12-012,RFA-DE-12-012,RFA-CA-17-001"
8449133,m,h,"9265747,9246401,9280782,9280781,9318386","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
10652514,m,w,"7665413,7688676,7673938,10662330,9948276","4672000.0,4672000.0,4672000.0,4120000.0,4920000.0","RFA-MD-07-001,RFA-MD-07-001,RFA-MD-07-001,RFA-RM-18-006,RFA-RM-18-006"
9767577,m,w,"10244938,10003228,10469396,9932839,10690447","348000.0,369000.0,321000.0,369000.0,309000.0","RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021,RFA-FD-19-021"
8345678,m,w,"8731061,8103369,8135926,8379080,8379693","1330000.0,1400000.0,1400000.0,1370000.0,1370000.0","RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
9674856,f,w,"9035357,9283313,9250071,9250076,9333173","2292500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
10015204,f,w,"9605042,10530700,10550121,10548135,10545713","922500.0,772500.0,772500.0,772500.0,772500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
10663363,f,w,"10505791,10508448,10508446,10508447,10653256","3745000.0,3745000.0,3745000.0,3745000.0,3605000.0","RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030,RFA-AI-21-030"
10680567,m,w,"8335398,8181683,8496113,8501030,8464111","1370000.0,1400000.0,1350000.0,1350000.0,1350000.0","RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010,RFA-RM-10-010"
9188495,f,w,"9965924,9152359,9308980,9730476,9518902","615000.0,655000.0,625000.0,615000.0,625000.0","RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012,RFA-ES-15-012"
8733160,m,w,"10588974,10588962,10579071,10579072,10579073","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
8884678,f,w,"8381102,8703019,8321487,8381108,8496734","1712500.0000000002,1662500.0,1712500.0000000002,1712500.0000000002,1687500.0","RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002"
8734222,m,a,"8517080,8544786,8544784,8532802,8532803","1012500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003,RFA-OD-11-003"
9148067,m,w,"9487221,9253359,9036696,9449404,9530594","250000.0,250000.0,262000.0,250000.0,250000.0","RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002"
9135149,m,w,"8144938,8545225,8150047,7938718,8144939","1800000.0,1687500.0,1800000.0,1800000.0,1750000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
9512924,m,w,"8320684,8851581,8705740,8705743,9341257","1027500.0,997500.0,1012500.0,1012500.0,937500.0","RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004"
7701551,m,w,"8726151,8829131,9544815,9655146,9068788","2327500.0,2327500.0,2187500.0,2187500.0,2292500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
9045566,m,w,"8119513,7695609,7701542,7701543,7701544","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014,RFA-AI-08-014"
10144820,m,w,"9900729,9729494,10595571,10355467,10355468","1845000.0,1845000.0,1545000.0,1605000.0,1605000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9335976,f,w,"10223179,9928344,9571226,9562959,9567964","812000.0,861000.0,875000.0,875000.0,875000.0","RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005"
9922864,f,b,"10103762,10615096,10618185,10618187,10618189","1739999.9999999998,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9546019,m,a,"9588486,10202429,10201467,10201468,10201469","1031250.0,957000.0,957000.0,957000.0,957000.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
7743053,m,w,"7763173,7919659,7896935,7918617,7903668","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
10339728,f,h,"8753796,8917846,8754858,8755133,8757818","99750.0,99750.0,99750.0,99750.0,99750.0","RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010,RFA-AG-14-010"
10163676,m,w,"10163049,10403593,10708750,10626824,9969005","986000.0,909500.0,875500.0,875500.0,1045500.0","RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028,RFA-AI-19-028"
9770557,m,w,"10514944,10219354,10683293,9959042,10573677","579940.0,628720.0,558260.0,666660.0,428000.0","RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-FD-22-001"
10018167,f,b,"9606262,9926402,9751398,9759771,9767106","250000.0,246000.0,246000.0,246000.0,246000.0","RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028,RFA-RM-17-028"
9321533,m,a,"9902831,9631955,9631957,9468345,9902832","1845000.0,1875000.0,1875000.0,1875000.0,1845000.0","RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004,RFA-AI-14-004"
9393537,m,w,"10526646,10526641,10526252,10526253,10526254","1184500.0,1184500.0,1184500.0,1184500.0,1184500.0","RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005,RFA-AA-21-005"
10332731,f,w,"8514609,8514610,8229848,8335406,8335408","270000.0,270000.0,280000.0,274000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
9186488,f,a,"8282198,8448066,8451885,8459979,8822806","1027500.0,1012500.0,1012500.0,1012500.0,997500.0","RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004,RFA-AI-11-004"
9270571,m,a,"9270571,10559603,9251865,9084601,8882499","187500.0,309000.0,2250000.0,2358000.0,2394000.0","RFA-RM-15-004,RFA-TR-21-008,RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004"
9250747,m,w,"8851577,8451291,8466953,8451289,8451288","997500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004"
8290333,f,w,"8727830,8663268,8663270,8378965,8376372","1620000.0,1596000.0,1596000.0,1644000.0000000002,1644000.0000000002","RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006"
10620820,m,h,"10402964,10703380,10404415,10404416,10689961","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001"
8827244,f,w,"9728834,10132471,9494382,9517650,9494370","147600.0,147600.0,150000.0,150000.0,150000.0","RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007"
8055733,f,w,"9267947,9058468,8885422,8885363,8884960","6250000.0,6550000.0,6650000.0,6650000.0,6650000.0","RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008,RFA-HS-14-008"
8033384,f,w,"9114219,8539338,8527733,8536745,8717775","1995000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
9568396,m,w,"10615608,10392465,10377591,10178881,10178765","154500.0,160500.0,160500.0,174000.0,174000.0","RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002"
8900947,f,w,"9137500,8534027,9554219,9554220,9543603","524000.0,540000.0,500000.0,500000.0,500000.0","RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002,RFA-AR-12-002"
10657711,m,w,"10800499,10800562,10809411,10809410,10809408","257500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001,RFA-MD-23-001"
9132768,m,w,"10625993,10374705,10049383,10049382,10584501","772500.0,802500.0,869999.9999999999,869999.9999999999,772500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
9712515,m,w,"8119711,7691793,7917445,7902043,7902106","700000.0,730000.0,720000.0,720000.0,720000.0","RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006,RFA-HL-08-006"
8089346,m,a,"10731278,10723639,10724219,10724220,10724223","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038"
8305921,m,a,"10688715,10688981,10185038,10450726,10180783","284038.98,284038.98,4920000.0,4280000.0,4920000.0","RFA-CA-22-017,RFA-CA-22-017,RFA-FD-20-030,RFA-FD-20-030,RFA-FD-20-030"
10240582,m,w,"10120653,10143208,9794266,9706594,9706567","232000.0,232000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
9146685,m,w,"9114663,8913453,8858726,8936525,8924376","1637500.0,1662500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10470897,f,w,"9419500,9564971,9959467,9993927,9419030","375000.0,375000.0,369000.0,369000.0,375000.0","RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260,RFA-MH-17-260"
8379014,f,w,"8449888,8376416,8376417,8376776,8377041","411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
10348760,f,h,"8775259,8442109,8605558,8629792,8629791","5320000.0,5400000.0,5320000.0,5320000.0,5320000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
9577979,m,w,"9773310,9063076,9745733,9059090,8927904","468750.0,491250.0,468750.0,491250.0,498750.0","RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006"
8739566,m,w,"9319831,8739566,9123699,8675127,8890904","1875000.0,1995000.0,1965000.0,2025000.0,1995000.0","RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012,RFA-NS-13-012"
10385798,m,w,"10477235,10236872,10663977,10615221,10615219","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
