APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biomedbert_r_w,APPVAL_RECS_biomedbert_r_w,FOA_RECS_biomedbert_r_w
8316361,f,w,"10228077,10633169,10216487,10217591,10218365","812000.0,721000.0,861000.0,861000.0,861000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
10016997,m,w,"9114667,9522004,8929488,8895534,8924376","1637500.0,1562500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10532594,f,w,"8312849,8311950,8318982,8311941,8413786","245000.0,245000.0,245000.0,245000.0,245000.0","RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-007,RFA-MD-11-008"
9654476,f,a,"8382376,8382374,7692305,7935567,7692303","2260500.0,2260500.0,511000.0,511000.0,365000.0","RFA-RM-10-003,RFA-RM-10-003,RFA-RM-07-016,RFA-RM-07-016,RFA-RM-07-015"
8377914,m,w,"10414145,10166553,10610206,10610205,10610204","1070000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
9336634,f,b,"9559643,9194209,9347271,9336634,9336635","250000.0,262000.0,250000.0,250000.0,250000.0","RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007"
9067178,m,w,"9054046,8829118,8829099,8829110,8829081","1310000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
8556760,m,h,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9458706,f,b,"9925215,10577781,10362736,10374775,10378774","984000.0,824000.0,856000.0,856000.0,856000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
7667952,f,h,"8701040,8811863,8456893,8454477,8454479","172900.0,172900.0,175500.0,175500.0,175500.0","RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009,RFA-HL-12-009"
9986615,f,w,"9860144,10164692,10636787,10020310,10397125","307500.0,290000.0,257500.0,307500.0,267500.0","RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016,RFA-AG-19-016"
10433111,f,w,"10612456,10434979,10435287,10444448,10598580","515000.0,535000.0,535000.0,535000.0,515000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
7843463,m,a,"8991539,9301391,9297347,9301390,9304875","418950.0,393750.0,393750.0,393750.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
10688253,m,a,"10700076,10330342,10330219,10487531,10492637","514998.97,579998.84,579998.84,534998.93,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8378297,f,h,"7555050,10057082,8605381,9065464,8847623","135185.78,615000.0,66500.0,65500.0,66500.0","RFA-AG-07-004,RFA-NS-20-005,RFA-AG-13-014,RFA-AG-13-014,RFA-AG-13-014"
8013410,m,a,"10415065,10204491,10624969,10636787,10164692","5564000.0,6032000.0,5356000.0,257500.0,290000.0","RFA-AG-21-014,RFA-AG-21-014,RFA-AG-21-014,RFA-AG-19-016,RFA-AG-19-016"
10176498,m,a,"10015282,9814451,9814449,10176493,10176491","861000.0,861000.0,861000.0,812000.0,812000.0","RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013,RFA-ES-18-013"
8774633,m,h,"10729187,9313018,9513056,9313019,9313065","206000.0,750000.0,750000.0,750000.0,750000.0","RFA-MH-22-141,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350"
8379528,m,w,"9194010,9194007,9196042,9196040,9196041","1310000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002,RFA-NS-16-002"
10612118,m,w,"7848533,8079051,8664185,7640704,7673872","292000.0,350000.0,350000.0,365000.0,365000.0","RFA-NS-07-002,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001,RFA-NS-07-001"
10437211,m,w,"8604915,9022512,9245732,8825531,7896848","3192000.0,3144000.0,3000000.0,3192000.0,720000.0","RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-06-002"
9488508,f,w,"9335595,9690740,9690087,9690122,9690124","982500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
9984236,m,w,"8145801,7898861,7898859,7898858,7898857","5356800.0,5431200.0,5431200.0,5431200.0,5431200.0","RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503,RFA-DK-06-503"
8303292,m,w,"8149953,8293205,8015867,8015829,8016412","350000.0,342500.0,360000.0,360000.0,360000.0","RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027,RFA-HL-10-027"
8508841,m,w,"7658184,7862568,7627999,7657333,7617881","365000.0,360000.0,365000.0,365000.0,365000.0","RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004,RFA-DE-06-004"
9870710,m,w,"10005189,9626046,10465041,10007768,10229448","615000.0,625000.0,535000.0,615000.0,580000.0","RFA-CA-17-045,RFA-CA-17-045,RFA-CA-17-045,RFA-CA-17-045,RFA-CA-17-045"
8366707,m,w,"8848088,8688799,8919411,8840977,8574280","332500.0,332500.0,332500.0,332500.0,337500.0","RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009"
10084614,m,w,"9553360,8934555,9336697,9336707,9333098","937500.0,997500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9545258,m,h,"9741770,9343397,9341423,9339858,9344964","861000.0,875000.0,875000.0,875000.0,875000.0","RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005"
9721228,f,w,"9385963,10166830,10190902,10190903,10190904","187500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
7941034,f,w,"9971486,10167649,10411438,9813586,9973063","246000.0,232000.0,232000.0,246000.0,393600.0","RFA-RM-18-037,RFA-RM-18-037,RFA-RM-18-037,RFA-RM-18-037,RFA-RM-18-036"
7632296,f,b,"9115446,9115429,9001115,9868828,9674241","294750.0,294750.0,299250.0,1845000.0,1845000.0","RFA-MD-15-009,RFA-MD-15-009,RFA-MD-15-004,RFA-MD-15-014,RFA-MD-15-014"
9755427,f,w,"9320883,8962818,8965639,8963191,8965394","875000.0,931000.0,931000.0,931000.0,931000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8842994,f,w,"8828200,8379655,8450241,8450243,8668538","2394000.0,2466000.0,2430000.0,2430000.0,2430000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
9947834,m,w,"9836781,10078814,9612501,9612496,9612493","1537500.0,1450000.0,1537500.0,1537500.0,1537500.0","RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002"
8051777,m,w,"9430880,9429358,9569726,9568823,9891933","62500.0,62500.0,62500.0,62500.0,123000.0","RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-NS-17-016,RFA-AG-19-003"
10709378,f,a,"8737710,9112913,8930087,8845528,8926369","399000.0,393000.0,399000.0,399000.0,399000.0","RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002,RFA-CA-13-002"
8382141,m,w,"9785636,9328180,9185059,10021728,10457238","123000.0,125000.0,131000.0,123000.0,3638000.0","RFA-NS-16-003,RFA-NS-16-003,RFA-NS-16-003,RFA-NS-16-003,RFA-NS-19-040"
7927021,m,w,"8508809,7680141,7690343,8508640,8318571","405000.0,438000.0,438000.0,405000.0,411000.00000000006","RFA-AI-07-034,RFA-AI-07-034,RFA-AI-07-034,RFA-AI-07-034,RFA-AI-07-034"
8037609,m,w,"10215763,10552672,10369731,10378726,10400905","869999.9999999999,772500.0,802500.0,802500.0,802500.0","RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028,RFA-AI-20-028"
9530528,m,w,"9963121,10224008,9323756,9323180,9323616","1230000.0,1160000.0,1250000.0,1250000.0,1250000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
8136900,m,w,"8733611,8033914,8602704,8544422,8540143","2025000.0,2160000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8520025,m,w,"8960547,8964973,9119001,9118209,9118998","931000.0,931000.0,917000.0,917000.0,917000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
8064424,m,w,"8449693,8207355,8064733,7847959,8448215","675000.0,700000.0,700000.0,720000.0,675000.0","RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002,RFA-HL-10-002"
8900929,m,w,"7487362,7897216,7927824,8071536,8089284","292000.0,292000.0,292000.0,2160000.0,2160000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-08-013,RFA-AI-08-013"
9567063,m,w,"8913705,8576656,8911854,9145291,9143830","1330000.0,1350000.0,1330000.0,1330000.0,1330000.0","RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006,RFA-RM-12-006"
8033970,f,w,"7688676,7665413,7673938,8876120,8875343","4672000.0,4672000.0,4672000.0,266000.0,266000.0","RFA-MD-07-001,RFA-MD-07-001,RFA-MD-07-001,RFA-MD-14-003,RFA-MD-14-003"
8450096,m,h,"10494222,10494255,10494261,10494264,10494265","3210000.0,3210000.0,3210000.0,3210000.0,3210000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
10370726,f,w,"8378543,8915314,8707953,8377213,8381645","2123500.0,2061500.0,2061500.0,2123500.0,2123500.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
8582234,m,w,"9592090,10205039,10206111,10206109,10206107","937500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
10239243,f,w,"10330342,10330219,10700076,10690696,10492637","579998.84,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
10197932,f,w,"10350001,10350448,10570917,10573170,8757425","374500.0,374500.0,360500.0,360500.0,465500.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-13-006"
9728934,m,h,"9564667,9778524,8994668,8995457,8995465","1250000.0,1230000.0,1330000.0,1330000.0,1330000.0","RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010,RFA-DK-14-010"
9878236,f,a,"10138971,10196932,10393529,9918850,9922858","869999.9999999999,802500.0,802500.0,922500.0,922500.0","RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014"
9233914,m,a,"9067905,9257270,9067908,9242594,9223657","1965000.0,1875000.0,1965000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8794399,m,w,"9036324,8774711,8299246,8298701,8299197","393000.0,405000.0,411000.00000000006,411000.00000000006,411000.00000000006","RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010"
7578322,f,a,"8540075,8540020,8539193,8537724,8741988","270000.0,270000.0,270000.0,270000.0,266000.0","RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033"
9486981,m,w,"8686464,9066790,9268672,9486994,8870425","1330000.0,1310000.0,1250000.0,1250000.0,1330000.0","RFA-HL-14-007,RFA-HL-14-007,RFA-HL-14-007,RFA-HL-14-007,RFA-HL-14-007"
9360024,m,w,"9360023,9358369,9286810,9292165,9286813","1875000.0,1875000.0,1965000.0,1965000.0,1965000.0","RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023,RFA-NS-16-023"
8787144,f,w,"9405907,9197911,8600722,8600721,8588993","287500.0,287500.0,305900.0,305900.0,305900.0","RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001,RFA-HL-12-001"
9574625,m,w,"9548913,9321462,9171177,9321465,9330787","625000.0,625000.0,655000.0,625000.0,625000.0","RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002,RFA-AR-16-002"
9246392,f,a,"9472241,9067179,9067185,9053406,9054052","1250000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
8927590,m,w,"8926065,9553368,9564848,9553371,9553364","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
9962011,m,w,"10670679,10829146,10709530,10710194,10723104","59740.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
10385709,f,h,"10129916,10362736,9772020,9771783,9771609","928000.0,856000.0,984000.0,984000.0,984000.0","RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025,RFA-CA-18-025"
9322575,m,b,"8667947,8518069,8879187,8848316,8322575","99750.0,101250.0,99750.0,99750.0,102750.0","RFA-HL-11-022,RFA-HL-11-022,RFA-HL-11-022,RFA-HL-11-022,RFA-HL-11-022"
8360404,f,w,"7959569,8360683,8168036,8168037,8168038","292000.0,280000.0,288000.0,288000.0,288000.0","RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002,RFA-RR-06-002"
7919801,m,w,"7689398,8173865,8173802,8173801,8173800","73000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9123622,m,w,"8144381,7924077,7906668,7906667,7906666","108000.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
10045031,f,w,"10836739,10562847,10562291,10560913,10560381","58413.36,60681.84,60681.84,60681.84,60681.84","RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026,RFA-AG-22-026"
9932839,m,w,"9334614,9769292,9767590,9767591,9767595","937500.0,937500.0,922500.0,922500.0,922500.0","RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021,RFA-FD-15-021"
8706785,m,w,"8539883,8710116,8539193,8537724,8540020","270000.0,266000.0,270000.0,270000.0,270000.0","RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033,RFA-AI-12-033"
9749114,m,w,"8278614,8151074,8540684,8602557,8278621","5822500.0,5950000.0,5822500.0,5822500.0,5822500.0","RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007"
8296529,m,w,"9001804,8474232,8642136,8627542,8603843","982500.0,1012500.0,997500.0,997500.0,997500.0","RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017,RFA-AI-12-017"
10626886,f,w,"10570917,10573170,10350448,10350001,9592968","360500.0,360500.0,374500.0,374500.0,250000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-16-005"
10749379,f,b,"10603546,10604776,10708990,10710060,10709664","214000.0,214000.0,206000.0,206000.0,515000.0","RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-002"
10227205,m,w,"10240726,10424460,10425735,10425400,10654778","812000.0,749000.0,749000.0,749000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
10442673,f,w,"9989540,10514944,10683293,10219354,9959042","369000.0,579940.0,558260.0,628720.0,666660.0","RFA-FD-19-029,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014,RFA-HL-20-014"
10641979,f,w,"10756808,10750083,10750700,10750627,10506988","515000.0,515000.0,515000.0,515000.0,3745000.0","RFA-AI-22-050,RFA-AI-22-050,RFA-AI-22-050,RFA-AI-22-050,RFA-AI-21-030"
8232069,m,w,"8640216,8228069,8628883,8130208,8130518","332500.0,342500.0,332500.0,350000.0,350000.0","RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003,RFA-NS-11-003"
10403983,f,w,"8599113,8598612,8728858,8728236,8904013","270000.0,270000.0,266000.0,266000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
8320678,m,w,"9532494,10249241,9531630,9747288,9730465","937500.0,869999.9999999999,937500.0,922500.0,922500.0","RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007"
8777971,m,b,"8036992,8036067,8036074,8423800,8436275","93800.0,93800.0,93800.0,90450.0,90450.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
8267057,m,w,"8894088,9120848,9100731,9129753,9107526","332500.0,327500.0,327500.0,327500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
8206093,m,w,"10197769,10057011,10056759,9925035,10449997","261000.0,276750.0,276750.0,276750.0,240750.0","RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100,RFA-MH-20-100"
9804382,f,w,"8895538,9557578,9545507,9750427,9557068","1662500.0,1562500.0,1562500.0,1562500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9986603,f,w,"9986595,9532458,9531969,9532550,9532549","2767500.0,2812500.0,2812500.0,2812500.0,2812500.0","RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8230652,f,w,"10461040,9597462,9597772,10434879,9930056","535000.0,625000.0,625000.0,535000.0,615000.0","RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017,RFA-AG-18-017"
10260453,m,h,"8708168,8575754,8887351,8867258,8867882","166250.0,168750.0,166250.0,166250.0,166250.0","RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010,RFA-GM-13-010"
10491357,m,w,"7677500,7692230,7657486,7684281,8139012","511000.0,511000.0,511000.0,511000.0,350000.0","RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-HG-07-029,RFA-RM-09-016"
9126623,m,w,"10057389,10063571,10224346,10130635,10069405","869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
8103235,m,w,"8152889,8402555,8607850,8587441,8600630","350000.0,337500.0,332500.0,332500.0,332500.0","RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001"
7906677,m,w,"7694292,8112545,7694357,7694286,7694298","730000.0,700000.0,730000.0,730000.0,730000.0","RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009,RFA-GM-08-009"
10684945,m,w,"10673826,10018960,10437796,10437795,10437794","1030000.0,1230000.0,1070000.0,1070000.0,1070000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
7959528,m,w,"8360174,7960369,7960371,7682065,7960389","280000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8661328,f,w,"7714327,7866496,7897725,7924113,7923929","292000.0,288000.0,288000.0,288000.0,288000.0","RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020"
9694680,m,w,"8663270,8469037,8213829,8239654,8239656","1596000.0,1620000.0,1680000.0,1680000.0,1680000.0","RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006,RFA-ES-11-006"
8862488,m,w,"9040163,9081595,9040177,9040164,9040174","1441000.0,1441000.0,1441000.0,1441000.0,1441000.0","RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001,RFA-ES-11-001"
7882592,f,b,"8785614,8390436,8790905,8785040,8776684","332500.0,337500.0,332500.0,332500.0,332500.0","RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001"
8379321,m,h,"10229465,10186722,10005595,10004385,10465033","812000.0,812000.0,861000.0,861000.0,749000.0","RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055,RFA-CA-19-055"
10480957,m,w,"9774039,9763619,9354457,9352827,9353759","307500.0,307500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
7678117,f,w,"9984281,9087710,9546510,9984282,10000017","615000.0,655000.0,625000.0,615000.0,615000.0","RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003,RFA-AR-16-003"
9297332,m,w,"9970240,9605127,9604842,9605614,9604938","504300.0,512500.0,512500.0,512500.0,512500.0","RFA-HD-18-009,RFA-HD-18-009,RFA-HD-18-009,RFA-HD-18-009,RFA-HD-18-009"
8723806,m,w,"10266378,8875441,8925796,9952554,9751599","297632.8,1330000.0,1330000.0,615000.0,615000.0","RFA-OD-20-021,RFA-FD-14-021,RFA-FD-14-021,RFA-AI-18-017,RFA-AI-18-017"
8538775,f,w,"8033524,8548612,8382379,8381145,8382216","2160000.0,2055000.0,2055000.0,2055000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10153659,m,w,"10396000,9674986,10371905,10371906,10371990","160500.0,184500.0,160500.0,160500.0,160500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
10217977,f,a,"9381818,10238117,10240469,10240632,10241363","312500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10481511,m,h,"7925892,7926379,7926652,7927672,7921703","1440000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-OD-09-008,RFA-OD-09-008,RFA-OD-09-008,RFA-OD-09-008,RFA-OD-09-008"
9780530,f,w,"8196814,7535432,7747945,7750575,8011832","342500.0,365000.0,360000.0,360000.0,360000.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
9879567,m,w,"8728858,8904013,8599113,8598612,8728236","266000.0,266000.0,270000.0,270000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
9966934,f,w,"8517049,8710353,8704397,8667503,8706184","337500.0,332500.0,332500.0,332500.0,332500.0","RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003,RFA-GM-11-003"
8131111,m,w,"7798954,8473682,8499301,7643621,7643588","720000.0,675000.0,675000.0,730000.0,730000.0","RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003"
8360530,m,w,"8269016,8359574,8359578,8359581,8359582","274000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7673464,m,w,"10706999,10403256,10404444,10404445,10404446","1030000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001,RFA-AR-22-001"
8351383,m,w,"8681353,8535990,8631147,8724108,8500187","199500.0,205500.00000000003,205500.00000000003,202500.0,202500.0","RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036,RFA-AI-11-036"
9912074,f,w,"7938846,8287603,8112621,8112503,7800721","331200.0,315100.0,322000.0,322000.0,335800.0","RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001,RFA-TW-09-001"
7820109,m,w,"10243081,9976669,9348845,9350489,9347073","369000.0,321000.0,375000.0,375000.0,375000.0","RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004,RFA-RM-16-004"
9884722,m,w,"9041502,9484139,9484141,9544814,9655141","2292500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
8308797,m,w,"9988694,10743181,10743432,10831159,10810953","310121.13,309000.0,309000.0,309000.0,772500.0","RFA-DA-20-020,RFA-DA-23-056,RFA-DA-23-056,RFA-DA-23-056,RFA-DA-23-054"
8511707,m,w,"10670613,10663034,10662977,8091953,7989059","515000.0,515000.0,515000.0,432000.0,432000.0","RFA-AI-22-016,RFA-AI-22-016,RFA-AI-22-016,RFA-AI-09-026,RFA-AI-09-026"
7868944,m,a,"10530819,9786069,10458621,10000767,9647778","53500.0,61500.0,53500.0,61500.0,62500.0","RFA-DK-17-012,RFA-DK-17-012,RFA-DK-17-012,RFA-DK-17-012,RFA-DK-17-012"
8869744,m,h,"8549884,8549880,8549885,8549883,8549881","67500.0,67500.0,67500.0,67500.0,67500.0","RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001,RFA-TW-12-001"
9462110,f,a,"8721417,8582263,8723828,8691778,8743206","532000.0,540000.0,532000.0,532000.0,532000.0","RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008"
7919789,m,h,"7925750,7755169,8309876,8301648,7755621","360000.0,365000.0,342500.0,342500.0,365000.0","RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012"
