APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_roberta_p_wi,APPVAL_RECS_roberta_p_wi,FOA_RECS_roberta_p_wi
10394908,m,w,"8565051,8726950,8688230,7990699,8016400","1027500.0,997500.0,997500.0,1080000.0,1080000.0","RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006,RFA-DK-09-006"
8182412,m,w,"10293808,10294555,9950246,10058552,7692133","290000.0,290000.0,246000.0,246000.0,365000.0","RFA-CA-20-044,RFA-CA-20-044,RFA-CA-19-038,RFA-CA-19-038,RFA-CA-08-008"
8352942,m,a,"7660406,7675361,9116302,8881044,8564160","1022000.0,1022000.0,655000.0,655000.0,675000.0","RFA-EB-07-001,RFA-EB-07-001,RFA-RM-12-015,RFA-RM-12-015,RFA-RM-12-015"
10020310,m,w,"10474380,10250457,10668370,10670236,10670241","535000.0,580000.0,515000.0,515000.0,515000.0","RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007,RFA-AG-19-007"
8044996,m,w,"8136685,7911708,8135624,8323002,8331019","1872000.0,1898000.0,1872000.0,1820000.0,1820000.0","RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002,RFA-CA-08-002"
8080261,m,a,"10677768,10113786,10112643,10416078,10247365","231750.0,276750.0,276750.0,240750.0,261000.0","RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401,RFA-MH-20-401"
9754212,m,w,"7886194,7843094,8471579,8725249,8676962","730000.0,730000.0,337500.0,332500.0,332500.0","RFA-GM-06-001,RFA-GM-06-001,RFA-RR-10-005,RFA-RR-10-005,RFA-RR-10-005"
9492228,m,w,"9733726,9484711,9493853,9727789,9727790","86100.0,87500.0,87500.0,86100.0,86100.0","RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007,RFA-FD-17-007"
8261666,f,w,"8651959,8651958,8451329,8464381,8278285","1330000.0,1330000.0,1350000.0,1350000.0,1370000.0","RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003,RFA-RR-11-003"
8120917,m,w,"7658945,8119383,8709151,7671508,7671505","365000.0,350000.0,342500.0,365000.0,365000.0","RFA-AA-08-002,RFA-AA-08-002,RFA-AA-08-002,RFA-AA-08-002,RFA-AA-08-002"
8173716,m,w,"7935175,7915728,7907845,7881382,7899970","72000.0,72000.0,72000.0,72000.0,72000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
9674982,m,w,"9519788,8868932,8878986,9515742,9542681","2187500.0,2327500.0,2327500.0,2187500.0,2187500.0","RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006,RFA-AI-13-006"
8375214,m,w,"10613376,10018083,10137294,10137293,10137292","1236000.0,1476000.0,1392000.0,1392000.0,1392000.0","RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017,RFA-HD-19-017"
7901144,f,w,"9527152,8927908,9068923,9063076,9058544","468750.0,498750.0,491250.0,491250.0,491250.0","RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006,RFA-ES-14-006"
7904190,m,w,"8890090,8195740,8196230,8196229,8196228","2061500.0,2170000.0,2170000.0,2170000.0,2170000.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
7961383,m,w,"8015869,8323371,8325962,8323372,8535544","1080000.0,1027500.0,1027500.0,1027500.0,1012500.0","RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002,RFA-EB-09-002"
8307815,m,a,"10465255,9788528,10471285,9630160,9628229","535000.0,615000.0,535000.0,625000.0,625000.0","RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600,RFA-MH-18-600"
7674700,m,h,"8534652,8534643,8395397,8395505,8395436","540000.0,540000.0,548000.0,548000.0,548000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
8437095,m,w,"8720831,8848144,8847406,8722779,8604913","66500.0,66500.0,66500.0,66500.0,270000.0","RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MH-13-091"
10242458,f,a,"7725637,8310270,7727206,7727062,8132756","365000.0,342500.0,365000.0,365000.0,365000.0","RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008"
8132824,m,w,"9192835,9308005,9191206,9193254,9192831","524000.0,500000.0,524000.0,524000.0,524000.0","RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004,RFA-NS-16-004"
9564864,m,w,"9525284,9564864,9762886,9743693,9393866","625000.0,625000.0,615000.0,615000.0,625000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
7886893,m,w,"9050369,9045128,9050243,7614372,7878744","299250.0,299250.0,299250.0,365000.0,360000.0","RFA-AA-15-008,RFA-AA-15-008,RFA-AA-15-008,RFA-AA-06-002,RFA-AA-06-002"
10434006,m,w,"9127056,9537400,9528425,9547211,9528376","157200.0,150000.0,150000.0,150000.0,150000.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10487475,m,a,"9902085,10413651,10355901,7637904,9703434","184500.0,160500.0,160500.0,1095000.0,184500.0","RFA-CA-19-027,RFA-CA-21-007,RFA-CA-21-007,RFA-CA-07-008,RFA-CA-18-009"
9479233,m,w,"9479233,9059098,8912810,8909962,8912743","875000.0,917000.0,931000.0,931000.0,931000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7686749,m,w,"8322169,7798357,7797774,7798364,7795475","602800.0,642400.0,642400.0,642400.0,642400.0","RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014"
9317408,m,w,"7927824,7897216,7487362,9380825,9767651","292000.0,292000.0,292000.0,250000.0,246000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-16-050,RFA-AI-16-050"
8516914,f,w,"8793020,9332090,8793021,8793023,8793022","9975000.0,9375000.0,9975000.0,9975000.0,9975000.0","RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001"
10215273,m,w,"10213043,9652721,9656292,9658937,9654451","348000.0,375000.0,375000.0,375000.0,375000.0","RFA-FD-18-001,RFA-FD-18-001,RFA-FD-18-001,RFA-FD-18-001,RFA-FD-18-001"
8081482,m,w,"8004945,7798554,8011175,8020043,8005491","252000.0,259200.0,252000.0,252000.0,252000.0","RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023,RFA-HD-04-023"
8033386,m,a,"8055071,8059898,8056155,8055231,8054107","720000.0,720000.0,720000.0,720000.0,720000.0","RFA-HS-10-010,RFA-HS-10-010,RFA-HS-10-010,RFA-HS-10-010,RFA-HS-10-010"
7943901,m,w,"8858488,8716636,8716635,9284085,9284074","465500.0,465500.0,465500.0,458500.0,458500.0","RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010,RFA-AG-13-010"
8259476,m,h,"8474683,8459587,8459420,8652555,8474685","2025000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
9070603,m,w,"7843094,7886194,7876885,7882266,7650576","730000.0,730000.0,288000.0,288000.0,292000.0","RFA-GM-06-001,RFA-GM-06-001,RFA-RR-08-005,RFA-RR-08-005,RFA-RR-08-005"
8733162,m,w,"9334211,9056078,9544180,9747903,9148259","625000.0,665000.0,625000.0,615000.0,655000.0","RFA-DK-14-025,RFA-DK-14-025,RFA-DK-14-025,RFA-DK-14-025,RFA-DK-14-025"
8635336,m,w,"10604394,10436133,7816653,7809558,8055431","231750.0,240750.0,1825000.0,1800000.0,1800000.0","RFA-DK-20-032,RFA-DK-20-032,RFA-DK-06-012,RFA-DK-06-012,RFA-DK-06-012"
8533635,m,w,"10350448,10350001,10570917,10573170,8901173","374500.0,374500.0,360500.0,360500.0,266000.0","RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-20-013,RFA-ES-13-007"
9251791,m,w,"9452932,9277756,9830155,9488455,9435106","375000.0,375000.0,369000.0,375000.0,375000.0","RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002,RFA-CA-16-002"
9698975,m,b,"9663969,9706035,9690087,9690122,9690124","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
10265492,m,a,"10265494,10242081,10242079,10241413,10241412","1160000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8633053,f,w,"8609638,8208000,8036061,8036065,8036067","90450.0,91790.0,93800.0,93800.0,93800.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
10666594,m,w,"8766909,8768731,8874104,8885651,8882257","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
10444319,m,h,"9673229,9656182,9681500,9557799,9560404","246000.0,246000.0,246000.0,250000.0,250000.0","RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301,RFA-MH-18-301"
8908677,f,w,"8229227,8514610,8514609,8335408,8335406","280000.0,270000.0,270000.0,274000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
9748742,m,w,"10492637,10330342,10330219,10700076,10690696","534998.93,579998.84,579998.84,514998.97,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8446499,m,a,"7640777,7670344,7676699,7612039,7661516","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042,RFA-AI-05-042"
9912077,f,w,"9707463,9707462,9707004,9707377,9707379","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
10748247,f,w,"8454664,7623192,10740765,10740237,10740570","205500.00000000003,219000.0,515000.0,721000.0,721000.0","RFA-DA-06-001,RFA-DA-06-001,RFA-DA-23-028,RFA-DA-23-026,RFA-DA-23-026"
7935176,m,w,"7961383,8133864,8097984,8117245,8133876","73000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
8131150,m,a,"9994969,9791163,9789856,9789855,9789852","2767500.0,2767500.0,2767500.0,2767500.0,2767500.0","RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034,RFA-CA-17-034"
8601956,m,w,"10004507,10249212,10249215,10249217,10259873","1230000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001"
9860066,m,w,"9129908,9250815,10126403,10251361,10256718","262000.0,250000.0,246000.0,232000.0,232000.0","RFA-MH-16-205,RFA-MH-16-205,RFA-MH-20-331,RFA-MH-20-331,RFA-MH-20-331"
9390754,m,h,"9493555,10166939,9493556,9513055,9513056","750000.0,696000.0,750000.0,750000.0,750000.0","RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350,RFA-MH-17-350"
9273574,m,w,"7843094,7886194,8306346,8313990,8322678","730000.0,730000.0,959000.0,959000.0,959000.0","RFA-GM-06-001,RFA-GM-06-001,RFA-RM-08-012,RFA-RM-08-012,RFA-RM-08-012"
8327757,m,w,"8231180,8423707,8797087,8790929,8423712","7140000.0,6885000.0,6783000.0,6783000.0,6885000.0","RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006,RFA-AA-11-006"
8365125,m,w,"8262012,8365250,8365239,8365240,8262013","2800000.0,2800000.0,2800000.0,2800000.0,2800000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
8084194,f,a,"10657744,10437457,10658908,10658910,10658913","3090000.0,3479999.9999999995,3090000.0,3090000.0,3090000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
7561342,f,a,"9376270,9376249,8892703,8581777,8891636","281250.0,281250.0,133000.0,135000.0,133000.0","RFA-AR-17-005,RFA-AR-17-005,RFA-AR-13-003,RFA-AR-13-003,RFA-AR-13-003"
8795243,m,w,"10690499,10267223,10657491,10084689,10084688","824000.0,928000.0,824000.0,984000.0,984000.0","RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001,RFA-CA-20-001"
10527336,m,w,"8986553,9144468,9339745,9593281,9781792","1330000.0,1310000.0,1250000.0,875000.0,861000.0","RFA-RM-14-016,RFA-RM-14-016,RFA-RM-14-016,RFA-RM-17-017,RFA-RM-17-017"
9606093,f,h,"9124945,8956326,9130302,9126623,9145811","917000.0,931000.0,917000.0,917000.0,917000.0","RFA-NS-14-006,RFA-NS-14-006,RFA-NS-14-006,RFA-NS-14-006,RFA-NS-14-006"
10115114,m,w,"9061793,9061796,8464228,8469096,8469097","196500.0,196500.0,202500.0,202500.0,202500.0","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
8137835,f,w,"10703733,10703789,8380428,8519212,8527683","515000.0,515000.0,465800.00000000006,459000.00000000006,459000.00000000006","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-08-004,RFA-AI-08-004,RFA-AI-08-004"
10670813,m,w,"10251121,9997989,9990862,9981665,9980347","812000.0,861000.0,861000.0,861000.0,861000.0","RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005"
9040168,m,w,"10513818,9815611,10540342,10294955,10320948","257500.0,307500.0,257500.0,267500.0,267500.0","RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009,RFA-ES-18-009"
9270487,m,w,"10687276,10491917,10491910,10491915,10276529","2575000.0,2675000.0,2675000.0,2675000.0,2900000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
9323426,f,w,"9331355,8734570,9132048,8928012,9550854","500000.0,532000.0,524000.0,532000.0,500000.0","RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001,RFA-OH-13-001"
7869504,m,w,"10848139,7848533,9150569,9051168,7673872","309000.0,292000.0,262000.0,266000.0,365000.0","RFA-FD-23-030,RFA-NS-07-002,RFA-RM-15-002,RFA-RM-15-002,RFA-NS-07-001"
10573181,f,w,"9706221,9045631,9033905,9039601,9041617","187500.0,196500.0,196500.0,196500.0,196500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8716619,f,w,"10491117,10491328,10631222,10629356,10602396","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001,RFA-AA-21-001"
8850648,m,w,"9749867,8698428,8699519,8696636,8730507","937500.0,133000.0,133000.0,133000.0,133000.0","RFA-FD-18-022,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026,RFA-FD-12-026"
9925602,m,h,"9223662,8892604,9673609,9433601,9022397","1250000.0,1330000.0,1230000.0,1250000.0,1310000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
9982774,f,w,"9406100,8997444,9699422,9658362,9613771","625000.0,655000.0,615000.0,615000.0,615000.0","RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001,RFA-AI-14-001"
7993334,m,w,"8520304,7994017,7994067,8012011,8012012","945000.0,1008000.0,1008000.0,1008000.0,1008000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
10454618,m,w,"10738135,10738105,10738107,10738132,10738133","772500.0,772500.0,772500.0,772500.0,772500.0","RFA-CA-22-019,RFA-CA-22-019,RFA-CA-22-019,RFA-CA-22-019,RFA-CA-22-019"
9054053,f,h,"7996599,7535432,7736803,7743015,7736801","350000.0,365000.0,360000.0,360000.0,360000.0","RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005,RFA-HD-07-005"
8735092,f,w,"9630122,10005931,9787401,9783763,9783761","1000000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
9119005,f,w,"10059963,10220974,10437043,10437042,10654788","861000.0,812000.0,749000.0,749000.0,721000.0","RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003,RFA-ES-19-003"
8141266,m,w,"8736366,9320708,8736363,9320709,9320707","1330000.0,1250000.0,1330000.0,1250000.0,1250000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
9526395,m,a,"10489295,10489290,10144033,10144034,10266154","9785000.0,9785000.0,11685000.0,11685000.0,11020000.0","RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013,RFA-NS-20-013"
9016535,m,w,"10443392,10048896,10442935,10442937,10442938","802500.0,869999.9999999999,802500.0,802500.0,802500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
9527148,f,w,"8413786,8311964,8391430,8311941,8318982","245000.0,245000.0,245000.0,245000.0,245000.0","RFA-MD-11-008,RFA-MD-11-008,RFA-MD-11-008,RFA-MD-11-007,RFA-MD-11-007"
8391715,m,w,"9129908,9250815,10728439,10245275,10064192","262000.0,250000.0,515000.0,580000.0,615000.0","RFA-MH-16-205,RFA-MH-16-205,RFA-HD-20-008,RFA-HD-20-008,RFA-HD-20-008"
8473680,m,a,"8066359,8246456,8449962,7933396,7885796","3080000.0,3014000.0000000005,2970000.0,3212000.0,3212000.0","RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026,RFA-CA-08-026"
8089019,m,w,"8287957,8383441,8773596,8780638,8780639","548000.0,540000.0,532000.0,532000.0,532000.0","RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189,RFA-HD-12-189"
8376957,m,w,"9047231,8452059,8842087,8843773,8842086","393000.0,405000.0,399000.0,399000.0,399000.0","RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009,RFA-AI-11-009"
9069263,m,w,"10361892,10698058,10693820,10693826,10698003","1872500.0,1802500.0,1802500.0,1802500.0,1802500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
8909112,m,h,"9129715,9552948,9315150,9317473,9315146","348460.0,332500.0,332500.0,332500.0,332500.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
9951052,m,w,"7869282,8075515,7865570,7868613,7846289","1080000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007,RFA-DK-06-007"
9989008,m,w,"10274937,10480007,10489769,10493321,10655614","580000.0,535000.0,535000.0,535000.0,515000.0","RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011"
9883489,m,w,"9430398,9453669,9674237,9646351,9278724","625000.0,625000.0,615000.0,615000.0,625000.0","RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002"
7938287,f,w,"8673554,8673553,8691624,8695274,8695268","236250.00000000003,236250.00000000003,232750.0,232750.0,232750.0","RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002"
9804361,f,a,"10656438,9860951,9863072,10245103,10213595","515000.0,615000.0,615000.0,580000.0,580000.0","RFA-MH-19-120,RFA-MH-19-120,RFA-MH-19-120,RFA-MH-19-120,RFA-MH-19-120"
8325284,f,w,"9180274,9548490,9548491,9548493,9987224","851500.0,812500.0,812500.0,812500.0,799500.0","RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021,RFA-DK-15-021"
9084733,f,h,"8134802,8050087,8034723,7643552,7643569","700000.0,700000.0,700000.0,730000.0,730000.0","RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003,RFA-EB-08-003"
8130397,m,a,"9334838,9333357,9530728,9529867,9333366","281250.0,281250.0,281250.0,281250.0,281250.0","RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012,RFA-DK-13-012"
9828021,f,w,"8994640,8994370,8994511,8994651,8993964","399000.0,399000.0,399000.0,399000.0,399000.0","RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002,RFA-MD-15-002"
8501598,f,a,"10451565,10669073,10451567,10451568,10451569","856000.0,824000.0,856000.0,856000.0,856000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
9016532,f,b,"10374708,10620719,10548862,10548867,10548869","802500.0,772500.0,772500.0,772500.0,772500.0","RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004,RFA-DK-19-004"
9897622,m,w,"10434979,10435287,10444448,10598580,10612456","535000.0,535000.0,535000.0,515000.0,515000.0","RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004,RFA-AI-21-004"
9788436,m,w,"9144788,9144790,9146341,9144791,9291584","262000.0,262000.0,262000.0,262000.0,262000.0","RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001,RFA-DK-15-001"
9293243,f,h,"9625439,9847939,9868885,9878742,9985745","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026,RFA-AI-17-026"
9891951,m,b,"8473995,8412134,8658198,8658196,8477358","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
9313003,m,w,"9392153,9413329,9391673,9512934,9392151","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
7556788,f,w,"8782594,9187857,8975581,8975603,9829067","6960332.890000001,6541666.25,6855666.23,6855666.23,6436999.59","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
8330952,m,w,"9769675,9995460,9608674,9608084,9607649","307500.0,307500.0,312500.0,312500.0,312500.0","RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509,RFA-DK-17-509"
8682898,m,w,"9058182,9313841,9147591,9146896,9143145","665000.0,625000.0,655000.0,655000.0,655000.0","RFA-HS-15-002,RFA-HS-15-002,RFA-HS-15-002,RFA-HS-15-002,RFA-HS-15-002"
9323616,m,w,"8289782,8289724,7672527,7666763,7676037","350000.0,350000.0,365000.0,365000.0,365000.0","RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026,RFA-AI-05-026"
9546506,m,w,"10236663,10663986,10663982,10663979,10663977","580000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8301940,f,w,"8883653,8883636,8883654,8883656,8883646","665000.0,665000.0,665000.0,665000.0,665000.0","RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026,RFA-HD-10-026"
10361424,m,w,"8918516,8261513,8568020,8568033,8534731","166250.0,175000.0,168750.0,168750.0,168750.0","RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001,RFA-CA-11-001"
8378350,m,w,"9529235,9115503,9315357,9107760,9344951","150000.0,157200.0,157200.0,157200.0,157200.0","RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005,RFA-AG-14-005"
10200529,f,h,"10461105,10250563,9786826,9612814,9922141","533930.0,578840.0,613770.0,623750.0,492000.0","RFA-NS-18-004,RFA-NS-18-004,RFA-NS-18-004,RFA-NS-18-004,RFA-NS-18-003"
9868112,f,w,"9354446,9352819,9186361,9186195,9186886","312500.0,312500.0,327500.0,327500.0,327500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
9542113,m,w,"9612847,9438360,9542113,9542112,9732367","589500.0,562500.0,562500.0,562500.0,553500.0","RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001"
8015465,m,w,"7842595,7907340,7842587,7837700,7845047","216000.0,219000.0,216000.0,216000.0,216000.0","RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002"
9763944,f,h,"9544188,9985781,10242157,9412024,9544140","500000.0,492000.0,464000.0,500000.0,500000.0","RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014,RFA-DA-17-014"
8475813,m,w,"8198896,8304852,8653370,8919080,8735074","280000.0,274000.0,337500.0,332500.0,332500.0","RFA-AR-11-013,RFA-AR-11-013,RFA-AR-13-010,RFA-AR-13-010,RFA-AR-13-010"
7932707,m,w,"10704668,10543377,7689839,7932771,8146185","1030000.0,1070000.0,365000.0,360000.0,350000.0","RFA-DK-21-502,RFA-DK-21-502,RFA-DK-06-504,RFA-DK-06-504,RFA-DK-06-504"
10544043,m,b,"8586351,8825921,8499492,8500760,8500579","332500.0,332500.0,337500.0,337500.0,337500.0","RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006"
10617209,f,h,"9043804,9267418,8680584,8680575,8679547","327500.0,312500.0,332500.0,332500.0,332500.0","RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059"
8746034,f,w,"10413694,10907172,10524770,8913111,9316810","267500.0,257500.0,257500.0,1330000.0,1310000.0","RFA-FD-22-002,RFA-FD-22-002,RFA-FD-22-002,RFA-OD-13-014,RFA-OD-13-014"
8669062,m,w,"8698872,7943136,8402948,7777011,7777166","560000.0,576000.0,540000.0,584000.0,584000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
10687330,f,w,"7873256,7960423,7959671,7959670,7959669","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001,RFA-RR-05-001"
