APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_albert_r_wi,APPVAL_RECS_albert_r_wi,FOA_RECS_albert_r_wi
8519139,f,h,"7885322,7845561,7880871,7656591,7668578","360000.0,360000.0,360000.0,365000.0,365000.0","RFA-MH-06-002,RFA-MH-06-002,RFA-MH-06-002,RFA-MH-06-002,RFA-MH-06-002"
9654673,m,w,"9321871,9115988,9749013,9749012,9749010","1500000.0,1572000.0,1476000.0,1476000.0,1476000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
8867050,m,w,"9737104,9733642,9903186,9910353,9912695","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
10683044,f,w,"10564169,8792750,9303419,9072264,9052201","721000.0,665000.0,625000.0,655000.0,655000.0","RFA-HG-20-014,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013,RFA-HG-13-013"
8914480,m,w,"9689900,9279021,9279017,9298503,9273323","984000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
8539607,m,w,"8728169,8599101,9132174,8687683,8875921","331170.0,336150.0,326190.0,331170.0,331170.0","RFA-HS-13-002,RFA-HS-13-002,RFA-HS-13-002,RFA-HS-13-002,RFA-HS-13-002"
10095390,f,w,"10491917,10276529,10689332,10689334,10689336","2675000.0,2900000.0,2575000.0,2575000.0,2575000.0","RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015,RFA-AG-21-015"
7959774,f,a,"8360270,7959553,7960410,7960411,7960412","280000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7625223,f,w,"9135767,8365259,8490517,8490516,8490519","2660000.0,2800000.0,2700000.0,2700000.0,2700000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
9348608,m,w,"9567106,9557463,9567105,9147586,9145199","1250000.0,1250000.0,1250000.0,1310000.0,1310000.0","RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001"
9749189,m,w,"10136139,10157204,10615692,10615696,10615700","1160000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
8382576,m,w,"9936112,9787107,9654946,9654633,9963133","615000.0,615000.0,625000.0,4125000.0,4059000.0","RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-024,RFA-AG-18-021,RFA-AG-18-021"
10691216,f,w,"7614543,7603122,8005977,7618247,7613514","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033"
8268506,f,h,"7792256,8055876,7588757,9724548,10133474","1440000.0,1400000.0,1460000.0,492000.0,464000.0","RFA-MH-07-013,RFA-MH-07-013,RFA-MH-07-013,RFA-MH-18-200,RFA-MH-18-200"
8896827,m,a,"10776793,10777403,10775907,10776871,10777065","206000.0,206000.0,206000.0,206000.0,206000.0","RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003,RFA-RM-23-003"
9926819,m,w,"9506679,9959307,9476774,9729515,9312738","937500.0,922500.0,937500.0,922500.0,937500.0","RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024"
8379078,m,w,"10442631,10684170,10049128,10049129,10652506","1070000.0,1030000.0,1230000.0,1230000.0,1030000.0","RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031,RFA-NS-19-031"
8111036,m,w,"9842395,9834825,9852588,9245391,9244294","492000.0,492000.0,492000.0,500000.0,500000.0","RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058"
10523509,f,w,"10426540,10426754,10427427,10590751,10594566","214000.0,214000.0,214000.0,206000.0,206000.0","RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351,RFA-MH-20-351"
10221396,m,w,"8290329,8264595,7938568,7939568,7939498","411000.00000000006,420000.0,432000.0,432000.0,432000.0","RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027,RFA-AI-09-027"
9036866,m,a,"8707400,8307505,8532854,8149926,8014602","887110.0,913790.0,900450.0000000001,933800.0,960480.0","RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026"
9851219,m,w,"9130118,9133283,9098596,9133281,9133282","1048000.0,1048000.0,1048000.0,1048000.0,1048000.0","RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001,RFA-AR-12-001"
8417684,m,w,"9053720,9531467,9921573,9146709,9972970","1330000.0,1250000.0,1230000.0,1250000.0,1160000.0","RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006,RFA-NS-15-006"
9462861,f,a,"9738280,9914197,9738842,9738622,9738587","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
9750233,f,w,"8725986,8883216,8379433,8382136,8382141","997500.0,997500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
7886453,f,a,"7941076,7941072,7923077,7922633,8137150","180000.0,180000.0,180000.0,180000.0,175000.0","RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001,RFA-RR-08-001"
10438739,m,w,"9398870,9401936,9401926,9562145,9549091","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017"
10103766,m,w,"9900721,10588233,10330128,10330127,10330126","1845000.0,1545000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8360570,m,w,"8360271,7959512,7959960,7959959,7959955","280000.0,292000.0,292000.0,292000.0,292000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7864164,f,a,"8841436,8478039,8472439,8471640,8468639","399000.0,405000.0,405000.0,405000.0,405000.0","RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024,RFA-AI-11-024"
10748898,m,w,"10595896,10595133,9177874,9319816,9706654","1070000.0,1070000.0,3144000.0,3000000.0,2952000.0","RFA-NS-22-037,RFA-NS-22-037,RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600"
8537820,m,w,"9350179,8936526,8913455,8895538,9557579","1562500.0,1662500.0,1662500.0,1662500.0,1562500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
7714994,m,w,"8721317,8720663,9272297,8580280,8580477","266000.0,266000.0,250000.0,270000.0,270000.0","RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007"
7934476,m,w,"8167453,7960418,8168388,8168387,8168385","288000.0,292000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
9783761,m,w,"10418133,10617371,10691480,10700005,10413712","642000.0,618000.0,309000.0,309000.0,321000.0","RFA-CA-21-015,RFA-CA-21-015,RFA-CA-21-014,RFA-CA-21-014,RFA-CA-21-014"
7643791,m,w,"9145617,9001684,9143829,9001539,9145624","327500.0,332500.0,332500.0,332500.0,327500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
8508879,f,w,"10126805,10576343,9950456,10361516,9264974","869999.9999999999,772500.0,922500.0,802500.0,150000.0","RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-19-011,RFA-AI-14-028"
8315680,m,w,"8309932,8534366,8471785,8469583,8209569","308250.0,308250.0,303750.0,303750.0,315000.0","RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082,RFA-MH-11-082"
8003496,m,w,"8116503,8103206,7979735,7977301,8608004","280000.0,280000.0,288000.0,288000.0,332500.0","RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-011,RFA-MH-10-010"
9902304,f,w,"10091228,10461867,10265545,10095390,10265509","492000.0,428000.0,464000.0,492000.0,290000.0","RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-037,RFA-AG-20-038"
9369086,m,a,"10840200,10489769,10697357,10663385,10662502","515000.0,535000.0,515000.0,515000.0,515000.0","RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011,RFA-AG-21-011"
9058296,f,w,"8814466,9593474,9379856,9378106,9616530","631750.0,584250.0,593750.0,593750.0,593750.0","RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014,RFA-ES-13-014"
8656768,m,w,"8321526,8114029,7895839,7910620,7903988","342500.0,350000.0,360000.0,360000.0,360000.0","RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002"
8754322,m,w,"8752056,8754322,8926440,8916722,8901173","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
9824335,m,a,"9765880,10378747,9893850,10596565,10131155","615000.0,535000.0,615000.0,515000.0,580000.0","RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013"
7831501,m,w,"7935205,7943002,7943004,7782591,7779493","216000.0,216000.0,216000.0,219000.0,219000.0","RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003,RFA-NS-09-003"
8518431,m,a,"10234007,9380508,9380479,9382104,9381758","290000.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
8609021,m,w,"8851180,8853001,8852388,8852457,9128128","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9997843,f,b,"8641479,8642228,8642427,8642401,8642431","1330000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007"
8101323,m,w,"7905073,7743132,8300152,8481596,8494647","720000.0,730000.0,685000.0,675000.0,675000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
10335254,m,w,"8335406,8335408,8514609,8514610,8229227","274000.0,274000.0,270000.0,270000.0,280000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8449135,f,w,"10374361,10491974,10701771,10514064,9788258","869999.9999999999,802500.0,515000.0,535000.0,615000.0","RFA-AG-21-033,RFA-AG-21-033,RFA-AG-22-019,RFA-AG-22-019,RFA-AG-18-027"
10214645,f,w,"10226639,10618169,10618172,10631870,10631896","145000.0,128750.0,128750.0,128750.0,128750.0","RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010,RFA-HD-21-010"
9502960,m,w,"10709378,10709379,8471855,8432959,8831618","154500.0,154500.0,270000.0,274000.0,266000.0","RFA-CA-22-009,RFA-CA-22-009,RFA-CA-12-002,RFA-CA-12-002,RFA-CA-12-002"
8478285,m,w,"9086004,9553870,9150320,9321208,9744849","1330000.0,1250000.0,1310000.0,1250000.0,1230000.0","RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009,RFA-NS-15-009"
8101282,m,w,"10508307,10676306,10687105,10708438,10708551","214000.0,206000.0,206000.0,206000.0,206000.0","RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006,RFA-ES-21-006"
7688641,f,w,"10213689,10250532,10475677,10091568,10092384","580000.0,580000.0,535000.0,615000.0,615000.0","RFA-MH-20-520,RFA-MH-20-520,RFA-MH-20-520,RFA-MH-20-520,RFA-MH-20-520"
7847889,f,w,"8791901,8990838,8605677,8605752,8606033","266000.0,262000.0,266000.0,266000.0,266000.0","RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
9986710,m,w,"7743004,8007413,8214696,7686368,7686900","432000.0,420000.0,411000.00000000006,438000.0,438000.0","RFA-AT-07-004,RFA-AT-07-004,RFA-AT-07-004,RFA-AT-07-004,RFA-AT-07-004"
8440304,m,w,"8233411,8038321,8824769,8815431,8825205","95900.0,98000.0,93100.0,93100.0,93100.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
9935065,m,w,"10727978,10711291,10724152,10724796,10724896","103000.0,103000.0,103000.0,103000.0,103000.0","RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030"
8486416,f,w,"8050090,7789337,8607541,8228170,8436322","700000.0,720000.0,665000.0,685000.0,675000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
8907054,f,w,"9901099,10084061,9912431,9911192,9906987","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-AR-19-013,RFA-AR-19-013,RFA-AR-19-013,RFA-AR-19-013,RFA-AR-19-013"
9972904,m,a,"10585206,10588883,10588070,10588071,10588531","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029"
9520079,m,w,"7905826,7921646,7908840,7682572,7902211","949000.0,936000.0,949000.0,949000.0,949000.0","RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004"
8519227,m,w,"10684730,10465187,10117747,10267723,9441834","412000.0,428000.0,492000.0,464000.0,468750.0","RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-RM-20-006,RFA-HL-13-027"
10837461,f,w,"10837461,10837481,10559603,9612814,10461105","412000.0,412000.0,309000.0,623750.0,533930.0","RFA-FD-23-028,RFA-FD-23-028,RFA-TR-21-008,RFA-NS-18-004,RFA-NS-18-004"
9854050,m,w,"9511837,9316641,9690077,9691905,9709291","875000.0,875000.0,861000.0,861000.0,861000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
8733670,f,b,"8912150,8534774,9104147,9116634,9096662","997500.0,1012500.0,982500.0,982500.0,982500.0","RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008,RFA-DK-11-008"
7884906,f,w,"8126356,7917470,7917472,7917473,7917474","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002"
7700947,f,w,"7914148,7921467,7741408,7742077,7928268","288000.0,288000.0,292000.0,292000.0,288000.0","RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023,RFA-CA-08-023"
8531312,m,a,"7912999,7899893,8045658,7910436,7796595","360000.0,360000.0,360000.0,360000.0,360000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
8232157,f,w,"9464510,9464511,9688165,9688164,9321557","562500.0,562500.0,553500.0,553500.0,562500.0","RFA-AG-17-001,RFA-AG-17-001,RFA-AG-17-001,RFA-AG-17-001,RFA-AG-17-001"
8173864,m,w,"8365148,8655192,8173928,8173927,8173926","7000000.0,6650000.0,7200000.0,7200000.0,7200000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
8137112,m,w,"8135252,7885417,7907928,7907927,7907926","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030,RFA-HD-05-030"
9068833,f,b,"9527729,9528438,9360820,9360837,9361030","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009"
7784449,m,a,"8120470,8130804,8101891,8118431,8075491","350000.0,350000.0,350000.0,350000.0,350000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
9854038,f,w,"8443565,8589013,8443130,8586359,8606248","236250.00000000003,232750.0,236250.00000000003,232750.0,232750.0","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9728259,m,w,"9919483,10597146,9915897,9915899,9915900","92250.0,77250.0,92250.0,92250.0,92250.0","RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004"
8535990,m,h,"9098151,9251760,9252101,9361623,9252098","655000.0,625000.0,625000.0,625000.0,625000.0","RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025,RFA-AI-15-025"
9944639,m,a,"7961224,8356904,8033358,7961223,8173559","1314000.0,1260000.0,1296000.0,1314000.0,1296000.0","RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006"
9335095,m,w,"10433954,10194345,10674797,9940402,10215384","267500.0,290000.0,257500.0,307500.0,632200.0","RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-003,RFA-AG-20-001"
10459357,m,w,"9313495,9482420,9696381,8049998,7620407","250000.0,250000.0,246000.0,216000.0,219000.0","RFA-HG-16-016,RFA-HG-16-016,RFA-HG-16-016,RFA-MH-08-050,RFA-MH-08-050"
8726167,m,w,"7903020,8637907,8636392,8663177,7902985","720000.0,665000.0,665000.0,665000.0,720000.0","RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016,RFA-AI-09-016"
8972875,m,w,"7687588,7921093,7912850,8020603,7787118","1022000.0,1022000.0,1008000.0,1008000.0,1116000.0","RFA-DK-07-008,RFA-DK-07-008,RFA-DK-07-008,RFA-DK-07-008,RFA-DK-07-504"
8293712,m,w,"9926786,9361030,9904310,9926785,9528438","307500.0,312500.0,307500.0,307500.0,312500.0","RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009"
9525276,m,w,"10579869,10370727,9674814,9674813,9674741","154500.0,174000.0,184500.0,184500.0,184500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
9108891,m,w,"10488225,10488242,10491840,10491835,10491830","321000.0,321000.0,321000.0,321000.0,321000.0","RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047,RFA-CA-20-047"
8907872,m,w,"9094394,8877926,9533973,9534498,9519730","1048000.0,1064000.0,1000000.0,1000000.0,1000000.0","RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003,RFA-AG-15-003"
9789359,f,w,"10742680,8053940,8054107,8055071,8055231","515000.0,720000.0,720000.0,720000.0,720000.0","RFA-DK-22-014,RFA-HS-10-010,RFA-HS-10-010,RFA-HS-10-010,RFA-HS-10-010"
9916755,m,w,"10261386,10256724,10889043,10876922,10119123","464000.0,464000.0,412000.0,412000.0,492000.0","RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001,RFA-RM-20-001"
9107513,f,b,"9107513,8929298,8079236,8795756,9259739","98250.0,99750.0,99750.0,99750.0,93750.0","RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001,RFA-MD-10-001"
8527697,m,a,"8843779,8705846,9038249,9263887,8868913","199500.0,199500.0,196500.0,187500.0,199500.0","RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-11-018"
7780821,m,w,"9281647,8519816,8999126,9233920,9050849","311250.0,336150.0,331170.0,311250.0,331170.0","RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007,RFA-HS-12-007"
8734923,m,w,"7882327,7658150,7649268,7882331,7996282","432000.0,438000.0,438000.0,432000.0,288000.0","RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-DA-06-008,RFA-EY-07-001"
9316528,m,w,"10614581,10425426,10301833,9783513,9553736","515000.0,535000.0,580000.0,615000.0,625000.0","RFA-DA-21-024,RFA-DA-21-024,RFA-DA-21-024,RFA-DK-16-015,RFA-DK-16-015"
9872913,m,w,"10550130,10596201,9624884,9624656,9624628","309000.0,309000.0,369000.0,369000.0,369000.0","RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036,RFA-AI-17-036"
9284401,m,w,"10130323,10317124,10130308,10129592,10128864","232000.0,214000.0,232000.0,232000.0,232000.0","RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065"
8192120,m,w,"9527049,9982474,9753164,9316562,9185890","937500.0,922500.0,922500.0,937500.0,982500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
8167968,m,w,"9149295,9351552,9351543,9351547,9351551","6550000.0,6250000.0,6250000.0,6250000.0,6250000.0","RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003,RFA-GM-15-003"
10399686,f,w,"8868873,8526340,8726895,8868874,8907872","442890.0,449550.00000000006,442890.0,442890.0,442890.0","RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004"
7832010,f,w,"10374385,10375033,10570855,10570228,10552045","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
9316394,m,w,"9547966,9205320,9352725,10142033,9204978","218750.0,229250.0,218750.0,215250.0,229250.0","RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008"
10757559,m,w,"8459120,8554789,8457318,8689129,8705558","616500.0,607500.0,616500.0,598500.0,598500.0","RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203,RFA-HD-12-203"
9390335,f,w,"8060640,7857001,7813882,7626351,8247145","1050000.0,1095000.0,1080000.0,1095000.0,1027500.0","RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001"
8539338,f,w,"8548288,8537390,8548286,8724705,8730559","168750.0,168750.0,168750.0,168750.0,168750.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
9037282,m,w,"9995024,9713886,10468871,9944689,9979986","6150000.0,6150000.0,5350000.0,6150000.0,6150000.0","RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018,RFA-NS-18-018"
10657595,m,h,"8749196,8758248,9044624,9338254,9149286","299250.0,299250.0,1862000.0,1750000.0,1834000.0","RFA-ES-13-009,RFA-ES-13-009,RFA-ES-15-004,RFA-ES-15-004,RFA-ES-15-004"
9671685,m,w,"9644033,9225190,9223692,9509805,9223695","8733000.0,8875000.0,8875000.0,8875000.0,8875000.0","RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501"
9770745,f,w,"10729950,10730153,10440440,9770754,9770753","772500.0,772500.0,2407500.0,2767500.0,2767500.0","RFA-AG-23-020,RFA-AG-23-020,RFA-AG-18-002,RFA-AG-18-002,RFA-AG-18-002"
8385842,m,w,"10054982,10073328,9444378,9444784,9444681","348000.0,348000.0,375000.0,375000.0,375000.0","RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079"
9637308,m,w,"7679860,8063504,7791337,7803590,8063497","2190000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
8311081,m,w,"8605645,9271947,8856535,8727500,9066609","675000.0,625000.0,665000.0,665000.0,655000.0","RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002,RFA-DA-13-002"
9655073,m,w,"9645893,10186853,10383653,10468080,9838705","3936000.0,3936000.0,3424000.0,3424000.0,3936000.0","RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037,RFA-AI-17-037"
10129916,f,h,"9453572,8668589,9031566,9249204,9036347","1500000.0,1596000.0,1572000.0,1572000.0,1572000.0","RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007,RFA-CA-13-007"
10147548,m,w,"10233945,10233944,10164413,10163079,10163077","869999.9999999999,869999.9999999999,922500.0,922500.0,922500.0","RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028,RFA-FD-20-028"
7665214,f,w,"9128128,8853001,8852388,8852457,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9172100,m,w,"10658457,10451825,10451801,10470713,9930511","412000.0,374500.0,374500.0,374500.0,430500.0","RFA-AG-23-005,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030,RFA-AG-18-030"
8667392,m,w,"8209360,8324196,8209596,8665491,8685329","700000.0,685000.0,700000.0,665000.0,665000.0","RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090,RFA-MH-11-090"
7575773,m,w,"9768548,9925657,9657864,9658384,9783884","430500.0,430500.0,437500.0,437500.0,430500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
10590236,m,w,"10524159,10525271,10666669,10694220,7825378","1070000.0,1070000.0,1030000.0,1030000.0,468000.0","RFA-DA-22-022,RFA-DA-22-022,RFA-DA-22-022,RFA-DA-22-022,RFA-DA-07-005"
10657761,m,h,"10164622,10164621,9932821,9570703,9768044","1102000.0,1102000.0,1168500.0,1187500.0,1187500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
10152499,m,a,"10693880,10845826,10687057,10687060,10687064","1545000.0,1545000.0,1545000.0,1545000.0,1545000.0","RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012,RFA-AI-19-012"
8609056,f,w,"10203525,8301702,7779444,7599302,7933406","232000.0,685000.0,720000.0,730000.0,730000.0","RFA-RM-19-004,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008,RFA-HD-07-008"
