APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-s_p_wi,APPVAL_RECS_bert-s_p_wi,FOA_RECS_bert-s_p_wi
9136686,m,w,"10485931,10361419,10371878,10375404,10375532","6018750.0,6018750.0,6018750.0,6018750.0,6018750.0","RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015,RFA-HL-19-015"
10134102,m,b,"8472824,8473995,8417244,8477355,8412121","342500.0,342500.0,342500.0,342500.0,342500.0","RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046,RFA-AI-11-046"
10465255,m,b,"8119615,8119455,7683010,7683834,7667163","700000.0,700000.0,730000.0,730000.0,730000.0","RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005"
7984238,m,w,"10136373,10297863,10156146,10153409,10136988","232000.0,214000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
9118962,m,h,"10411967,10200778,10640935,9827745,10640973","856000.0,928000.0,824000.0,984000.0,824000.0","RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501,RFA-DK-18-501"
8144907,f,w,"8289292,8496499,8114399,8113023,8115508","342500.0,337500.0,360000.0,360000.0,360000.0","RFA-FD-10-002,RFA-FD-10-002,RFA-FD-10-002,RFA-FD-10-002,RFA-FD-10-002"
9568794,f,b,"8743231,9136225,8576339,8908033,9966005","465500.0,458500.0,472500.00000000006,465500.0,123000.0","RFA-RM-12-007,RFA-RM-12-007,RFA-RM-12-007,RFA-RM-12-007,RFA-RM-17-021"
9693906,m,w,"10354271,10361885,10354276,10354688,10354690","1872500.0,1872500.0,1872500.0,1872500.0,1872500.0","RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014,RFA-ES-20-014"
9608244,f,w,"7614372,7631377,7615108,7882867,8231792","365000.0,365000.0,365000.0,365000.0,360000.0","RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002,RFA-AA-06-002"
9095087,m,w,"9338217,9698343,9693720,9693721,9693722","187500.0,184500.0,184500.0,184500.0,184500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
9982339,f,a,"7683038,7672271,7673736,7617895,8240341","365000.0,365000.0,365000.0,365000.0,350000.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-10-014"
8076289,m,w,"8137138,8022167,8382181,8382628,8382591","2100000.0,2160000.0,2055000.0,2055000.0,2055000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
10671052,m,h,"8708529,8516568,8113934,8514701,8471756","99750.0,101250.0,105000.0,101250.0,101250.0","RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012,RFA-HL-10-012"
8889474,m,w,"9070730,9284475,8913969,8925885,8910705","196500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8540144,f,h,"8006957,8727460,8539338,8544801,8534042","2160000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8901503,m,h,"8698872,8090445,8115232,8073653,7943136","560000.0,560000.0,560000.0,560000.0,576000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
10065384,f,w,"10322192,10115540,10115324,10115190,10114844","266430.0,288840.0,288840.0,288840.0,288840.0","RFA-CA-20-014,RFA-CA-20-014,RFA-CA-20-014,RFA-CA-20-014,RFA-CA-20-014"
10335261,f,w,"9778989,9284475,8913969,8910704,8925885","187500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
9056488,m,w,"9675655,9033908,9033910,9033907,9041616","187500.0,196500.0,196500.0,196500.0,196500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
7885538,f,w,"9199054,8996860,9614802,9614806,9720712","437500.0,465500.0,430500.0,430500.0,430500.0","RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001,RFA-MD-15-001"
9313195,f,w,"10434817,9905213,10655369,10200680,8992902","642000.0,738000.0,618000.0,696000.0,393000.0","RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-19-002,RFA-AT-11-001"
8379685,m,a,"8113038,8322650,8324499,8238398,8112933","280000.0,274000.0,274000.0,274000.0,280000.0","RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001,RFA-LM-10-001"
9762903,m,w,"10379613,10378934,10377742,10379210,9441650","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,593750.0","RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-003,RFA-ES-15-003"
9443167,m,w,"8739059,9114066,8906818,8624937,8624154","266000.0,262000.0,266000.0,270000.0,270000.0","RFA-CA-13-001,RFA-CA-13-001,RFA-CA-13-001,RFA-CA-13-001,RFA-CA-13-001"
8278621,m,w,"8973949,9324218,9322320,9323429,9336888","997500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013,RFA-DK-14-013"
9853483,m,w,"9789174,9790888,9790913,9790912,9790910","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004,RFA-OD-18-004"
8808015,f,w,"10701846,10599641,9914054,10006319,9277205","309000.0,321000.0,307500.0,307500.0,625000.0","RFA-FD-22-016,RFA-FD-22-016,RFA-FD-19-008,RFA-FD-19-008,RFA-FD-16-003"
8326757,m,w,"9983640,9785838,9527049,9982474,9753164","922500.0,937500.0,937500.0,922500.0,922500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
10413819,f,a,"10162327,10147141,10227915,10162328,10162325","6913599.999999999,6913599.999999999,6913599.999999999,6913599.999999999,6913599.999999999","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
9540689,f,w,"10171577,10127884,10441154,9474384,9554607","580000.0,615000.0,535000.0,375000.0,375000.0","RFA-FD-20-013,RFA-FD-20-013,RFA-FD-20-013,RFA-FD-17-010,RFA-FD-17-010"
9572401,m,w,"8686175,9084602,8882499,8882496,9640570","2394000.0,2358000.0,2394000.0,2394000.0,2250000.0","RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004,RFA-RM-13-004"
9937217,m,w,"9449404,9036696,9148067,9094234,9036675","250000.0,262000.0,262000.0,262000.0,262000.0","RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002,RFA-CA-15-002"
7746212,m,h,"8074270,8508816,8652555,8474685,8474686","2160000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013,RFA-AI-08-013"
7888357,m,w,"7838126,7840740,8391026,7932180,7935432","1022000.0,1022000.0,959000.0,1008000.0,1008000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
10503570,f,h,"8496711,8865543,8681355,8680005,8691722","337500.0,332500.0,332500.0,332500.0,332500.0","RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034,RFA-AI-11-034"
8898804,m,w,"7673736,7672271,7683038,7617895,8146977","365000.0,365000.0,365000.0,365000.0,350000.0","RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-05-028,RFA-AI-10-014"
9180130,f,w,"9748978,9605469,9748979,9748977,9748976","1476000.0,1500000.0,1476000.0,1476000.0,1476000.0","RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008"
9841005,f,w,"8650445,9045631,9033905,9039601,9041617","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8132212,m,w,"7675480,8122329,8365216,8365215,8365214","73000.0,70000.0,70000.0,70000.0,70000.0","RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
10338882,f,w,"7846065,7843417,8121633,8120504,7945346","438000.0,438000.0,420000.0,420000.0,432000.0","RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004,RFA-NR-09-004"
8507252,f,w,"9113413,9113412,9521395,9521384,9514196","412650.0,412650.0,393750.0,393750.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
8650854,f,a,"9097289,9960555,10450248,9307857,9730475","786000.0,738000.0,696000.0,750000.0,738000.0","RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002,RFA-ES-15-002"
8929424,m,w,"7826611,7587878,7692671,8066804,8637449","1080000.0,1095000.0,1080000.0,1050000.0,1012500.0","RFA-CA-08-011,RFA-CA-08-011,RFA-CA-08-011,RFA-CA-08-011,RFA-CA-08-011"
8726574,m,w,"9937535,10259671,10013216,10167095,9352232","819795.0,773140.0,819795.0,922500.0,1250000.0","RFA-HS-19-002,RFA-HS-19-002,RFA-HS-19-002,RFA-DK-20-015,RFA-RM-13-012"
7676781,m,w,"8068676,8130867,8130581,8130866,8068665","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
7851422,m,a,"7932180,7935432,7838126,7840740,8391026","1008000.0,1008000.0,1022000.0,1022000.0,959000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
9984183,m,w,"9985813,10203940,10252038,10252039,10252040","922500.0,869999.9999999999,869999.9999999999,869999.9999999999,869999.9999999999","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
9118593,m,w,"8263384,8173914,8101297,8101320,8365145","6850000.000000001,7200000.0,7000000.0,7000000.0,7000000.0","RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004,RFA-RM-09-004"
9749013,m,w,"7622602,7576138,8119804,8138802,7895699","1168000.0,1168000.0,1152000.0,1152000.0,1152000.0","RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006,RFA-AI-07-006"
8035283,m,w,"10359798,10025872,10359777,9882916,9889673","214000.0,246000.0,214000.0,246000.0,246000.0","RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019,RFA-CA-19-019"
8605852,m,w,"10435042,10589805,10435037,10435038,10435039","1070000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078,RFA-AI-20-078"
10055998,m,a,"7913060,7743132,8494647,8521331,7741425","720000.0,730000.0,675000.0,675000.0,730000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
10288652,f,w,"9332381,9524762,9193853,9193315,9193703","625000.0,625000.0,655000.0,655000.0,655000.0","RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006,RFA-OD-15-006"
9135690,m,w,"9266776,9135690,9260968,10327866,10672295","655000.0,665000.0,665000.0,562600.0,499550.0","RFA-DK-14-023,RFA-DK-14-023,RFA-DK-14-023,RFA-HL-21-018,RFA-HL-21-018"
7631241,m,w,"7631244,7848813,8071042,8069143,8130582","292000.0,288000.0,280000.0,280000.0,280000.0","RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009,RFA-NS-06-009"
9966726,m,w,"8788949,8990015,8605657,8603715,8605291","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001,RFA-GM-14-001"
7729467,f,w,"9001462,9001630,9001587,9323220,9699998","665000.0,665000.0,655000.0,625000.0,615000.0","RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018,RFA-AG-15-018"
9560620,m,h,"10492637,10690696,10700076,10330219,10330342","534998.93,514998.97,514998.97,579998.84,579998.84","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
8375943,m,w,"10307160,9873594,10533316,10533275,10533270","428000.0,492000.0,412000.0,412000.0,412000.0","RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046,RFA-AI-18-046"
8588688,f,b,"8740530,9318572,8588688,8585992,8588627","1596000.0,1500000.0,1620000.0,1620000.0,1620000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8053808,m,w,"7848533,7938903,8380616,7917474,7917475","292000.0,1460000.0,1370000.0,1460000.0,1460000.0","RFA-NS-07-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002,RFA-NS-08-002"
10673069,f,w,"10445002,9765427,10404042,10405484,9919008","428000.0,492000.0,428000.0,428000.0,492000.0","RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003"
8215485,m,w,"7911689,7692302,7935572,7911680,7692303","360000.0,365000.0,365000.0,360000.0,365000.0","RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015"
9447219,m,a,"8464231,8661274,8464252,8464240,8264826","155250.0,152950.0,155250.0,155250.0,157550.0","RFA-HL-12-013,RFA-HL-12-013,RFA-HL-12-013,RFA-HL-12-013,RFA-HL-12-013"
10480045,m,w,"8515272,8304432,8304533,8304426,8304427","729000.0,739800.0,739800.0,739800.0,739800.0","RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001,RFA-AI-11-001"
10610660,f,w,"10706583,10549216,10658457,9914195,9738280","1030000.0,1070000.0,412000.0,123000.0,123000.0","RFA-AG-22-030,RFA-AG-22-030,RFA-AG-23-005,RFA-AG-19-002,RFA-AG-19-002"
8541730,f,w,"8379877,8378214,8378010,8294991,8381984","171250.0,171250.0,171250.0,171250.0,171250.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
8660639,m,w,"8476331,7555976,8099712,8111896,8073087","342500.0,365000.0,350000.0,350000.0,350000.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
9035341,m,w,"8316179,8102994,8316181,7900940,7900938","1918000.0,1960000.0,1918000.0,2016000.0,2016000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7932579,m,w,"10136137,10615691,10615696,10615702,10615706","1160000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012,RFA-HD-21-012"
9321532,m,w,"10138398,10308105,10153409,10297863,10304202","232000.0,214000.0,232000.0,214000.0,214000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8606723,m,w,"9918124,10241399,10687817,10019446,10470383","430500.0,406000.0,360500.0,430500.0,374500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
9592148,m,w,"10707225,10517119,8018400,7887654,7633217","7416000.0,7704000.0,1080000.0,1095000.0,1095000.0","RFA-RM-21-013,RFA-RM-21-013,RFA-DK-06-011,RFA-DK-06-011,RFA-DK-06-011"
9315142,m,w,"9517863,9321033,9315182,9315139,9315185","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011,RFA-DK-13-011"
8339352,m,w,"9119098,9324348,9536881,8927055,8795892","262000.0,250000.0,250000.0,266000.0,266000.0","RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027,RFA-HL-14-027"
9676277,f,h,"9355304,8548349,8263077,8262932,8263074","2358000.0,2430000.0,2466000.0,2466000.0,2466000.0","RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010,RFA-ES-10-010"
7942900,m,w,"9741214,9353346,9771638,9978939,9980299","218750.0,218750.0,218750.0,215250.0,215250.0","RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020,RFA-AG-16-020"
10084689,m,b,"9564848,9336686,9122342,9135289,9122346","937500.0,937500.0,982500.0,982500.0,982500.0","RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010,RFA-CA-13-010"
10474683,f,w,"10057199,10629183,9982464,9963442,9981089","492000.0,412000.0,615000.0,615000.0,615000.0","RFA-DA-20-014,RFA-DA-20-014,RFA-AT-18-002,RFA-AT-18-002,RFA-AT-18-002"
8528632,m,w,"8883055,8881515,9124602,9124604,8925805","266000.0,266000.0,262000.0,262000.0,266000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
9671890,f,w,"9169960,9170009,9753250,9763555,9532853","250000.0,250000.0,246000.0,246000.0,250000.0","RFA-ES-15-014,RFA-ES-15-014,RFA-ES-15-014,RFA-ES-15-014,RFA-ES-15-014"
10157320,f,w,"10744557,8110180,8685246,8035006,7991530","515000.0,1080000.0,997500.0,1080000.0,1080000.0","RFA-HG-22-008,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009,RFA-DK-09-009"
10421400,m,w,"7691391,7690953,8137471,7919407,7921482","365000.0,365000.0,360000.0,360000.0,360000.0","RFA-AA-08-010,RFA-AA-08-010,RFA-AA-08-009,RFA-AA-08-009,RFA-AA-08-009"
9781758,m,w,"9323560,9144844,8997188,8997390,9319794","312500.0,327500.0,332500.0,332500.0,312500.0","RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024,RFA-HL-15-024"
10223360,m,w,"8639854,8639766,8639733,8640007,8640255","337500.0,337500.0,337500.0,337500.0,337500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
8912021,m,a,"10559603,10269892,10242626,9965538,9961561","309000.0,515000.0,580000.0,615000.0,615000.0","RFA-TR-21-008,RFA-FD-20-001,RFA-FD-20-001,RFA-FD-20-001,RFA-FD-20-001"
8176811,m,w,"7777011,7943136,8368814,8402948,8595178","584000.0,576000.0,548000.0,540000.0,532000.0","RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001,RFA-EB-09-001"
8975957,f,w,"9320708,9320704,8846543,8846545,8846546","1250000.0,1250000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8133714,f,a,"10349839,10565872,10206685,10821572,10359831","535000.0,515000.0,348000.0,309000.0,321000.0","RFA-AI-20-055,RFA-AI-20-055,RFA-AI-20-003,RFA-AI-20-003,RFA-AI-20-003"
9567935,m,w,"10401899,10223596,10597079,10085516,10085913","267500.0,290000.0,257500.0,464000.0,464000.0","RFA-CA-20-031,RFA-CA-20-031,RFA-CA-20-031,RFA-CA-19-064,RFA-CA-19-064"
8681329,m,w,"10458119,9609262,9748426,10423663,9975693","535000.0,625000.0,615000.0,580000.0,615000.0","RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
8463264,m,w,"10505912,10282578,10505319,10505928,10104396","321000.0,348000.0,321000.0,321000.0,348000.0","RFA-MH-20-555,RFA-MH-20-555,RFA-MH-20-555,RFA-MH-20-555,RFA-MH-20-555"
7938198,f,w,"9838522,10214711,9838632,9981030,9989191","399750.0,377000.0,399750.0,399750.0,399750.0","RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033,RFA-NS-18-033"
10005457,m,w,"8375889,7683516,8415582,8376257,8376262","1370000.0,1460000.0,1370000.0,1370000.0,1370000.0","RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001"
9893782,m,w,"7934798,8311681,8044779,8061987,8484495","365000.0,342500.0,350000.0,350000.0,350000.0","RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005,RFA-AI-08-005"
9171453,f,w,"9527243,9067179,9067185,9053406,9054052","1250000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
9256997,m,w,"8913969,9284475,8758156,8758202,8757453","199500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
8144929,m,w,"7629161,8135269,7679056,7681753,7679640","438000.0,420000.0,438000.0,438000.0,438000.0","RFA-DA-07-006,RFA-DA-07-006,RFA-DA-07-006,RFA-DA-07-006,RFA-DA-07-006"
9332084,f,w,"10784019,9897929,10462624,10683143,10268200","256470.0,492000.0,428000.0,412000.0,464000.0","RFA-NS-22-025,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028,RFA-AR-19-028"
9069397,m,w,"10609539,10055947,10625861,10646261,10646262","1184500.0,1334000.0,1184500.0,1184500.0,1184500.0","RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001,RFA-AA-20-001"
10672795,m,w,"8856231,8709742,8706639,8875676,8875678","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-DK-13-002,RFA-DK-13-002,RFA-DK-13-002,RFA-DK-13-002,RFA-DK-13-002"
9295038,f,w,"9044776,9676314,9247181,9246531,9246536","122280.64,114813.12,116680.0,116680.0,116680.0","RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004"
8715423,m,w,"8728993,8879181,8909157,8849935,9527426","1463000.0,1463000.0,1463000.0,1463000.0,1375000.0","RFA-HG-12-010,RFA-HG-12-010,RFA-HG-12-010,RFA-HG-12-010,RFA-HG-12-010"
8566012,f,w,"10336440,10308053,9444784,9444681,9444587","321000.0,321000.0,375000.0,375000.0,375000.0","RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079,RFA-AI-16-079"
7832720,f,h,"10375033,10570855,10375045,10552045,10374385","535000.0,515000.0,535000.0,515000.0,535000.0","RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160,RFA-MH-21-160"
10306992,m,w,"8135878,7848901,7921792,8144563,7882118","612000.0,612000.0,620500.0,612000.0,620500.0","RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011,RFA-ES-06-011"
8929411,f,a,"9902838,9902788,9902839,10271164,10250764","184500.0,184500.0,184500.0,174000.0,4640000.0","RFA-CA-19-025,RFA-CA-19-025,RFA-CA-19-025,RFA-CA-20-021,RFA-CA-20-033"
9306751,m,w,"8843779,9263887,9038249,8705846,8691723","199500.0,187500.0,196500.0,199500.0,199500.0","RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-13-007,RFA-AI-11-018"
10134213,m,w,"9257275,9024417,9024424,9024441,9067906","1875000.0,1965000.0,1965000.0,1965000.0,1965000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
10465033,m,w,"9736298,9328006,10136539,10136543,10136544","1845000.0,1875000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
8440456,f,w,"9897520,9737104,9738280,9738587,9738622","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
8168336,m,w,"8691912,8364934,8141171,8364916,8126199","997500.0,1050000.0,1050000.0,1050000.0,1050000.0","RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005,RFA-RR-09-005"
9999578,m,w,"9394416,9535320,9395305,9395572,9395642","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001,RFA-EY-17-001"
10061656,m,w,"9789882,9775689,9999583,10002240,10006999","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005"
10220988,f,w,"8934125,8832151,8831079,8831085,9119516","332500.0,332500.0,332500.0,332500.0,327500.0","RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020,RFA-RM-13-020"
10673823,f,w,"8352123,9103194,8911359,8871783,8914664","308250.0,294750.0,299250.0,299250.0,299250.0","RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023"
10016269,m,w,"10581922,10708941,10604394,10436133,7676034","214000.0,206000.0,231750.0,240750.0,1752000.0","RFA-DK-21-018,RFA-DK-21-018,RFA-DK-20-032,RFA-DK-20-032,RFA-DP-05-069"
8688934,m,w,"8150388,8068502,8090644,8065766,8065769","175000.0,180000.0,180000.0,180000.0,180000.0","RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503,RFA-CA-10-503"
8377682,m,w,"9486073,10087865,10326785,10326787,10449341","937500.0,869999.9999999999,802500.0,802500.0,802500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
9492681,f,w,"8728687,8889727,8729082,9057601,9081623","997500.0,997500.0,997500.0,982500.0,982500.0","RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026"
9649397,f,w,"9852588,9415414,9427971,9620595,9620594","492000.0,500000.0,500000.0,492000.0,492000.0","RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058,RFA-AI-15-058"
8535671,m,h,"8536089,8723126,8726329,8722478,8724193","2025000.0,1995000.0,1995000.0,1995000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8500377,m,w,"9824342,9821890,9939445,9948568,9975095","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
10426256,m,w,"9119003,9535329,9534640,9535997,9535324","917000.0,875000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
