APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xxxxx_p_w,APPVAL_RECS_bert-xxxxx_p_w,FOA_RECS_bert-xxxxx_p_w
9335095,m,w,"9034456,8546118,9248811,8822145,8643294","458500.0,472500.00000000006,437500.0,465500.0,465500.0","RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001"
10459357,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8726167,m,w,"8794412,9213339,8617223,9000120,8509163","997500.0,937500.0,997500.0,982500.0,1012500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
8972875,m,w,"8758050,9932295,10450686,9934086,9963133","332500.0,4059000.0,3531000.0,4059000.0,4059000.0","RFA-AG-14-012,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8293712,m,w,"8264888,8828698,8265099,8617279,8265100","342500.0,332500.0,342500.0,332500.0,342500.0","RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001,RFA-EY-11-001"
9525276,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9108891,m,w,"10689928,10528845,9995018,9667308,10456915","515000.0,535000.0,615000.0,625000.0,535000.0","RFA-DA-22-009,RFA-DA-22-009,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038"
8907872,m,w,"8546118,9034456,8822145,9248811,8643294","472500.00000000006,458500.0,465500.0,437500.0,465500.0","RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001,RFA-NR-13-001"
9789359,f,w,"9291402,8996081,9146268,8822145,9248811","375000.0,399000.0,393000.0,465500.0,437500.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-NR-13-001,RFA-NR-13-001"
9916755,m,w,"8919250,8883055,8881515,9124602,9124604","266000.0,266000.0,266000.0,262000.0,262000.0","RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082,RFA-FD-14-082"
9107513,f,b,"9319816,9706654,9494700,9812311,9177874","3000000.0,2952000.0,3000000.0,3000000.0,3144000.0","RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600,RFA-MH-16-600"
8527697,m,a,"8794412,8509163,9000120,9213339,8617223","997500.0,1012500.0,982500.0,937500.0,997500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
7780821,m,w,"8786631,9145187,9787466,9569595,8934089","5320000.0,5000000.0,4920000.0,5000000.0,5320000.0","RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006"
8734923,m,w,"8867993,8851500,8709733,8712022,9057934","299250.0,299250.0,299250.0,299250.0,294750.0","RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002,RFA-AG-14-002"
9316528,m,w,"10238128,9667308,9674154,10150302,10456915","580000.0,625000.0,615000.0,615000.0,535000.0","RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038,RFA-DK-17-038"
9872913,m,w,"9273255,9351279,9390391,9390168,9162446","327500.0,312500.0,625000.0,625000.0,327500.0","RFA-FD-16-026,RFA-FD-16-026,RFA-DA-17-009,RFA-DA-17-009,RFA-RM-15-008"
9284401,m,w,"9273255,9351279,10144440,10597055,10569629","327500.0,312500.0,290000.0,257500.0,257500.0","RFA-FD-16-026,RFA-FD-16-026,RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001"
8192120,m,w,"8442735,9015478,8629792,8605558,8600322","5400000.0,5240000.0,5320000.0,5320000.0,5320000.0","RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010,RFA-MH-13-010"
8167968,m,w,"8056501,7677362,7674747,7847630,7799045","420000.0,438000.0,438000.0,432000.0,432000.0","RFA-RM-07-004,RFA-RM-07-004,RFA-RM-07-004,RFA-RM-07-004,RFA-RM-07-004"
10399686,f,w,"10093953,10094515,10095572,9146268,9291402","615000.0,615000.0,615000.0,393000.0,375000.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-15-004,RFA-AG-15-004"
7832010,f,w,"9691088,9346002,9156542,9926797,9546463","153750.0,156250.0,163750.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9316394,m,w,"9352725,9519655,9205320,9204978,10142033","218750.0,218750.0,229250.0,229250.0,215250.0","RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008,RFA-AG-16-008"
10757559,m,w,"9546463,9691088,9346002,9156542,9926797","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9390335,f,w,"9613003,10445002,9612683,9609872,9769902","500000.0,428000.0,500000.0,500000.0,492000.0","RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003,RFA-NS-18-003"
8539338,f,w,"10375377,10358484,10543848,10066310,10533805","214000.0,214000.0,206000.0,232000.0,206000.0","RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012"
9037282,m,w,"9546463,9926797,9346002,9156542,9691088","156250.0,153750.0,156250.0,163750.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10657595,m,h,"10597055,10330584,10186749,10144440,10569629","257500.0,267500.0,290000.0,290000.0,257500.0","RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001,RFA-ES-19-001"
9671685,m,w,"8728040,8531723,8339880,8339365,8538264","399000.0,405000.0,411000.00000000006,411000.00000000006,405000.0","RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008,RFA-NR-11-008"
9770745,f,w,"10094515,10093953,10095572,10624351,10617370","615000.0,615000.0,615000.0,515000.0,515000.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-22-020,RFA-AG-22-020"
8385842,m,w,"9116449,9627971,9417950,9424425,9535978","1310000.0,1230000.0,1250000.0,1250000.0,1250000.0","RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003,RFA-DE-15-003"
9637308,m,w,"9963133,10173608,9934086,10188376,10205959","4059000.0,3828000.0,4059000.0,3828000.0,3828000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
8311081,m,w,"9266776,9135690,9260968,9000120,9213339","655000.0,665000.0,665000.0,982500.0,937500.0","RFA-DK-14-023,RFA-DK-14-023,RFA-DK-14-023,RFA-AI-12-007,RFA-AI-12-007"
9655073,m,w,"8758050,10238910,10240845,10003943,10003944","332500.0,232000.0,246000.0,246000.0,246000.0","RFA-AG-14-012,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050,RFA-AI-16-050"
10129916,f,h,"10239244,10239237,10082372,10080387,10207822","435000.0,435000.0,461250.0,461250.0,869999.9999999999","RFA-GM-19-001,RFA-GM-19-001,RFA-GM-19-001,RFA-GM-19-001,RFA-TR-16-017"
10147548,m,w,"10091112,10213065,9113017,8606033,8606066","1230000.0,1160000.0,250000.0,266000.0,266000.0","RFA-FD-20-004,RFA-FD-20-004,RFA-ES-12-009,RFA-ES-12-009,RFA-ES-12-009"
7665214,f,w,"9173599,9316605,9951035,9517023,9697814","589500.0,562500.0,553500.0,562500.0,553500.0","RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
9172100,m,w,"9156542,9691088,9346002,9546463,9926797","163750.0,153750.0,156250.0,156250.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8667392,m,w,"8996081,9291402,9146268,10491848,10670680","399000.0,375000.0,393000.0,267500.0,257500.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-FD-21-018,RFA-FD-21-018"
7575773,m,w,"9000120,8509163,9213339,8794412,8617223","982500.0,1012500.0,937500.0,997500.0,997500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
10590236,m,w,"8766909,8768731,8768636,8882257,8885651","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
10657761,m,h,"10393600,9933610,10649426,10164866,9691088","321000.0,369000.0,309000.0,348000.0,153750.0","RFA-OD-19-011,RFA-OD-19-011,RFA-OD-19-011,RFA-OD-19-011,RFA-AG-16-010"
10152499,m,a,"8010757,7890856,7870089,7890855,7932676","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013,RFA-AI-07-013"
8609056,f,w,"9156542,9546463,9691088,9346002,9926797","163750.0,156250.0,153750.0,156250.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9069795,m,w,"8527771,8715796,8926974,8333419,8333456","67500.0,66500.0,66500.0,68500.0,68500.0","RFA-DK-11-006,RFA-DK-11-006,RFA-DK-11-006,RFA-DK-11-006,RFA-DK-11-006"
9325596,m,w,"8367889,8369767,8833707,10519808,10518967","274000.0,274000.0,1330000.0,535000.0,535000.0","RFA-AG-12-008,RFA-AG-12-008,RFA-DK-13-027,RFA-DK-21-016,RFA-DK-21-016"
9897929,f,a,"9088128,8675008,8680060,9087039,8551728","458500.0,465500.0,465500.0,458500.0,472500.00000000006","RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
7921862,f,w,"10432056,10205959,10450686,10450087,9654290","3531000.0,3828000.0,3531000.0,3531000.0,4125000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
10640195,f,h,"10213065,10091112,10110060,10932496,10241274","1160000.0,1230000.0,861000.0,721000.0,812000.0","RFA-FD-20-004,RFA-FD-20-004,RFA-FD-19-013,RFA-FD-19-013,RFA-FD-19-013"
9095199,f,a,"8848088,9058116,8914013,8692952,8730206","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009"
10673812,f,a,"9156542,9546463,9926797,9346002,9691088","163750.0,156250.0,153750.0,156250.0,153750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9852402,m,w,"9691127,8892721,8892716,8892723,8892715","20295000.0,21945000.0,21945000.0,21945000.0,21945000.0","RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016,RFA-AI-14-016"
8656427,f,w,"9335720,9771460,9336296,9348640,9550971","625000.0,615000.0,625000.0,625000.0,625000.0","RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019,RFA-DK-14-019"
9489273,m,w,"9934086,9654389,9963133,9932295,9928881","4059000.0,4125000.0,4059000.0,4059000.0,4059000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
9873836,f,h,"10256798,10213963,10636807,10254418,10071598","406000.0,430500.0,360500.0,406000.0,430500.0","RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001,RFA-NR-20-001"
7893813,m,w,"9654633,10180829,10404992,10432056,10450087","4125000.0,3828000.0,3531000.0,3531000.0,3531000.0","RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
9514119,m,h,"10094515,10093953,10095572,10624351,10617370","615000.0,615000.0,615000.0,515000.0,515000.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-22-020,RFA-AG-22-020"
9904633,m,w,"10108754,10472039,10697344,10697339,10264914","3075000.0,2675000.0,2575000.0,2575000.0,2900000.0","RFA-OD-20-007,RFA-OD-20-007,RFA-OD-20-007,RFA-OD-20-007,RFA-OD-20-007"
10698050,f,a,"8897372,8897374,8711465,8711466,8711467","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
9143592,m,w,"10642813,10448106,9205998,9340202,9547441","412000.0,428000.0,655000.0,625000.0,625000.0","RFA-TR-21-002,RFA-TR-21-002,RFA-EY-15-002,RFA-EY-15-002,RFA-EY-15-002"
7938820,m,a,"10489456,10902255,10897377,10488462,10897376","535000.0,515000.0,515000.0,535000.0,515000.0","RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016,RFA-AG-22-016"
9204504,m,a,"8617223,9000120,8509163,9213339,8794412","997500.0,982500.0,1012500.0,937500.0,997500.0","RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007,RFA-AI-12-007"
7903327,f,w,"10095572,10094515,10093953,10645467,10645719","615000.0,615000.0,615000.0,515000.0,515000.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-23-009,RFA-AG-23-009"
8183361,f,w,"8833707,9173599,9951035,9517023,9697814","1330000.0,589500.0,553500.0,562500.0,553500.0","RFA-DK-13-027,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
10005571,m,w,"9691088,9346002,9156542,9926797,9546463","153750.0,156250.0,163750.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
10447429,f,w,"9245732,8825531,9022512,8604915,8885651","3000000.0,3192000.0,3144000.0,3192000.0,266000.0","RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-HL-13-013,RFA-AI-13-038"
9067805,f,w,"9146268,9291402,8996081,8643294,9034456","393000.0,375000.0,399000.0,465500.0,458500.0","RFA-AG-15-004,RFA-AG-15-004,RFA-AG-15-004,RFA-NR-13-001,RFA-NR-13-001"
8882615,m,w,"9517023,9697814,9316605,9173599,9951035","562500.0,553500.0,562500.0,589500.0,553500.0","RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
8728215,m,w,"8926397,8734406,8436395,8545842,9136088","66500.0,66500.0,68500.0,67500.0,65500.0","RFA-DK-11-028,RFA-DK-11-028,RFA-DK-11-028,RFA-DK-11-028,RFA-DK-11-028"
9338043,m,w,"9770854,10223914,10469997,9990549,9710735","307500.0,290000.0,267500.0,307500.0,312500.0","RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012,RFA-FD-18-012"
7960355,m,w,"9382768,9381160,9382260,9382622,9380626","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10020579,f,w,"9156542,9546463,9691088,9926797,9346002","163750.0,156250.0,153750.0,153750.0,156250.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
8890634,m,w,"8833707,9316605,9951035,9517023,9697814","1330000.0,562500.0,553500.0,562500.0,553500.0","RFA-DK-13-027,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017,RFA-DK-15-017"
8033493,f,w,"10837461,10837481,10432056,10450087,10450686","412000.0,412000.0,3531000.0,3531000.0,3531000.0","RFA-FD-23-028,RFA-FD-23-028,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
10611394,f,w,"8524546,8521157,8522393,8525869,8526261","675000.0,675000.0,675000.0,675000.0,675000.0","RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008,RFA-OD-12-008"
7943950,m,w,"8833707,8758050,9787307,10180829,9654389","1330000.0,332500.0,4059000.0,3828000.0,4125000.0","RFA-DK-13-027,RFA-AG-14-012,RFA-AG-18-021,RFA-AG-18-021,RFA-AG-18-021"
10443133,m,w,"10080387,10082372,10239237,10239244,9612683","461250.0,461250.0,435000.0,435000.0,500000.0","RFA-GM-19-001,RFA-GM-19-001,RFA-GM-19-001,RFA-GM-19-001,RFA-NS-18-003"
7672095,m,w,"8574280,9058116,8688799,8730206,8692952","337500.0,327500.0,332500.0,332500.0,332500.0","RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009,RFA-GM-13-009"
9696253,m,w,"10023284,9921599,9925602,9925422,10023281","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-MH-20-115,RFA-MH-20-115,RFA-MH-20-115,RFA-MH-20-115,RFA-MH-20-115"
