APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-base(para)_o_wi,APPVAL_RECS_bert-base(para)_o_wi,FOA_RECS_bert-base(para)_o_wi
9671890,f,w,"9520115,9675295,9895793,9895792,9895791","2187500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
10157320,f,w,"9464319,9323807,9464168,9566860,9716564","312500.0,312500.0,312500.0,312500.0,307500.0","RFA-AR-17-004,RFA-AR-17-004,RFA-AR-17-004,RFA-AR-17-004,RFA-AR-18-003"
10421400,m,w,"10526261,10526269,10526551,10526550,10526549","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
9781758,m,w,"9894484,10417068,10536688,10521304,10322167","9840000.0,8560000.0,8240000.0,8240000.0,8560000.0","RFA-HL-20-012,RFA-HL-20-012,RFA-HL-20-012,RFA-HL-20-012,RFA-HL-20-012"
10223360,m,w,"9991629,9783753,9354029,9345109,9741770","861000.0,861000.0,875000.0,875000.0,861000.0","RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005,RFA-RM-16-005"
8912021,m,a,"10675506,10264862,10254389,10260442,10260443","1030000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8176811,m,w,"7676166,7918936,8116031,7688117,7676186","3504000.0,3456000.0,3360000.0,3504000.0,3504000.0","RFA-GM-07-005,RFA-GM-07-005,RFA-GM-08-005,RFA-GM-08-005,RFA-GM-08-005"
8975957,f,w,"10479088,10008981,10197168,10197167,10197166","1070000.0,1230000.0,1160000.0,1160000.0,1160000.0","RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001"
8133714,f,a,"9264981,9249910,9249913,9264984,9269976","150000.0,150000.0,150000.0,150000.0,150000.0","RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028,RFA-AI-14-028"
9567935,m,w,"9567935,9565524,9567511,9559642,9559643","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007,RFA-CA-15-007"
8681329,m,w,"8042880,8717562,8526362,8516451,8516453","1440000.0,1330000.0,1350000.0,1350000.0,1350000.0","RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022,RFA-AI-09-022"
8463264,m,w,"7902300,8118623,8039254,8077978,8075491","360000.0,350000.0,350000.0,350000.0,350000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
7938198,f,w,"7941929,8121625,8122324,7846408,7846354","432000.0,420000.0,420000.0,438000.0,438000.0","RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005"
10005457,m,w,"7930141,8065986,8062132,8062131,8062129","1460000.0,1440000.0,1440000.0,1440000.0,1440000.0","RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005,RFA-HD-06-005"
9893782,m,w,"10347760,10586094,10343347,10348223,10557171","802500.0,772500.0,802500.0,802500.0,772500.0","RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064,RFA-AI-20-064"
9171453,f,w,"8848722,8848726,9514735,9750583,9750582","1330000.0,1330000.0,1250000.0,1230000.0,1230000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9256997,m,w,"9676278,9537570,10137803,10137934,9260377","2152500.0,2187500.0,2030000.0,2030000.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8144929,m,w,"8681405,8486038,8514550,8082595,7999145","332500.0,342500.0,337500.0,350000.0,360000.0","RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005,RFA-DA-10-005"
9332084,f,w,"8291434,8277980,8102161,8119459,8230165","205500.00000000003,205500.00000000003,210000.0,210000.0,210000.0","RFA-AR-10-005,RFA-AR-10-005,RFA-AR-10-005,RFA-AR-10-005,RFA-AR-10-005"
9069397,m,w,"10526901,10526836,10526828,10526830,10526831","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
10672795,m,w,"9730465,9730461,10246450,10246451,9531631","922500.0,922500.0,869999.9999999999,869999.9999999999,937500.0","RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007,RFA-DK-17-007"
9295038,f,w,"9269860,9271015,9672416,9672414,9672413","1250000.0,1250000.0,1230000.0,1230000.0,1230000.0","RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001,RFA-ES-16-001"
8715423,m,w,"8211980,8213112,8537526,8537226,8447126","350000.0,350000.0,337500.0,337500.0,350000.0","RFA-RM-10-019,RFA-RM-10-019,RFA-RM-10-019,RFA-RM-10-019,RFA-RM-10-019"
8566012,f,w,"8306671,8135057,7708766,7858421,7860355","274000.0,280000.0,292000.0,288000.0,288000.0","RFA-RR-10-004,RFA-RR-10-004,RFA-AI-08-020,RFA-AI-08-020,RFA-AI-08-020"
7832720,f,h,"8711927,8231093,8235304,8236738,8325516","1330000.0,280000.0,280000.0,280000.0,274000.0","RFA-MD-13-005,RFA-ES-11-004,RFA-ES-11-004,RFA-ES-11-004,RFA-ES-11-004"
10306992,m,w,"8857452,8677898,8702177,8690060,8665937","1596000.0,1596000.0,1596000.0,1596000.0,1596000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
8929411,f,a,"10357225,10697348,10670402,10645133,10560579","214000.0,206000.0,206000.0,206000.0,206000.0","RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005,RFA-CA-21-005"
9306751,m,w,"8868914,8508868,8868910,8868906,8868903","25270000.0,25650000.0,25270000.0,25270000.0,25270000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
10134213,m,w,"8929637,9720809,9720801,9697268,9293226","159600.0,147600.0,147600.0,147600.0,150000.0","RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007,RFA-AI-14-007"
10465033,m,w,"10439370,10631927,10632121,10440591,8325002","802500.0,772500.0,566500.0,588500.0,3082500.0000000005","RFA-CA-21-023,RFA-CA-21-023,RFA-CA-21-024,RFA-CA-21-024,RFA-CA-10-016"
8440456,f,w,"8662589,8441008,8069894,8441013,8441012","1330000.0,1400000.0,1400000.0,1400000.0,1400000.0","RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002,RFA-AG-10-002"
8168336,m,w,"8360205,8360579,8360165,8360164,8360163","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007,RFA-RR-08-007"
9999578,m,w,"10006999,9775830,9608443,9615743,9789882","307500.0,307500.0,312500.0,312500.0,307500.0","RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005"
10061656,m,w,"9449797,9457753,9459190,9450090,9568843","250000.0,250000.0,250000.0,250000.0,250000.0","RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015,RFA-NS-17-015"
10220988,f,w,"10486041,10305191,9811952,9811315,10376602","695500.0,754000.0,799500.0,799500.0,754000.0","RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028"
10673823,f,w,"9991936,10687077,9804536,9804537,9804538","1230000.0,1030000.0,1230000.0,1230000.0,1230000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
10016269,m,w,"9783797,9562042,9868112,9868106,9564871","307500.0,312500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
8688934,m,w,"10526103,10526102,10525593,10525592,10525591","1605000.0,1605000.0,1605000.0,1605000.0,1605000.0","RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048,RFA-CA-21-048"
8377682,m,w,"7932903,8445323,7645401,7845017,7918947","432000.0,405000.0,438000.0,432000.0,432000.0","RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001,RFA-AI-08-001"
9492681,f,w,"9474210,9064227,8893159,9507912,9412921","312500.0,327500.0,332500.0,312500.0,312500.0","RFA-MH-14-170,RFA-MH-14-170,RFA-MH-14-170,RFA-MH-14-170,RFA-MH-14-170"
9649397,f,w,"9127765,9283496,9319960,9335144,9494553","262000.0,250000.0,250000.0,250000.0,250000.0","RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013,RFA-CA-15-013"
8535671,m,h,"8325976,8722775,8730838,8602701,8519376","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8500377,m,w,"8318196,8152480,8153415,8153416,8377409","2055000.0,2160000.0,2160000.0,2160000.0,2055000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
10426256,m,w,"9118217,9751857,9750770,9750768,9750733","917000.0,861000.0,861000.0,861000.0,861000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
9100131,m,w,"8496275,8533921,8719753,8719756,8719747","342500.0,337500.0,332500.0,332500.0,332500.0","RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018"
8376996,m,w,"8106113,8378969,8301598,8378967,8378277","756000.0,719250.0,719250.0,719250.0,719250.0","RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005,RFA-AG-09-005"
8702175,f,w,"8533617,8896790,8896795,8857458,8875691","1620000.0,1596000.0,1596000.0,1596000.0,1596000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
10609541,m,h,"8529404,8379778,7946354,7547818,7929389","472500.00000000006,479500.00000000006,504000.0,511000.0,511000.0","RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003"
9567476,m,w,"10213797,10240493,9739397,9739398,9739399","290000.0,290000.0,307500.0,307500.0,307500.0","RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016"
9143778,m,h,"8797263,9116946,8931088,9321144,9276134","332500.0,327500.0,332500.0,312500.0,312500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
9332415,m,h,"9773107,10229453,10231192,10234007,10234085","307500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9918898,m,w,"10583253,10588838,10586206,10586204,10586202","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029,RFA-DK-21-029"
10056417,m,a,"9617178,9277329,9617184,9617183,9617182","2214000.0,2250000.0,2214000.0,2214000.0,2214000.0","RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001,RFA-AA-15-001"
7905568,m,w,"8121482,7932722,7932719,7932718,7906695","108000.0,109500.0,109500.0,109500.0,109500.0","RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001,RFA-GM-04-001"
10238874,m,w,"10238871,10238876,10104538,10104540,10104541","1624000.0,1624000.0,1624000.0,1624000.0,1624000.0","RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006,RFA-HD-17-006"
8519139,f,h,"8698651,9130634,8258577,8339363,8519139","465500.0,458500.0,490000.0,479500.00000000006,472500.00000000006","RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007,RFA-NR-11-007"
9654673,m,w,"9133257,9654673,9654679,9428423,9428424","655000.0,615000.0,615000.0,625000.0,625000.0","RFA-AI-14-002,RFA-AI-14-002,RFA-AI-14-002,RFA-AI-14-002,RFA-AI-14-002"
8867050,m,w,"8471935,8867050,8690627,9099557,8554377","479500.00000000006,465500.0,465500.0,458500.0,472500.00000000006","RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011"
10683044,f,w,"10479001,9811952,9811315,10376602,10305191","695500.0,799500.0,799500.0,754000.0,754000.0","RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028,RFA-RM-18-028"
8914480,m,w,"9170163,9690529,9545632,9545621,9544782","1048000.0,984000.0,1000000.0,1000000.0,1000000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
8539607,m,w,"9768445,9380702,10003856,10003851,10003838","922500.0,937500.0,922500.0,922500.0,922500.0","RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032,RFA-DK-16-032"
10095390,f,w,"10161679,10001415,10361518,10400919,10434827","261000.0,276750.0,240750.0,240750.0,240750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
7959774,f,a,"7622564,7959751,8167469,8167470,8167471","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7625223,f,w,"8262005,8866248,8869066,8869065,8866249","2800000.0,2660000.0,2660000.0,2660000.0,2660000.0","RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001,RFA-RM-10-001"
9348608,m,w,"9567106,9059311,9145199,9135276,9149195","1250000.0,1330000.0,1310000.0,1310000.0,1310000.0","RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001,RFA-HS-15-001"
9749189,m,w,"9566902,9414230,9707634,9707633,9689268","1875000.0,1875000.0,1845000.0,1845000.0,1845000.0","RFA-HD-17-013,RFA-HD-17-013,RFA-HD-17-013,RFA-HD-17-013,RFA-HD-17-013"
8382576,m,w,"9261446,9067179,9067185,9053406,9054052","1250000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
10691216,f,w,"9338192,9503156,9248530,8928707,9550778","625000.0,625000.0,665000.0,665000.0,625000.0","RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
8268506,f,h,"10569661,10435632,10615841,10614565,10609097","515000.0,535000.0,515000.0,515000.0,515000.0","RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525,RFA-MH-20-525"
8896827,m,a,"8079640,7875635,7908381,7903514,7905632","350000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
9926819,m,w,"9576741,10144931,10380759,10394946,9918856","937500.0,869999.9999999999,802500.0,802500.0,922500.0","RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
8379078,m,w,"8288142,8477315,8133364,8129826,8543518","1370000.0,1350000.0,1400000.0,1400000.0,1350000.0","RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027,RFA-HD-09-027"
8111036,m,w,"7936098,8144601,7923124,7932824,7913492","432000.0,432000.0,432000.0,432000.0,438000.0","RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005,RFA-AI-06-005"
10523509,f,w,"9338179,9679448,9113578,9118772,9127200","250000.0,250000.0,262000.0,262000.0,262000.0","RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009,RFA-OD-13-009"
10221396,m,w,"10226612,10634566,10663821,10663823,10663824","13340000.0,11845000.0,11845000.0,11845000.0,11845000.0","RFA-AI-20-026,RFA-AI-20-026,RFA-AI-20-026,RFA-AI-20-026,RFA-AI-20-026"
9036866,m,a,"9910436,9916786,9675119,9675123,9910420","1476000.0,1476000.0,1476000.0,1476000.0,1476000.0","RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010,RFA-HD-16-010"
9851219,m,w,"10485791,10475473,10705713,10705722,10705728","535000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002"
8417684,m,w,"7623454,7857556,7878673,8213578,7514974","1095000.0,1095000.0,1080000.0,1027500.0,1095000.0","RFA-DC-07-004,RFA-DC-07-004,RFA-DC-07-004,RFA-DC-08-002,RFA-DC-08-002"
9462861,f,a,"8849140,9066560,9088238,9319838,9061533","1330000.0,1310000.0,1310000.0,1310000.0,1310000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
9750233,f,w,"10426318,10426317,10427278,10427280,10427281","856000.0,856000.0,856000.0,856000.0,856000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
7886453,f,a,"7886939,7885185,8318246,8130991,8111997","432000.0,432000.0,411000.00000000006,420000.0,420000.0","RFA-LM-09-001,RFA-LM-09-001,RFA-LM-09-001,RFA-LM-09-001,RFA-LM-09-001"
10438739,m,w,"8637972,8889670,8611912,8611913,8611914","997500.0,997500.0,997500.0,997500.0,997500.0","RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022"
10103766,m,w,"9899916,10595567,9990706,9990710,9990712","1845000.0,1545000.0,1845000.0,1845000.0,1845000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8360570,m,w,"8359690,8167687,8167472,8167474,8167476","280000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
7864164,f,a,"7897216,7487362,7927824,8252139,8648998","292000.0,292000.0,292000.0,411000.00000000006,399000.0","RFA-AI-07-008,RFA-AI-07-008,RFA-AI-07-008,RFA-AI-10-003,RFA-AI-10-003"
10748898,m,w,"10749687,10749664,10748898,8727830,8469037","375950.0,375950.0,375950.0,1620000.0,1620000.0","RFA-OH-23-001,RFA-OH-23-001,RFA-OH-23-001,RFA-ES-11-006,RFA-ES-11-006"
8537820,m,w,"8545224,7943167,8150047,7938718,8144939","1687500.0,1825000.0,1800000.0,1800000.0,1750000.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
7714994,m,w,"7727520,7907774,7727142,7727133,7727339","292000.0,288000.0,292000.0,292000.0,292000.0","RFA-AG-09-004,RFA-AG-09-004,RFA-AG-09-004,RFA-AG-09-004,RFA-AG-09-004"
7934476,m,w,"8115913,7691281,8307828,8321526,8307476","350000.0,365000.0,342500.0,342500.0,342500.0","RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002,RFA-HL-08-002"
9783761,m,w,"9627675,9787402,9783763,9783761,9783760","1000000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
7643791,m,w,"7629167,8102781,8097305,8090276,8305868","4380000.0,4200000.0,4200000.0,4200000.0,4200000.0","RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008"
8508879,f,w,"8508856,9525276,8681340,9088315,9089831","25650000.0,23750000.0,25270000.0,24890000.0,24890000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
8315680,m,w,"7686285,7588504,7586325,7686286,7674556","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008"
8003496,m,w,"7872857,7693713,7692252,7693697,7841797","360000.0,365000.0,365000.0,365000.0,360000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
9902304,f,w,"10094515,10093953,10095572,10256809,10045230","615000.0,615000.0,615000.0,580000.0,615000.0","RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-033,RFA-AG-20-006,RFA-AG-20-006"
9369086,m,a,"10361518,10114184,10356909,9812691,9812500","240750.0,261000.0,240750.0,276750.0,276750.0","RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018,RFA-AG-19-018"
9058296,f,w,"9084551,8862493,8862495,8899530,8899535","1048000.0,1064000.0,1064000.0,1064000.0,1064000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
8656768,m,w,"9305121,9069037,8722609,8722607,9069962","187500.0,196500.0,199500.0,199500.0,196500.0","RFA-HL-13-005,RFA-HL-13-005,RFA-HL-13-005,RFA-HL-13-005,RFA-HL-13-005"
8754322,m,w,"8904013,8599113,8598612,8728858,8728236","266000.0,270000.0,270000.0,266000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
9824335,m,a,"9975697,9823033,9821890,10013122,9986687","246000.0,246000.0,246000.0,246000.0,246000.0","RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025,RFA-AI-18-025"
7831501,m,w,"8544504,8551699,8459704,8460325,8459664","270000.0,270000.0,274000.0,274000.0,274000.0","RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140,RFA-MH-12-140"
8518431,m,a,"8710281,8337692,8508325,8541855,8541057","665000.0,685000.0,675000.0,675000.0,675000.0","RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
8609021,m,w,"9226049,9225185,9225189,9225190,9228362","8875000.0,8875000.0,8875000.0,8875000.0,8875000.0","RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501,RFA-DK-15-501"
9997843,f,b,"9665258,9117092,9117340,9242006,9236185","307500.0,327500.0,327500.0,312500.0,312500.0","RFA-DE-16-004,RFA-DE-16-004,RFA-DE-16-004,RFA-DE-16-004,RFA-DE-16-004"
8101323,m,w,"8279434,8139936,8101323,8102005,8127975","685000.0,700000.0,700000.0,700000.0,700000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
10335254,m,w,"9260652,9259582,9674478,9674477,9674475","2187500.0,2187500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8449135,f,w,"10173611,10404609,9925791,9988327,10171751","406000.0,374500.0,430500.0,430500.0,406000.0","RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026,RFA-AG-18-026"
10214645,f,w,"8846190,9551367,9340017,9340010,9349356","931000.0,875000.0,875000.0,875000.0,875000.0","RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016"
9502960,m,w,"9475085,9931175,9925075,9925074,9925073","1875000.0,1845000.0,1845000.0,1845000.0,1845000.0","RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014,RFA-CA-15-014"
8478285,m,w,"8734648,8150047,8330246,8545225,8545224","1687500.0,1800000.0,1712500.0000000002,1687500.0,1687500.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
8101282,m,w,"8088365,8116509,8131006,8131008,8131009","1368000.0,1368000.0,1368000.0,1368000.0,1368000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
7688641,f,w,"7742894,8468153,8033324,7893562,7898543","365000.0,337500.0,360000.0,360000.0,360000.0","RFA-DA-09-007,RFA-DA-09-007,RFA-DA-09-007,RFA-DA-09-007,RFA-DA-09-007"
7847889,f,w,"10414022,10222673,10178023,10178022,10178021","1545000.0,1739999.9999999998,1739999.9999999998,1739999.9999999998,1739999.9999999998","RFA-ES-18-011,RFA-ES-18-011,RFA-ES-18-011,RFA-ES-18-011,RFA-ES-18-011"
9986710,m,w,"9814531,9735884,9731181,9172540,9172013","184500.0,184500.0,184500.0,262000.0,262000.0","RFA-CA-18-021,RFA-CA-18-021,RFA-CA-18-021,RFA-CA-15-009,RFA-CA-15-009"
8440304,m,w,"8434906,8724857,8047941,8040983,8042601","94500.0,94500.0,98000.0,98000.0,98000.0","RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002,RFA-NS-10-002"
9935065,m,w,"10483185,9812105,10470432,9975112,10305191","695500.0,799500.0,754000.0,799500.0,754000.0","RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-027,RFA-RM-18-028"
8486416,f,w,"10657775,10631207,10631216,10631221,10657774","154500.0,154500.0,154500.0,154500.0,154500.0","RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015,RFA-DK-21-015"
8907054,f,w,"9989540,9146686,8907066,8919977,8929488","369000.0,1637500.0,1662500.0,1662500.0,1662500.0","RFA-FD-19-029,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
9972904,m,a,"10407861,10407865,10407867,10407868,10408480","1070000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
9520079,m,w,"9543287,9683910,9683914,9683915,9683916","2187500.0,2152500.0,2152500.0,2152500.0,2152500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8519227,m,w,"10481093,10643881,9694158,10180888,9515759","321000.0,309000.0,369000.0,348000.0,375000.0","RFA-AI-21-016,RFA-AI-21-016,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042"
10837461,f,w,"10559603,10837461,10837481,10724896,10726763","309000.0,412000.0,412000.0,103000.0,103000.0","RFA-TR-21-008,RFA-FD-23-028,RFA-FD-23-028,RFA-TR-22-030,RFA-TR-22-030"
9854050,m,w,"9292318,9059094,8912743,8909962,8912810","875000.0,917000.0,931000.0,931000.0,931000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
