APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xx_r_w,APPVAL_RECS_bert-xx_r_w,FOA_RECS_bert-xx_r_w
8364908,m,a,"9778698,9783705,9610195,10436906,10442446","492000.0,492000.0,500000.0,428000.0,428000.0","RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007,RFA-AA-18-007"
10088137,m,w,"10008998,10225432,10021641,10225491,9993518","1353000.0,1276000.0,1353000.0,1276000.0,1353000.0","RFA-DK-17-511,RFA-DK-17-511,RFA-DK-17-511,RFA-DK-17-511,RFA-DK-17-511"
8141325,m,w,"7688801,8061597,7809526,8066983,8066982","657000.0,648000.0,648000.0,648000.0,648000.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
9537570,f,b,"7761263,7922880,7610959,7683056,7568255","288000.0,292000.0,292000.0,292000.0,292000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
10687084,m,w,"7897724,7790696,7904169,8221187,8039221","576000.0,576000.0,576000.0,576000.0,560000.0","RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002"
8819041,m,a,"9478668,9734012,9692355,9312784,9751349","312500.0,307500.0,307500.0,312500.0,307500.0","RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017,RFA-HD-15-017"
10483217,m,w,"7881477,7914129,7669343,7645172,7628465","432000.0,432000.0,438000.0,438000.0,438000.0","RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003,RFA-AG-06-003"
9354176,f,w,"8268769,8173849,7961387,7661713,7961421","685000.0,72000.0,73000.0,73000.0,73000.0","RFA-RR-11-004,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002,RFA-RM-07-002"
9303777,f,w,"9148992,9044299,9340996,9307178,9344541","262000.0,266000.0,250000.0,13100.0,12500.0","RFA-FD-15-003,RFA-FD-15-003,RFA-FD-15-003,RFA-FD-16-039,RFA-FD-16-039"
8381801,m,w,"9564864,9394525,9525284,9762886,9743693","625000.0,625000.0,625000.0,615000.0,615000.0","RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038,RFA-AI-16-038"
7932543,f,w,"8636843,8636552,8636647,8636661,8635404","270000.0,270000.0,270000.0,270000.0,270000.0","RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024,RFA-DK-12-024"
9939979,m,w,"9229230,9519807,9229869,9927556,9933763","917000.0,875000.0,917000.0,861000.0,861000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
8876120,m,w,"9054673,8776074,8890215,9477371,9265711","327500.0,332500.0,332500.0,312500.0,312500.0","RFA-MD-13-008,RFA-MD-13-008,RFA-MD-13-008,RFA-MD-13-008,RFA-MD-13-008"
8848515,f,w,"10450036,10220839,10038236,10038023,10038022","802500.0,869999.9999999999,922500.0,922500.0,922500.0","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
10708990,f,w,"10701116,10709664,10710060,10708990,10604776","535000.0,515000.0,206000.0,206000.0,214000.0","RFA-NR-22-002,RFA-NR-22-002,RFA-NR-22-003,RFA-NR-22-003,RFA-NR-22-003"
7625135,m,w,"7895120,7939162,7884795,7961444,7884803","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
8382105,f,a,"8125905,8122854,8916548,8382101,8382107","910000.0,910000.0,1330000.0,1370000.0,1370000.0","RFA-AR-11-004,RFA-AR-11-004,RFA-AR-11-002,RFA-AR-11-002,RFA-AR-11-002"
9645068,f,w,"7901999,7904527,8066972,8099461,8050571","1825000.0,1825000.0,1750000.0,1750000.0,1750000.0","RFA-DK-06-014,RFA-DK-06-014,RFA-DK-06-014,RFA-DK-06-014,RFA-DK-06-014"
7853780,m,w,"9810503,10335116,9810840,10407081,9988411","510450.0,481400.0,510450.0,444050.0,510450.0","RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022,RFA-RM-18-022"
8545814,m,w,"8329443,7932200,7932953,7932181,8139705","1370000.0,1440000.0,1440000.0,1440000.0,1400000.0","RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011,RFA-DK-07-011"
9313301,m,w,"9555002,9551397,9767802,9761547,9405802","893750.0,893750.0,879450.0,879450.0,893750.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
9277432,m,w,"10783500,8710281,8337690,8508325,8541855","1030000.0,665000.0,685000.0,675000.0,675000.0","RFA-OD-23-005,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
8535657,m,w,"7615679,7659682,7617641,7673561,7646538","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035,RFA-CA-07-035"
9883397,f,b,"9709482,9962392,9969430,9969429,9969426","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001,RFA-DK-18-001"
9980431,m,b,"8664432,8929385,8210130,8472537,8320113","665000.0,665000.0,700000.0,675000.0,685000.0","RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080,RFA-MH-11-080"
7901043,m,w,"8822808,8453235,9038228,9037572,9038223","1862000.0,1890000.0,1834000.0,1834000.0,1834000.0","RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013,RFA-AI-11-013"
8895653,f,w,"8922191,9525252,9525243,9525226,9539655","66500.0,62500.0,62500.0,62500.0,62500.0","RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
10437182,m,b,"10044050,10493282,10493308,9961257,9961259","984000.0,856000.0,856000.0,984000.0,984000.0","RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034,RFA-CA-19-034"
8336816,m,w,"9667823,9844060,9667824,10078590,10673469","615000.0,615000.0,615000.0,535000.0,535000.0","RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039,RFA-AI-17-039"
9528536,m,w,"8459402,8321219,8139073,7681771,7924045","405000.0,411000.00000000006,350000.0,365000.0,360000.0","RFA-DA-12-007,RFA-DA-12-007,RFA-DA-07-010,RFA-DA-07-010,RFA-DA-07-010"
10651665,f,w,"10450294,10477061,9941708,9888896,10021470","1739999.9999999998,1545000.0,1845000.0,1845000.0,615000.0","RFA-NS-19-010,RFA-NS-19-010,RFA-NS-19-010,RFA-NS-19-010,RFA-RM-19-001"
9788361,m,h,"10478056,10263369,10694022,10130130,7901640","1070000.0,1160000.0,1030000.0,1230000.0,172800.0","RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-RM-20-007,RFA-CA-06-012"
10335890,f,w,"9985131,9360959,9564947,9565591,9552843","369000.0,375000.0,375000.0,375000.0,375000.0","RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007,RFA-ES-16-007"
8320384,m,w,"8277548,8531127,8332680,8703517,10399549","1400000.0,1350000.0,1370000.0,1330000.0,1498000.0","RFA-FD-11-006,RFA-FD-11-006,RFA-FD-11-006,RFA-FD-11-006,RFA-FD-21-004"
10173611,m,a,"8758050,9788258,10150811,9672786,9975082","332500.0,615000.0,580000.0,625000.0,615000.0","RFA-AG-14-012,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
7834572,m,w,"8523445,8291433,8118202,7931855,8541971","342500.0,342500.0,350000.0,360000.0,5822500.0","RFA-RM-09-008,RFA-RM-09-008,RFA-RM-09-008,RFA-RM-09-008,RFA-RM-08-001"
9982117,f,w,"9292274,8584603,8879089,8882380,8896686","625000.0,675000.0,665000.0,665000.0,665000.0","RFA-DA-13-009,RFA-DA-13-009,RFA-DA-13-009,RFA-DA-13-009,RFA-DA-13-009"
10699126,m,a,"10229333,9919955,10915887,10698023,9995463","11600000.0,12300000.0,10300000.0,10300000.0,12300000.0","RFA-FD-19-003,RFA-FD-19-003,RFA-FD-19-003,RFA-FD-19-003,RFA-FD-19-003"
8378480,m,h,"9918856,9926819,9952311,10144931,10155392","922500.0,922500.0,922500.0,869999.9999999999,869999.9999999999","RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017,RFA-AI-17-017"
10149853,f,w,"9544701,9759653,9340007,9293815,9987322","1000000.0,984000.0,1000000.0,1048000.0,984000.0","RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019,RFA-FD-16-019"
9471349,m,h,"10848139,10627292,10627291,10627290,10627289","309000.0,1236000.0,1236000.0,1236000.0,1236000.0","RFA-FD-23-030,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019,RFA-NS-22-019"
7879533,m,w,"10434770,10696262,10381034,10381035,10381037","428000.0,1030000.0,1070000.0,1070000.0,1070000.0","RFA-AI-18-026,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023"
9482112,m,w,"8857249,8575263,9069941,9069944,8722618","332500.0,337500.0,327500.0,327500.0,332500.0","RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023,RFA-HL-13-023"
9920011,f,w,"7855234,7852629,7861971,7852705,7849398","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-OD-09-004,RFA-OD-09-004,RFA-OD-09-004,RFA-OD-09-004,RFA-OD-09-004"
7665204,m,w,"8852457,8851212,8852388,8849086,8853001","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8079105,m,a,"8532854,8707400,8307505,8149926,8014602","900450.0000000001,887110.0,913790.0,933800.0,960480.0","RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026"
8494473,m,w,"10340783,10687248,10493382,10229541,10038022","901320.0,800310.0,831390.0,869999.9999999999,922500.0","RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-AG-20-023,RFA-AG-20-023"
8246757,f,w,"8149991,8021062,8020738,8149989,8020799","210000.0,216000.0,216000.0,210000.0,504000.0","RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-020"
8899681,m,h,"8911824,8535754,8402722,8911303,9116822","53200.0,54000.0,54800.00000000001,53200.0,50000.0","RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014,RFA-DK-11-014"
8382293,f,w,"10709379,10709378,10223596,10597079,10401899","154500.0,154500.0,290000.0,257500.0,267500.0","RFA-CA-22-009,RFA-CA-22-009,RFA-CA-20-031,RFA-CA-20-031,RFA-CA-20-031"
10394106,f,h,"9246531,9246536,8913347,8913586,9460502","116680.0,116680.0,124147.52,124147.52,116680.0","RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004,RFA-ES-14-004"
9258430,m,w,"9543923,10159738,10174986,10174985,10174984","1250000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-HD-17-017,RFA-HD-17-017,RFA-HD-17-017,RFA-HD-17-017,RFA-HD-17-017"
9750222,m,w,"8729885,8507783,8507790,8507787,8507791","997500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8083260,m,w,"9841903,9486440,10219080,10228691,9640405","922500.0,937500.0,869999.9999999999,869999.9999999999,922500.0","RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081,RFA-AI-16-081"
8901871,m,w,"8725990,8379437,8883218,8918313,8734262","997500.0,1027500.0,997500.0,997500.0,997500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8174662,m,w,"8174197,8860227,8485632,8479407,8479410","161000.0,152950.0,155250.0,155250.0,155250.0","RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013,RFA-HL-11-013"
10058995,m,b,"8527516,8015695,8012011,8012012,8015680","945000.0,1008000.0,1008000.0,1008000.0,1008000.0","RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004,RFA-ES-09-004"
8432009,f,w,"7681771,8139073,7924045,7851301,8078938","365000.0,350000.0,360000.0,360000.0,350000.0","RFA-DA-07-010,RFA-DA-07-010,RFA-DA-07-010,RFA-DA-08-024,RFA-DA-08-024"
8260783,m,w,"8306428,8662788,8305921,8469083,8450929","342500.0,332500.0,342500.0,337500.0,337500.0","RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002,RFA-LM-11-002"
9607557,f,w,"10320753,10489905,10320474,9847946,9847947","267500.0,290000.0,267500.0,307500.0,307500.0","RFA-RM-15-015,RFA-RM-15-015,RFA-RM-15-015,RFA-RM-15-015,RFA-RM-15-015"
8710049,m,w,"9222148,9432540,7931618,7931155,7931147","250000.0,250000.0,486180.0,486180.0,486180.0","RFA-ES-15-017,RFA-ES-15-017,RFA-DP-05-071,RFA-DP-05-071,RFA-DP-05-071"
7933791,f,w,"9775689,9999578,10009336,10006999,9775830","307500.0,307500.0,307500.0,307500.0,307500.0","RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005,RFA-EB-17-005"
9753815,m,w,"9266787,9267075,9267084,9267082,9267083","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
7882577,m,b,"9975953,9649268,9543869,9525455,9552203","922500.0,922500.0,937500.0,937500.0,937500.0","RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017,RFA-TR-16-017"
8927937,m,w,"9070730,9068107,8910705,8910704,8758156","196500.0,196500.0,199500.0,199500.0,199500.0","RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010,RFA-ES-13-010"
10252441,f,a,"9568754,9420764,9568766,9420368,9569692","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001,RFA-EB-17-001"
9720200,m,w,"10232688,10477235,10615212,10615217,10615221","580000.0,535000.0,515000.0,515000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
8141156,f,w,"10669151,10238635,10237683,10237681,10237680","824000.0,928000.0,928000.0,928000.0,928000.0","RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009,RFA-HD-21-009"
8897974,f,h,"10396002,9675546,9674986,9674987,9675021","160500.0,184500.0,184500.0,184500.0,184500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
7688873,m,w,"9469469,9267418,8843776,8843352,8842090","312500.0,312500.0,332500.0,332500.0,332500.0","RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059,RFA-AI-12-059"
9475176,m,w,"10031380,10037760,10037854,10037968,9975082","613770.0,613770.0,613770.0,613770.0,615000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-18-027"
8033334,f,a,"8723676,8516547,8033346,8018721,8033404","997500.0,1012500.0,1080000.0,1080000.0,1080000.0","RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012,RFA-HD-09-012"
7941822,m,w,"10219955,9831424,10024060,10630529,10421390","580000.0,615000.0,615000.0,535000.0,535000.0","RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022,RFA-AG-19-022"
9319157,m,b,"9701015,9294945,9170246,9170241,9170079","430500.0,437500.0,458500.0,458500.0,458500.0","RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023"
10190901,m,w,"9461061,9462079,9999180,9542324,9530628","187500.0,187500.0,184500.0,187500.0,187500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
9517859,f,h,"10579072,10588795,10588975,10588974,10588973","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
7929598,m,a,"9145163,9149175,8928948,8928961,8928707","655000.0,655000.0,665000.0,665000.0,665000.0","RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010,RFA-CA-14-010"
7935295,f,w,"8443710,8537894,8446031,8539592,9512284","274000.0,270000.0,274000.0,270000.0,437500.0","RFA-DE-12-012,RFA-DE-12-012,RFA-DE-12-012,RFA-DE-12-012,RFA-DE-18-004"
8449133,m,h,"10031380,10037968,10037854,10037760,10436554","613770.0,613770.0,613770.0,613770.0,535000.0","RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-NS-20-004,RFA-AG-22-020"
10652514,m,w,"9102782,8935910,9326322,8899681,8899195","3930000.0,3990000.0,3750000.0,3990000.0,3990000.0","RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016,RFA-RM-13-016"
9767577,m,w,"9339321,9339324,9236031,9126418,9239960","468750.0,468750.0,491250.0,491250.0,491250.0","RFA-FD-15-020,RFA-FD-15-020,RFA-FD-15-020,RFA-FD-15-020,RFA-FD-15-020"
8345678,m,w,"9173126,9329454,9173087,9318452,9173336","262000.0,250000.0,262000.0,250000.0,262000.0","RFA-HD-16-001,RFA-HD-16-001,RFA-HD-16-001,RFA-HD-16-001,RFA-HD-16-001"
9674856,f,w,"7934566,7932292,8143344,8131789,7683307","72000.0,72000.0,70000.0,70000.0,73000.0","RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033,RFA-AI-06-033"
10015204,f,w,"7894541,7758846,7564079,7619303,7617916","360000.0,360000.0,365000.0,365000.0,365000.0","RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004,RFA-DA-06-004"
10663363,f,w,"9744452,9752464,9752462,9752460,9752459","1230000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
10680567,m,w,"7991555,7861203,7684826,7684828,7685279","504000.0,511000.0,511000.0,511000.0,511000.0","RFA-DK-05-014,RFA-DK-05-014,RFA-DK-05-014,RFA-DK-05-014,RFA-DK-05-014"
9188495,f,w,"9554612,9352343,9996697,9998950,9188322","375000.0,375000.0,369000.0,369000.0,393000.0","RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013"
8733160,m,w,"8686992,8436004,8436052,7932712,8141235","6750000.0,6850000.000000001,6850000.000000001,720000.0,700000.0","RFA-DK-11-019,RFA-DK-11-019,RFA-DK-11-019,RFA-DK-09-004,RFA-DK-09-004"
8884678,f,w,"8877413,8496734,8496731,8496733,8496736","1662500.0,1687500.0,1687500.0,1687500.0,1687500.0","RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002,RFA-AT-10-002"
8734222,m,a,"8486463,7725738,8305150,8305152,8309360","675000.0,730000.0,685000.0,685000.0,685000.0","RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008,RFA-HD-08-008"
9148067,m,w,"10330219,10700076,10492637,10487531,10690696","579998.84,514998.97,534998.93,534998.93,514998.97","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
9135149,m,w,"7938718,7616961,8379002,8330246,8545225","1800000.0,1825000.0,1712500.0000000002,1712500.0000000002,1687500.0","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
9512924,m,w,"9533194,9385159,8293701,9068079,8451288","1000000.0,1000000.0,1027500.0,982500.0,1012500.0","RFA-HL-15-027,RFA-HL-15-027,RFA-DK-11-004,RFA-DK-11-004,RFA-DK-11-004"
7701551,m,w,"10625173,10625579,10625172,10625692,10625691","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001"
9045566,m,w,"9382357,9747920,9750080,9750071,9750019","312500.0,307500.0,307500.0,307500.0,307500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10144820,m,w,"9267900,9282272,9333169,9250057,9333165","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016,RFA-AI-13-016"
9335976,f,w,"7892255,7938333,7926326,7934822,8738739","438000.0,438000.0,438000.0,438000.0,665000.0","RFA-RM-08-014,RFA-RM-08-014,RFA-RM-08-014,RFA-RM-08-014,RFA-RM-12-015"
9922864,f,b,"9729401,9729369,10671505,10671506,10671508","1845000.0,1845000.0,1545000.0,1545000.0,1545000.0","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
9546019,m,a,"9547741,9526987,9526990,9526972,9531219","93750.0,93750.0,93750.0,93750.0,93750.0","RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012,RFA-AG-17-012"
7743053,m,w,"8892604,9433601,9673609,9223662,9022397","1330000.0,1250000.0,1230000.0,1250000.0,1310000.0","RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055,RFA-AI-13-055"
10339728,f,h,"9589792,9737809,9978672,9978665,9976428","1031250.0,1014750.0,1014750.0,1014750.0,1014750.0","RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007,RFA-AG-18-007"
10163676,m,w,"10396589,10163676,10163674,10160784,10160782","80250.0,87000.0,87000.0,87000.0,87000.0","RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004,RFA-AI-18-004"
9770557,m,w,"10725821,10724796,10727983,10727978,10727503","103000.0,103000.0,103000.0,103000.0,103000.0","RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030,RFA-TR-22-030"
10018167,f,b,"8454664,7623192,10740570,10740237,8718947","205500.00000000003,219000.0,721000.0,721000.0,665000.0","RFA-DA-06-001,RFA-DA-06-001,RFA-DA-23-026,RFA-DA-23-026,RFA-DA-10-001"
9321533,m,a,"8768731,8874104,8885651,8882257,8766909","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038,RFA-AI-13-038"
9393537,m,w,"9831035,10310683,9828757,9828758,10078812","1537500.0,1337500.0,1537500.0,1537500.0,1450000.0","RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002"
10332731,f,w,"7610959,7915866,8118649,8105727,7796711","292000.0,292000.0,288000.0,288000.0,288000.0","RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006,RFA-ES-06-006"
9186488,f,a,"9312738,9959307,9476774,9729515,9275351","937500.0,922500.0,937500.0,922500.0,937500.0","RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024"
9270571,m,a,"7642997,8060634,7882620,8267034,7897781","328500.0,315000.0,324000.0,308250.0,324000.0","RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-020,RFA-MH-09-021,RFA-MH-09-021"
9250747,m,w,"8876775,8411660,8550129,8689156,9011718","532000.0,548000.0,540000.0,532000.0,458500.0","RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-12-035,RFA-HL-15-026"
8290333,f,w,"9606535,9270439,9487000,9707622,9502978","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010,RFA-ES-14-010"
10620820,m,h,"10487962,10707371,10485672,10487754,10487819","749000.0,721000.0,749000.0,749000.0,749000.0","RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015,RFA-RM-21-015"
8827244,f,w,"10592418,9894724,9927971,9927964,9927959","154500.0,184500.0,184500.0,184500.0,184500.0","RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040,RFA-AI-17-040"
8055733,f,w,"8893911,8803611,9296605,8900959,8930126","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007,RFA-HS-14-007"
8033384,f,w,"9788357,9787401,9787403,9787404,9787405","984000.0,984000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
9568396,m,w,"7797451,8066756,7843500,7922355,7856107","1095000.0,1080000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
8900947,f,w,"8710281,8337692,8541855,8541057,8331581","665000.0,685000.0,675000.0,675000.0,685000.0","RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
10657711,m,w,"8655907,8795608,8500777,8948053,8804866","332500.0,332500.0,337500.0,332500.0,332500.0","RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006,RFA-MD-12-006"
9132768,m,w,"9663530,9536012,9534060,9535293,9534661","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
9712515,m,w,"9749010,9321872,9115988,9115989,9115987","1476000.0,1500000.0,1572000.0,1572000.0,1572000.0","RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047,RFA-AI-14-047"
8089346,m,a,"10136373,10156146,10153409,10138398,10136988","232000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
8305921,m,a,"10143214,10137201,10616741,10606635,9967767","580000.0,580000.0,515000.0,515000.0,615000.0","RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035,RFA-CA-19-035"
10240582,m,w,"8043666,7798143,8044067,8074528,8076829","700000.0,720000.0,700000.0,700000.0,700000.0","RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006,RFA-CA-08-006"
9146685,m,w,"10617681,10397634,10397668,10397683,10624762","772500.0,802500.0,802500.0,802500.0,772500.0","RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030"
