APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_biobert_r_wi,APPVAL_RECS_biobert_r_wi,FOA_RECS_biobert_r_wi
9548491,m,w,"8930196,8930201,8764242,8907085,8920715","1662500.0,1662500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
10470724,m,w,"9548545,10250343,9390014,9390021,9205191","4375000.0,4060000.0,4375000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8127680,f,w,"8460995,8891308,8900880,8895823,8900879","685000.0,665000.0,665000.0,665000.0,665000.0","RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002,RFA-AA-11-002"
9161253,m,w,"10675686,10654946,10302989,10302137,10301870","1030000.0,1070000.0,1160000.0,1160000.0,1160000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
8720935,m,w,"8535121,8368498,8625433,10250500,10025786","405000.0,411000.00000000006,405000.0,116000.0,123000.0","RFA-AG-12-007,RFA-AG-12-007,RFA-AG-12-007,RFA-AG-20-018,RFA-AG-20-018"
8926984,m,w,"8926984,9113610,9312799,9534597,8776577","332500.0,327500.0,312500.0,312500.0,332500.0","RFA-DK-13-025,RFA-DK-13-025,RFA-DK-13-025,RFA-DK-13-025,RFA-DK-13-025"
7767080,m,a,"9561534,9561738,9553055,9562663,9562546","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006"
7873833,m,w,"7777412,7776863,8059617,8019500,7575186","432000.0,432000.0,420000.0,420000.0,438000.0","RFA-CA-07-004,RFA-CA-07-004,RFA-CA-07-004,RFA-CA-07-004,RFA-CA-07-004"
8643283,f,w,"7610888,7614361,7603064,7612140,7612129","262800.0,262800.0,262800.0,262800.0,262800.0","RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010,RFA-HD-04-010"
9132759,m,a,"10549789,10379509,9530644,9303345,9530650","412000.0,428000.0,250000.0,250000.0,250000.0","RFA-RM-21-002,RFA-RM-21-002,RFA-DK-15-013,RFA-DK-15-013,RFA-DK-15-013"
10198235,m,w,"9783372,9783397,9552163,9545779,9771325","276750.0,276750.0,375000.0,375000.0,369000.0","RFA-ES-18-008,RFA-ES-18-008,RFA-ES-15-013,RFA-ES-15-013,RFA-ES-15-013"
10000069,m,w,"10355559,10694161,10694159,10491933,10491914","348000.0,309000.0,309000.0,321000.0,321000.0","RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040,RFA-CA-20-040"
8204570,m,h,"10740364,10707213,10631646,10630593,9117747","515000.0,515000.0,515000.0,535000.0,1995000.0","RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-MD-22-008,RFA-CA-09-032"
9282541,m,w,"10729442,10729441,10729443,10729444,10729445","4944000.0,4944000.0,4944000.0,4944000.0,4944000.0","RFA-AG-23-021,RFA-AG-23-021,RFA-AG-23-021,RFA-AG-23-021,RFA-AG-23-021"
9637312,m,a,"10631274,10632827,9922858,10393529,10196932","669500.0,669500.0,922500.0,802500.0,802500.0","RFA-AI-22-010,RFA-AI-22-010,RFA-AI-17-014,RFA-AI-17-014,RFA-AI-17-014"
10701890,f,h,"7869504,7911439,8450379,8539640,8539639","292000.0,292000.0,274000.0,270000.0,270000.0","RFA-NS-07-004,RFA-NS-07-004,RFA-HD-12-211,RFA-HD-12-211,RFA-HD-12-211"
9146576,m,w,"10057389,9605074,9392207,9392592,9388386","869999.9999999999,922500.0,937500.0,937500.0,937500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
10476579,f,w,"9353792,9186841,9868107,9547391,9564866","312500.0,327500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
9316532,m,b,"9376249,9376270,8125905,8122854,10017652","281250.0,281250.0,910000.0,910000.0,307500.0","RFA-AR-17-005,RFA-AR-17-005,RFA-AR-11-004,RFA-AR-11-004,RFA-AR-19-013"
8846190,m,w,"7799854,7595215,7800416,7595239,7595212","200160.0,202940.0,200160.0,202940.0,202940.0","RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002,RFA-TW-05-002"
8090857,m,w,"7628423,7858274,7911174,8396114,8118274","511000.0,504000.0,511000.0,490000.0,490000.0","RFA-ES-06-004,RFA-ES-06-004,RFA-ES-06-004,RFA-ES-06-004,RFA-ES-06-004"
9971432,m,b,"9971432,9319157,9701015,9699940,9294945","430500.0,437500.0,430500.0,430500.0,437500.0","RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023,RFA-AI-15-023"
8263509,f,w,"8365210,7625233,7625236,7625194,7625239","6650000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
8061599,m,h,"9915866,10159207,10159209,10159860,10188397","307500.0,290000.0,290000.0,290000.0,290000.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8118485,f,b,"7586196,7835638,7614181,7812163,7688086","313900.0,309600.0,313900.0,309600.0,876000.0","RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-002,RFA-HL-07-005"
8722088,f,w,"9186491,9605108,8552185,8554419,9828042","6541666.25,6436999.59,6960332.890000001,6960332.890000001,6436999.59","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
9843641,m,w,"10526833,10526899,10526261,10526262,10526263","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
8073945,m,b,"7922293,8307365,8294926,8497699,8471151","360000.0,342500.0,342500.0,337500.0,337500.0","RFA-HL-10-014,RFA-HL-10-014,RFA-HL-10-014,RFA-HL-10-014,RFA-HL-10-014"
9497749,m,h,"10526898,10526553,10526827,10526828,10526897","1287500.0,1287500.0,1287500.0,1287500.0,1287500.0","RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006,RFA-AA-21-006"
9783800,f,w,"9186641,9782894,9995004,9995003,9994999","327500.0,307500.0,307500.0,307500.0,307500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
10162635,m,w,"10644378,10498483,10496255,10499289,10564169","206000.0,214000.0,214000.0,214000.0,721000.0","RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-HG-21-002,RFA-HG-20-014"
8620607,m,w,"9475868,9462217,9747595,9747522,9304561","606250.0,606250.0,596550.0,596550.0,606250.0","RFA-HL-17-002,RFA-HL-17-002,RFA-HL-17-002,RFA-HL-17-002,RFA-HL-17-002"
9693823,f,w,"9478356,9487763,9472917,9487766,9263006","615000.0,625000.0,625000.0,625000.0,625000.0","RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350,RFA-MH-16-350"
9061791,m,w,"7690819,8328070,8078987,8141454,8112676","584000.0,532000.0,560000.0,560000.0,560000.0","RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001,RFA-FD-08-001"
9554595,m,w,"8699659,8543469,8543487,8543475,8543468","133000.0,135000.0,135000.0,135000.0,135000.0","RFA-FD-12-027,RFA-FD-12-027,RFA-FD-12-027,RFA-FD-12-027,RFA-FD-12-027"
9124645,f,h,"8548325,8397962,8541229,8398505,8398426","1012500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009,RFA-DK-11-009"
9488507,m,w,"9904706,9669071,9668165,9667457,9667456","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
7908682,f,w,"10492637,10330342,10700076,10690696,10487531","534998.93,579998.84,514998.97,514998.97,534998.93","RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054,RFA-CA-20-054"
10307473,f,w,"10533765,10533771,10542343,10307473,10307474","515000.0,515000.0,515000.0,535000.0,535000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
10419022,f,w,"8110534,7903372,7921935,7921936,7921934","490000.0,504000.0,504000.0,504000.0,504000.0","RFA-HD-06-007,RFA-HD-06-007,RFA-HD-06-007,RFA-HD-06-007,RFA-HD-06-007"
10703511,f,w,"10224782,10017232,10690030,10689741,10689738","1739999.9999999998,1845000.0,1545000.0,1545000.0,1545000.0","RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018"
10153843,m,w,"8934089,9569595,9787466,9145187,8786631","5320000.0,5000000.0,4920000.0,5000000.0,5320000.0","RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006,RFA-HS-14-006"
10451849,m,w,"9544223,9260650,9260360,9257607,9257890","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8386571,m,w,"10758082,10758090,10758089,10758088,10758087","1339000.0,1339000.0,1339000.0,1339000.0,1339000.0","RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022,RFA-HD-23-022"
9266784,m,w,"10266124,10677987,10683504,10092367,10094836","579998.84,534998.93,534998.93,614998.77,614998.77","RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017,RFA-AG-20-017"
8544504,m,w,"9113665,9276820,8798404,8796585,8794123","327500.0,312500.0,332500.0,332500.0,332500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
9922320,m,w,"7911689,7692302,7692303,7935572,7911680","360000.0,365000.0,365000.0,365000.0,360000.0","RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015,RFA-RM-07-015"
10512187,m,w,"9923632,9003525,9750764,8975476,8975326","184500.0,199500.0,184500.0,199500.0,199500.0","RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002,RFA-DK-14-002"
9548475,m,w,"8685321,8416764,8693011,8875051,8898895","332500.0,342500.0,332500.0,332500.0,332500.0","RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033,RFA-HL-12-033"
7600401,m,w,"10610096,10167037,10610207,10610208,10641971","1030000.0,1160000.0,1030000.0,1030000.0,1030000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
8828856,f,b,"8449576,8265057,8450083,8828856,9038219","405000.0,411000.00000000006,405000.0,405000.0,393000.0","RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016"
9090014,f,w,"9506679,9729515,9476774,9959307,9146035","937500.0,922500.0,937500.0,922500.0,982500.0","RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024,RFA-AI-15-024"
9108830,f,h,"10396550,10158411,9916702,9731152,9731061","267500.0,290000.0,307500.0,307500.0,307500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
8132428,m,w,"10599677,10937020,9132497,8988533,8448474","267500.0,257500.0,3990000.0,3930000.0,4050000.000000001","RFA-FD-22-014,RFA-FD-22-014,RFA-AI-12-003,RFA-AI-12-003,RFA-AI-12-003"
8014442,m,w,"8097322,7893083,7898786,7647291,7925613","1080000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
9831035,f,w,"8989447,9139411,9747164,9747177,9747176","266000.0,262000.0,246000.0,246000.0,246000.0","RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003,RFA-AA-15-003"
10480853,m,w,"9995466,10167694,9828299,9827718,10168518","922500.0,869999.9999999999,922500.0,922500.0,869999.9999999999","RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503"
10007909,m,w,"9812381,10194494,10626760,10006880,10413850","861000.0,812000.0,721000.0,861000.0,749000.0","RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010"
7586092,m,w,"7880027,8287682,7676680,7588955,7587857","360000.0,342500.0,365000.0,365000.0,365000.0","RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016,RFA-DA-08-016"
9771465,f,w,"10708941,10581922,10436133,10604394,9196919","206000.0,214000.0,240750.0,231750.0,1965000.0","RFA-DK-21-018,RFA-DK-21-018,RFA-DK-20-032,RFA-DK-20-032,RFA-MD-15-014"
8381865,m,w,"10455006,10468327,10501505,10099785,10102015","1070000.0,1070000.0,1070000.0,1230000.0,1230000.0","RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001"
9646351,m,a,"9902185,9646351,9870921,9430398,9453669","615000.0,615000.0,615000.0,625000.0,625000.0","RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002,RFA-DC-17-002"
10701808,f,w,"8452603,8720556,8097068,8098439,8514956","317250.0,312550.0,329000.0,329000.0,317250.0","RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014,RFA-OD-10-014"
8368503,m,w,"10134971,9361030,10153610,9360837,9360820","290000.0,312500.0,290000.0,312500.0,312500.0","RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009,RFA-AG-17-009"
8686820,m,w,"8450897,8830964,8132691,8132692,8132696","1012500.0,997500.0,1050000.0,1050000.0,1050000.0","RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003,RFA-DK-10-003"
10651389,m,a,"8325094,8661303,8306107,8334455,8192535","342500.0,332500.0,342500.0,342500.0,350000.0","RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040,RFA-MH-11-040"
8712344,m,w,"10622126,10622123,10622210,10622211,10622128","2472000.0,2472000.0,2472000.0,2472000.0,2472000.0","RFA-AI-22-003,RFA-AI-22-003,RFA-AI-22-003,RFA-AI-22-003,RFA-AI-22-003"
10615613,f,a,"7922355,7797453,7797451,7600579,7843500","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021,RFA-DK-04-021"
7687587,m,w,"8854085,9068103,8582263,8851592,8857464","532000.0,524000.0,540000.0,532000.0,532000.0","RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008,RFA-ES-12-008"
8897975,f,b,"8843772,8812524,9110929,9038219,8449576","399000.0,399000.0,393000.0,393000.0,405000.0","RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016,RFA-AI-11-016"
8309959,m,w,"8519059,8499262,7677671,7677672,7677673","540000.0,540000.0,584000.0,584000.0,584000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
9432737,m,w,"9148203,9149335,9150677,9302530,9302545","393000.0,393000.0,393000.0,375000.0,375000.0","RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200,RFA-MH-15-200"
9052188,m,w,"7617794,9143310,7618059,7575295,7790073","1460000.0,1330000.0,1460000.0,1460000.0,1460000.0","RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008,RFA-ES-07-008"
9058980,m,w,"8305758,7637892,7817154,8476331,8306244","342500.0,365000.0,360000.0,342500.0,342500.0","RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039,RFA-AI-07-039"
9925073,m,w,"10293808,10294555,10613257,10612641,10612611","290000.0,290000.0,154500.0,154500.0,154500.0","RFA-CA-20-044,RFA-CA-20-044,RFA-CA-22-001,RFA-CA-22-001,RFA-CA-22-001"
9692771,m,w,"9522256,10147141,9949783,9949782,9949781","7450000.0,6913599.999999999,7330800.0,7330800.0,7330800.0","RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014,RFA-HL-18-014"
9203505,m,w,"10834465,10291175,10291071,10290947,10899814","57263.880000000005,64491.35999999999,64491.35999999999,64491.35999999999,57263.880000000005","RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022"
9167306,m,a,"9978832,9691994,9700160,9698976,9698975","922500.0,922500.0,922500.0,922500.0,922500.0","RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002,RFA-GM-17-002"
9119880,m,w,"8794123,9116945,8796932,8797263,8796585","332500.0,327500.0,332500.0,332500.0,332500.0","RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214,RFA-MH-14-214"
9350737,m,b,"8127725,8309876,8103108,7755169,7755557","350000.0,342500.0,350000.0,365000.0,365000.0","RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012,RFA-HL-09-012"
10359841,m,w,"10610033,10393184,10580809,10580807,10580804","1030000.0,1070000.0,1030000.0,1030000.0,1030000.0","RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006,RFA-ES-20-006"
8241289,m,w,"10744965,10610484,10444016,10449608,10450471","1339000.0,772500.0,802500.0,802500.0,802500.0","RFA-NS-22-030,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020,RFA-NS-21-020"
9242631,m,a,"9024511,8474132,8451695,8889668,8889670","982500.0,1012500.0,1012500.0,997500.0,997500.0","RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022,RFA-DK-11-022"
8306245,m,w,"8055215,8067537,8055202,8055615,7922872","1440000.0,1440000.0,1440000.0,1440000.0,1460000.0","RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-037,RFA-AI-07-040"
7688953,m,w,"10396550,9731152,10398218,9901415,9903229","267500.0,307500.0,267500.0,307500.0,307500.0","RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003,RFA-AI-18-003"
9128433,m,w,"10690033,9825407,10471208,9824408,9824407","1545000.0,1845000.0,1605000.0,1845000.0,1845000.0","RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018,RFA-CA-18-018"
9741771,f,b,"9966005,10217224,9784887,9608808,9143830","123000.0,116000.0,123000.0,125000.0,1330000.0","RFA-RM-17-021,RFA-RM-17-021,RFA-RM-17-021,RFA-RM-17-021,RFA-RM-12-006"
10729446,f,w,"8858686,8551728,8680060,9088128,9087039","465500.0,472500.00000000006,465500.0,458500.0,458500.0","RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010,RFA-NR-12-010"
9844366,m,w,"8914037,8664930,8879209,8812009,8675946","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050"
8138504,m,a,"9561534,9561738,9553055,9562663,9562546","375000.0,375000.0,375000.0,375000.0,375000.0","RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006,RFA-RM-17-006"
7779493,f,a,"10397655,10044348,10797923,10174901,10510294","428000.0,492000.0,412000.0,464000.0,749000.0","RFA-DA-20-019,RFA-DA-20-019,RFA-DA-20-019,RFA-DA-20-019,RFA-DA-22-011"
9783777,m,w,"9783777,10215266,9987331,10454343,9593805","307500.0,290000.0,307500.0,267500.0,312500.0","RFA-DK-17-034,RFA-DK-17-034,RFA-DK-17-034,RFA-DK-17-034,RFA-DK-17-034"
7625150,m,w,"7961324,8267615,7901208,7961845,7942516","6935000.0,6507500.000000001,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
7940940,f,w,"10099785,10501505,10455006,10468327,10669710","1230000.0,1070000.0,1070000.0,1070000.0,1030000.0","RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001,RFA-TR-20-001"
10800507,m,a,"8451330,9011387,8509786,8450096,8449590","337500.0,327500.0,337500.0,337500.0,337500.0","RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001,RFA-MD-12-001"
8293717,m,w,"10434342,10620321,10426470,10851086,10629324","535000.0,515000.0,535000.0,515000.0,515000.0","RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006,RFA-AG-22-006"
8360531,m,w,"10680567,10490441,10326762,10326565,10324121","515000.0,535000.0,580000.0,580000.0,580000.0","RFA-DK-20-024,RFA-DK-20-024,RFA-DK-20-024,RFA-DK-20-024,RFA-DK-20-024"
9277346,m,w,"10515786,10694027,10899814,10291360,10291327","1423100.0,1369900.0,57263.880000000005,64491.35999999999,64491.35999999999","RFA-AG-22-023,RFA-AG-22-023,RFA-AG-21-022,RFA-AG-21-022,RFA-AG-21-022"
7942068,m,w,"9751091,9525613,9113051,9751651,9517978","387450.0,393750.0,412650.0,387450.0,393750.0","RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011,RFA-HD-15-011"
8402640,f,w,"7805150,8587494,8213538,8208000,8210878","96480.0,89110.0,91790.0,91790.0,91790.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
9351194,m,w,"9698354,9546693,9768496,9554954,9383531","307500.0,312500.0,307500.0,312500.0,312500.0","RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010"
8724190,f,w,"8721881,8331383,8544417,8541756,8519380","2025000.0,2100000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
7935226,f,w,"8044661,8044411,8044354,8037863,8037453","3988800.0,3988800.0,3988800.0,720000.0,720000.0","RFA-HS-10-015,RFA-HS-10-015,RFA-HS-10-015,RFA-OD-10-009,RFA-OD-10-009"
10494162,m,h,"8241642,8402555,8333572,8152889,8152817","342500.0,337500.0,350000.0,350000.0,350000.0","RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001,RFA-MD-11-001"
10301870,m,w,"10701062,10302989,10302137,10301870,10301346","1030000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
9932830,m,w,"9970252,9541162,10438798,10438799,10438801","1230000.0,1250000.0,1070000.0,1070000.0,1070000.0","RFA-NR-17-001,RFA-NR-17-001,RFA-NR-17-001,RFA-NR-17-001,RFA-NR-17-001"
7795752,m,w,"8853184,8849086,8852457,8851180,9128128","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
8288226,m,w,"8196880,7530812,8288226,8413283,8213451","683630.0,728540.0,683630.0,683630.0,683630.0","RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018,RFA-HD-07-018"
8052894,m,w,"7712750,8189385,7713293,7690830,7690868","73000.0,72000.0,73000.0,73000.0,73000.0","RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008,RFA-HL-08-008"
9809019,f,w,"10224355,9963414,9838633,10216372,9838632","580000.0,615000.0,615000.0,377000.0,399750.0","RFA-NS-18-034,RFA-NS-18-034,RFA-NS-18-034,RFA-NS-18-033,RFA-NS-18-033"
8090447,m,w,"9707686,9353269,9205914,9967926,9519819","615000.0,625000.0,655000.0,615000.0,625000.0","RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022,RFA-AG-16-022"
8433425,m,w,"8457585,8458700,8458679,8458675,8803400","334800.0,334800.0,334800.0,334800.0,329840.0","RFA-HL-13-015,RFA-HL-13-015,RFA-HL-13-015,RFA-HL-13-015,RFA-HL-13-015"
8683138,m,w,"8551670,8340090,8340889,8340598,8340045","270000.0,274000.0,274000.0,274000.0,274000.0","RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204,RFA-HD-12-204"
9736568,m,h,"7679745,8242006,8265729,7807175,8464199","1752000.0,1644000.0000000002,1644000.0000000002,1728000.0,1620000.0","RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015,RFA-HL-08-015"
8900547,m,w,"8927936,10000585,9706229,9706228,9461547","199500.0,184500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
7886742,m,b,"10708075,10556975,10556512,10556513,10556514","257500.0,267500.0,267500.0,267500.0,267500.0","RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002"
9742869,f,w,"10136592,9904614,10379951,9742869,10604394","580000.0,615000.0,535000.0,615000.0,231750.0","RFA-DK-17-028,RFA-DK-17-028,RFA-DK-17-028,RFA-DK-17-028,RFA-DK-20-032"
8513254,m,w,"10674294,10674274,10674221,10673319,9021595","669500.0,669500.0,669500.0,669500.0,524000.0","RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-13-008"
10120692,f,a,"8885022,8378066,8377307,8377306,8539904","2394000.0,2466000.0,2466000.0,2466000.0,2466000.0","RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012,RFA-ES-09-012"
8309520,m,w,"8377377,7671769,7688873,7688871,7938231","616500.0,657000.0,657000.0,657000.0,657000.0","RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010,RFA-AI-08-010"
9453871,m,w,"8545801,8327160,8730126,8730616,8730615","405000.0,411000.00000000006,399000.0,399000.0,399000.0","RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502,RFA-DK-10-502"
9980408,m,w,"9564869,9185499,9354482,9353764,9354456","312500.0,327500.0,312500.0,312500.0,312500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
7675504,m,w,"9708117,10168573,10691317,9944636,10457369","307500.0,290000.0,257500.0,307500.0,267500.0","RFA-GM-18-003,RFA-GM-18-003,RFA-GM-18-003,RFA-GM-18-003,RFA-GM-18-003"
9445413,m,w,"10120653,10242748,9912739,9999547,9998903","232000.0,232000.0,246000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
