APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_spanbert_o_w,APPVAL_RECS_spanbert_o_w,FOA_RECS_spanbert_o_w
10223360,m,w,"9792309,9553402,10213593,10213650,10222501","861000.0,875000.0,812000.0,812000.0,812000.0","RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005,RFA-RM-17-005"
8912021,m,a,"10472587,10207813,10237190,10237189,10237188","1070000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
8176811,m,w,"7980351,8311684,8316096,8528194,8316270","360000.0,342500.0,342500.0,342500.0,342500.0","RFA-GM-10-008,RFA-GM-10-008,RFA-GM-10-008,RFA-GM-10-008,RFA-GM-10-008"
8975957,f,w,"9320710,8736371,8846544,8846541,8846546","1250000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
8133714,f,a,"9890987,9668995,9247816,9240573,9252374","430500.0,430500.0,437500.0,437500.0,437500.0","RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005"
9567935,m,w,"8307313,8145428,8289419,8850986,8850954","2466000.0,2520000.0,2466000.0,2394000.0,2394000.0","RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010,RFA-CA-10-010"
8681329,m,w,"9542203,10174706,10205971,10205969,10205968","1250000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028,RFA-AI-16-028"
8463264,m,w,"8401224,8311055,8294733,8298472,8296524","350000.0,342500.0,342500.0,342500.0,342500.0","RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030"
7938198,f,w,"7941929,7846354,7846408,8122324,8121625","432000.0,438000.0,438000.0,420000.0,420000.0","RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005,RFA-NR-09-005"
10005457,m,w,"7629422,7683522,7684930,7684931,7684935","1460000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001,RFA-HD-08-001"
9893782,m,w,"9707463,9707004,9707377,9707379,9707461","492000.0,492000.0,492000.0,492000.0,492000.0","RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044,RFA-AI-17-044"
9171453,f,w,"8848723,8849114,8848722,8848724,8848728","1330000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
9256997,m,w,"10137960,9683900,9683920,9683917,10137977","2030000.0,2152500.0,2152500.0,2152500.0,2030000.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
8144929,m,w,"8966430,8756316,8966441,9076447,9058022","299250.0,299250.0,299250.0,299250.0,294750.0","RFA-DA-14-013,RFA-DA-14-013,RFA-DA-14-013,RFA-DA-14-013,RFA-DA-14-013"
9332084,f,w,"10468863,9830832,9759248,9756668,10242702","321000.0,369000.0,369000.0,369000.0,348000.0","RFA-AR-19-006,RFA-AR-19-006,RFA-AR-19-006,RFA-AR-19-006,RFA-AR-19-006"
9069397,m,w,"10310671,9604725,10078810,10078811,10078812","1337500.0,1537500.0,1450000.0,1450000.0,1450000.0","RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002"
10672795,m,w,"8063853,8063857,7825484,7825483,7825482","1080000.0,1050000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009,RFA-DK-06-009"
9295038,f,w,"10207639,9918177,9922296,9922293,9922291","1160000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003,RFA-ES-18-003"
8715423,m,w,"8703138,8551820,8549276,8545670,8543644","665000.0,675000.0,675000.0,675000.0,675000.0","RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004,RFA-RM-11-004"
8566012,f,w,"7656630,8097991,8101260,7898551,7890472","730000.0,700000.0,700000.0,720000.0,720000.0","RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025,RFA-AI-07-025"
7832720,f,h,"8711927,9098849,9323574,8764463,9061831","1330000.0,654998.6900000001,624998.75,664998.67,654998.6900000001","RFA-MD-13-005,RFA-MH-14-060,RFA-MH-14-060,RFA-MH-14-060,RFA-MH-14-060"
10306992,m,w,"10542343,10307482,10543748,10542346,10540315","515000.0,535000.0,515000.0,515000.0,515000.0","RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001,RFA-ES-20-001"
8929411,f,a,"9035747,9260763,9458148,9135274,9000677","393000.0,375000.0,375000.0,262000.0,262000.0","RFA-CA-15-005,RFA-CA-15-005,RFA-CA-15-005,RFA-CA-14-005,RFA-CA-14-005"
9306751,m,w,"10731281,10725052,10723638,10723639,10723640","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038,RFA-AI-22-038"
10134213,m,w,"10642939,10614390,10614386,10596520,10596516","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009,RFA-AI-20-009"
10465033,m,w,"9995435,9745538,9979771,9987570,9537490","922500.0,922500.0,922500.0,922500.0,937500.0","RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014"
8440456,f,w,"9054068,9514730,9514748,9514726,9514736","1310000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8168336,m,w,"7848545,8168049,8168054,7877792,8167821","292000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
9999578,m,w,"10616930,10615485,10669767,10731255,10731789","206000.0,206000.0,206000.0,206000.0,206000.0","RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001,RFA-EY-21-001"
10061656,m,w,"10307084,10532838,10057389,10320835,10322098","802500.0,802500.0,869999.9999999999,802500.0,802500.0","RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001,RFA-NS-16-001"
10220988,f,w,"9381398,9382230,9382768,9380735,9382320","312500.0,312500.0,312500.0,312500.0,312500.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
10673823,f,w,"8150435,7877166,7877172,7877174,7680493","1800000.0,1825000.0,1825000.0,1825000.0,1825000.0","RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001,RFA-OD-08-001"
10016269,m,w,"10690016,10480940,10480949,10480955,10480956","412000.0,428000.0,428000.0,428000.0,428000.0","RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002,RFA-DK-20-002"
8688934,m,w,"8377467,8512576,8376172,8382077,8382066","2055000.0,2025000.0,2055000.0,2055000.0,2055000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
8377682,m,w,"8069271,7670083,7670076,7670074,7670071","432000.0,438000.0,438000.0,438000.0,438000.0","RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002,RFA-AI-08-002"
9492681,f,w,"8728687,9301032,9283606,8889727,9513619","997500.0,937500.0,937500.0,997500.0,937500.0","RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026,RFA-HD-14-026"
9649397,f,w,"8731963,8588190,8587433,8587329,8588256","465500.0,472500.00000000006,472500.00000000006,472500.00000000006,472500.00000000006","RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008,RFA-HD-13-008"
8535671,m,h,"8380183,8544801,8540838,8527733,8536745","2055000.0,2025000.0,2025000.0,2025000.0,2025000.0","RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032,RFA-CA-09-032"
8500377,m,w,"8546405,8153416,7982314,8153365,8153362","2025000.0,2160000.0,2160000.0,2160000.0,2160000.0","RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007,RFA-GM-10-007"
10426256,m,w,"9752549,8960550,9320543,9320875,9320541","861000.0,931000.0,875000.0,875000.0,875000.0","RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008,RFA-ES-14-008"
9100131,m,w,"9933445,9932566,9933416,9928721,9929063","369000.0,369000.0,369000.0,369000.0,369000.0","RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018,RFA-FD-19-018"
8376996,m,w,"10673695,9941495,9941493,9941252,9941251","561350.0,670350.0,670350.0,670350.0,670350.0","RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001,RFA-AG-20-001"
8702175,f,w,"8678916,9288183,9297105,9288169,9288181","1596000.0,1500000.0,1500000.0,1500000.0,1500000.0","RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001,RFA-ES-12-001"
10609541,m,h,"8137303,7674880,7674886,7674888,7547590","504000.0,511000.0,511000.0,511000.0,511000.0","RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003,RFA-AA-08-003"
9567476,m,w,"9565625,9386872,10207707,10207708,10207710","312500.0,312500.0,290000.0,290000.0,290000.0","RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016,RFA-RM-16-016"
9143778,m,h,"8734423,8576310,8710147,8695514,8732658","266000.0,270000.0,266000.0,266000.0,266000.0","RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001,RFA-EY-13-001"
9332415,m,h,"9751087,10229453,10231192,10234007,10234085","307500.0,290000.0,290000.0,290000.0,290000.0","RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004,RFA-GM-17-004"
9918898,m,w,"8625740,8441318,8436387,8441759,8448799","66500.0,67500.0,67500.0,67500.0,67500.0","RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015,RFA-DK-11-015"
10056417,m,a,"10064086,9836774,9831043,9831042,9831040","1450000.0,1537500.0,1537500.0,1537500.0,1537500.0","RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002,RFA-AA-17-002"
7905568,m,w,"8381470,8534175,8534154,7905615,7905611","2740000.0,2700000.0,2700000.0,2920000.0,2920000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
10238874,m,w,"8699451,9337429,9605037,9605035,9605034","997500.0,937500.0,922500.0,922500.0,922500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
8519139,f,h,"10381034,10381035,10495251,10696257,10696258","1070000.0,1070000.0,1070000.0,1030000.0,1030000.0","RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023,RFA-HD-21-023"
9654673,m,w,"8144297,8123253,8318267,8391271,8505363","700000.0,700000.0,675000.0,675000.0,675000.0","RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010,RFA-AI-09-010"
8867050,m,w,"8867050,8471935,8690627,9099557,8554377","465500.0,479500.00000000006,465500.0,458500.0,472500.00000000006","RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011,RFA-NR-12-011"
10683044,f,w,"10564169,10563166,10552680,10552062,10369379","721000.0,412000.0,412000.0,412000.0,428000.0","RFA-HG-20-014,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015,RFA-HG-20-015"
8914480,m,w,"9550895,9301418,9899179,9899182,9899183","1000000.0,1000000.0,984000.0,984000.0,984000.0","RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011,RFA-AG-16-011"
8539607,m,w,"9569735,9775279,9479323,10194625,10627289","937500.0,922500.0,937500.0,869999.9999999999,1236000.0","RFA-NS-17-022,RFA-NS-17-022,RFA-NS-17-022,RFA-NS-17-022,RFA-NS-22-019"
10095390,f,w,"9228807,9701893,9484206,9523368,9484207","917000.0,861000.0,875000.0,875000.0,875000.0","RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023,RFA-AG-16-023"
7959774,f,a,"8168045,8167867,8167869,8167870,8167871","288000.0,288000.0,288000.0,288000.0,288000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
7625223,f,w,"7687333,7896942,7900157,7674822,7674514","73000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
9348608,m,w,"8802942,8803992,9143137,9142285,9143754","1330000.0,1330000.0,1310000.0,1310000.0,1310000.0","RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005"
9749189,m,w,"10746928,8588678,8588688,8588627,8588686","947600.0,1620000.0,1620000.0,1620000.0,1620000.0","RFA-HD-23-012,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
8382576,m,w,"8838021,9527243,9248862,9261451,9256407","1330000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019,RFA-AG-13-019"
10691216,f,w,"9983646,10242748,10120653,9999547,9998903","246000.0,232000.0,232000.0,246000.0,246000.0","RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002,RFA-CA-18-002"
8268506,f,h,"8475654,8856357,8812009,8879209,8179043","540000.0,532000.0,532000.0,532000.0,560000.0","RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050,RFA-MH-11-050"
8896827,m,a,"7903074,7726391,7726310,7727194,7727121","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008,RFA-GM-09-008"
9926819,m,w,"8955922,9732307,8955538,8956030,8956065","399000.0,369000.0,399000.0,399000.0,399000.0","RFA-AI-14-026,RFA-AI-14-026,RFA-AI-14-026,RFA-AI-14-026,RFA-AI-14-026"
8379078,m,w,"9785620,10021451,10021454,10021457,10197166","1230000.0,1230000.0,1230000.0,1230000.0,1160000.0","RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001,RFA-AR-18-001"
8111036,m,w,"7986666,8101889,8279451,8291228,8272655","216000.0,210000.0,205500.00000000003,205500.00000000003,205500.00000000003","RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037,RFA-AI-09-037"
10523509,f,w,"10167671,10626134,9852174,9854277,10523509","232000.0,206000.0,246000.0,246000.0,206000.0","RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012,RFA-OD-19-012"
10221396,m,w,"10394474,10392181,10394580,10394525,10394502","3866666.28,3866666.28,3866666.28,3866666.28,3866666.28","RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022,RFA-AI-21-022"
9036866,m,a,"8740523,8588627,8740518,9110277,9114146","1596000.0,1620000.0,1596000.0,1572000.0,1572000.0","RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016,RFA-HD-13-016"
9851219,m,w,"10466933,9851526,10468954,10469653,10469654","535000.0,615000.0,535000.0,535000.0,535000.0","RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002,RFA-AR-17-002"
8417684,m,w,"7742160,8213578,8417684,7514974,8015211","1080000.0,1027500.0,1012500.0,1095000.0,1050000.0","RFA-DC-08-002,RFA-DC-08-002,RFA-DC-08-002,RFA-DC-08-002,RFA-DC-08-002"
9462861,f,a,"8073104,8013414,8013416,8013417,8013418","1050000.0,1080000.0,1080000.0,1080000.0,1080000.0","RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001,RFA-AG-10-001"
9750233,f,w,"8918309,8338897,8380415,8379372,8381883","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
7886453,f,a,"9385249,9698354,9766828,9768496,9554954","312500.0,307500.0,307500.0,307500.0,312500.0","RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010,RFA-ES-16-010"
10438739,m,w,"9004627,9557019,9391673,9512934,9392151","982500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023,RFA-DK-12-023"
10103766,m,w,"9729491,10103769,10694902,10765597,10103758","1845000.0,1739999.9999999998,1545000.0,1545000.0,1739999.9999999998","RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8360570,m,w,"8360350,8360593,8360596,8360597,8360598","280000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001,RFA-RR-06-001"
7864164,f,a,"8299197,9036324,9011989,9114463,9036319","411000.00000000006,393000.0,393000.0,393000.0,393000.0","RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010,RFA-AI-11-010"
10748898,m,w,"8380525,7900561,7900563,7922647,7922648","959000.0,1022000.0,1022000.0,1022000.0,1022000.0","RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001,RFA-NR-08-001"
8537820,m,w,"9133113,8907075,8913452,8907053,8764305","1637500.0,1662500.0,1662500.0,1662500.0,1662500.0","RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002,RFA-TR-13-002"
7714994,m,w,"8321469,8729560,8423148,8731381,8516430","411000.00000000006,399000.0,411000.00000000006,405000.0,405000.0","RFA-AG-11-001,RFA-AG-11-001,RFA-AG-11-001,RFA-AG-11-001,RFA-AG-11-001"
7934476,m,w,"8534320,7934476,8106283,8111972,8122380","342500.0,360000.0,350000.0,350000.0,350000.0","RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005,RFA-HL-08-005"
9783761,m,w,"9994739,9627009,9787407,9787408,9787411","984000.0,1000000.0,984000.0,984000.0,984000.0","RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033,RFA-CA-17-033"
7643791,m,w,"7898936,7927124,7903234,7886512,7880095","4320000.0,4320000.0,4320000.0,4320000.0,4320000.0","RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008,RFA-RM-06-008"
8508879,f,w,"9306761,9525278,8897980,9320745,9320741","23750000.0,23750000.0,25270000.0,23750000.0,23750000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
8315680,m,w,"8463228,8319209,8311934,8448691,8704980","67500.0,68500.0,68500.0,67500.0,66500.0","RFA-HD-12-199,RFA-HD-12-199,RFA-HD-12-199,RFA-HD-12-199,RFA-HD-13-009"
8003496,m,w,"8904276,8839303,8690209,9458799,8691200","532000.0,532000.0,532000.0,500000.0,532000.0","RFA-MH-14-050,RFA-MH-14-050,RFA-MH-14-050,RFA-MH-14-050,RFA-MH-14-050"
9902304,f,w,"9738881,9735601,9739126,9738587,9738280","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
9369086,m,a,"7895795,7908066,7664374,10413034,9927973","2592000.0,2628000.0,2628000.0,749000.0,861000.0","RFA-AG-07-003,RFA-AG-07-003,RFA-AG-07-003,RFA-AG-18-016,RFA-AG-18-016"
9058296,f,w,"9044570,9259978,8622102,8622100,8619370","1048000.0,1000000.0,1064000.0,1064000.0,1064000.0","RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002,RFA-ES-13-002"
8656768,m,w,"8469093,8391975,8391978,8401643,8250544","202500.0,205500.00000000003,205500.00000000003,205500.00000000003,205500.00000000003","RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008,RFA-HL-12-008"
8754322,m,w,"8901173,8916722,8926440,8754322,8752056","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007,RFA-ES-13-007"
9824335,m,a,"9893850,10596565,10131155,9765880,10378747","615000.0,515000.0,580000.0,615000.0,535000.0","RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013,RFA-CA-18-013"
7831501,m,w,"8500479,7935333,7688226,7689815,7689618","337500.0,360000.0,365000.0,365000.0,365000.0","RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030,RFA-MH-09-030"
8518431,m,a,"7841512,8109216,7845179,7842432,7839761","730000.0,700000.0,730000.0,730000.0,730000.0","RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001,RFA-RM-09-001"
8609021,m,w,"8851212,8853116,8852884,8851991,8850656","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9997843,f,b,"10505765,10694924,10212725,10347779,10491942","266430.0,256470.0,288840.0,288840.0,266430.0","RFA-OD-20-009,RFA-OD-20-009,RFA-OD-20-010,RFA-OD-20-010,RFA-OD-20-010"
8101323,m,w,"8102005,7741425,7878704,7913060,7892952","700000.0,730000.0,720000.0,720000.0,720000.0","RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003,RFA-HD-08-003"
10335254,m,w,"8229227,8514610,8514609,8335408,8335406","280000.0,270000.0,270000.0,274000.0,274000.0","RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005,RFA-ES-11-005"
8449135,f,w,"10038021,10035018,10220840,10220839,10038237","922500.0,922500.0,869999.9999999999,869999.9999999999,922500.0","RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023,RFA-AG-20-023"
10214645,f,w,"8846190,9341001,9340008,9341006,9349356","931000.0,875000.0,875000.0,875000.0,875000.0","RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016,RFA-HD-14-016"
9502960,m,w,"9982474,9527049,9983640,9347018,9185890","922500.0,937500.0,922500.0,982500.0,982500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
8478285,m,w,"8545224,7943167,7616961,8545225,8330246","1687500.0,1825000.0,1825000.0,1687500.0,1712500.0000000002","RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002,RFA-OD-08-002"
8101282,m,w,"8705994,8502617,8503587,8503590,8707646","2061500.0,2092500.0,2092500.0,2092500.0,2092500.0","RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013,RFA-AI-10-013"
7688641,f,w,"7588452,7686285,7692272,7851204,7692915","730000.0,730000.0,730000.0,720000.0,730000.0","RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008,RFA-DA-08-008"
7847889,f,w,"10461056,9831186,10432074,10472017,10491765","412000.0,492000.0,428000.0,428000.0,428000.0","RFA-ES-18-007,RFA-ES-18-007,RFA-ES-18-007,RFA-ES-18-007,RFA-ES-18-007"
9986710,m,w,"8683852,8840918,8686993,8685482,8685444","266000.0,266000.0,266000.0,266000.0,266000.0","RFA-CA-12-016,RFA-CA-12-016,RFA-CA-12-016,RFA-CA-12-016,RFA-CA-12-016"
8440304,m,w,"8436242,8038321,8824769,8815431,8033582","94500.0,98000.0,93100.0,93100.0,100800.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
9935065,m,w,"9141304,9142584,9142795,9142940,9135008","327500.0,327500.0,327500.0,327500.0,327500.0","RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003,RFA-GM-16-003"
8486416,f,w,"9390339,10216225,10190901,10190902,10190903","187500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006,RFA-DK-16-006"
8907054,f,w,"9995466,9995465,10414805,10656391,9828299","922500.0,922500.0,802500.0,772500.0,922500.0","RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503,RFA-DK-18-503"
9972904,m,a,"10588974,10588795,10579071,10579072,10579073","437750.0,437750.0,437750.0,437750.0,437750.0","RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027,RFA-DK-21-027"
9520079,m,w,"8884314,10000586,9675651,9706229,9706228","199500.0,184500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8519227,m,w,"10643881,10481093,9376871,9931114,10159074","309000.0,321000.0,375000.0,369000.0,348000.0","RFA-AI-21-016,RFA-AI-21-016,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042"
10837461,f,w,"10837461,10837481,9270571,7912258,7862568","412000.0,412000.0,187500.0,365000.0,360000.0","RFA-FD-23-028,RFA-FD-23-028,RFA-RM-15-004,RFA-DE-06-004,RFA-DE-06-004"
9854050,m,w,"9690077,8912810,9511837,9691905,9515998","861000.0,931000.0,875000.0,861000.0,875000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
8733670,f,b,"9750269,9752519,9592094,9593310,9600301","922500.0,922500.0,937500.0,937500.0,937500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
7884906,f,w,"9067246,8846541,8846545,8846543,8736363","1310000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021,RFA-AR-13-021"
7700947,f,w,"7887230,7936971,7936966,7888661,7645835","547500.0,540000.0,540000.0,547500.0,584000.0","RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-07-003"
8531312,m,a,"8137914,8110559,7919259,7914219,7936092","700000.0,700000.0,720000.0,720000.0,720000.0","RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005,RFA-RM-07-005"
8232157,f,w,"8721317,8580280,8720663,8851498,8853239","266000.0,270000.0,266000.0,266000.0,266000.0","RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007,RFA-AG-13-007"
