APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_bert-xx_r_wi,APPVAL_RECS_bert-xx_r_wi,FOA_RECS_bert-xx_r_wi
8842991,m,w,"9039598,9461547,9706229,9675651,9778990","196500.0,187500.0,187500.0,187500.0,187500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
8036016,m,w,"10625692,10625177,10625693,10625691,10625690","1030000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001,RFA-AI-22-001"
9514114,m,w,"8247145,7626351,7922385,7857001,8060640","1027500.0,1095000.0,1095000.0,1095000.0,1050000.0","RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001,RFA-DK-07-001"
7696523,m,w,"9978692,9357870,9522096,9502903,9543960","922500.0,937500.0,937500.0,937500.0,937500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8382101,f,a,"8701574,8583192,8700904,8583156,8581952","133000.0,135000.0,133000.0,135000.0,135000.0","RFA-AR-13-003,RFA-AR-13-003,RFA-AR-13-003,RFA-AR-13-003,RFA-AR-13-003"
10377360,f,h,"8080411,8277421,8625821,8670008,8688327","148750.0,145562.5,141312.5,141312.5,141312.5","RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013,RFA-HL-10-013"
8791171,m,w,"8758050,9672786,9788258,10150811,10147840","332500.0,625000.0,615000.0,580000.0,580000.0","RFA-AG-14-012,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
10610939,m,w,"9055179,9591340,9595396,9392920,9389516","524000.0,492000.0,492000.0,500000.0,500000.0","RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018,RFA-HD-16-018"
10207300,f,w,"10556252,10707132,10707395,10707394,10707374","267500.0,257500.0,257500.0,257500.0,257500.0","RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002,RFA-MD-22-002"
9988327,m,a,"8758050,10150811,9672786,10388131,10390460","332500.0,580000.0,625000.0,535000.0,535000.0","RFA-AG-14-012,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027,RFA-AG-18-027"
8573090,m,w,"8929147,8797697,8798138,8791803,8796484","133000.0,133000.0,133000.0,133000.0,133000.0","RFA-AG-14-008,RFA-AG-14-008,RFA-AG-14-008,RFA-AG-14-008,RFA-AG-14-008"
8132958,m,a,"7928723,8330952,7928722,7928726,7928725","720000.0,685000.0,720000.0,720000.0,720000.0","RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012,RFA-DK-07-012"
8913893,f,w,"9101967,9293252,8754186,9519544,8912367","458500.0,437500.0,465500.0,437500.0,465500.0","RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005,RFA-AT-14-005"
9811922,f,w,"10413034,9927973,10165449,9753104,9597601","749000.0,861000.0,812000.0,861000.0,875000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
9544165,f,w,"9146309,9146312,8984656,8984140,8982779","1572000.0,1572000.0,1596000.0,1596000.0,1596000.0","RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006,RFA-DE-15-006"
9279195,m,b,"9689470,9731541,9488023,9477060,9454543","922500.0,922500.0,937500.0,937500.0,937500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
8726256,f,a,"10093414,10094326,10094387,10095020,10095260","61500.0,61500.0,61500.0,61500.0,61500.0","RFA-AG-20-027,RFA-AG-20-027,RFA-AG-20-027,RFA-AG-20-027,RFA-AG-20-027"
10494227,f,w,"10657761,10494295,10656508,10656505,10656504","3090000.0,3210000.0,3090000.0,3090000.0,3090000.0","RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007,RFA-MD-21-007"
9353754,m,w,"9894581,10474683,10479208,9867305,9867903","492000.0,348000.0,348000.0,369000.0,369000.0","RFA-AT-19-007,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006,RFA-AT-19-006"
9036863,f,w,"10136646,9605465,10133693,10133698,10136644","1392000.0,1500000.0,1392000.0,1392000.0,1392000.0","RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008,RFA-HD-18-008"
8829105,m,w,"7892345,7892341,7892460,7892459,7892458","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010,RFA-AG-05-010"
10165939,f,w,"10171852,10355532,10171851,10598566,10582554","869999.9999999999,802500.0,869999.9999999999,772500.0,772500.0","RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007,RFA-ES-19-007"
8706184,m,a,"10783500,8710281,8337692,8508325,8541855","1030000.0,665000.0,685000.0,675000.0,675000.0","RFA-OD-23-005,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
8443130,f,w,"8443566,8601127,8443608,8586359,8606248","236250.00000000003,232750.0,236250.00000000003,232750.0,232750.0","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9242660,m,w,"7687610,7928986,8724985,9114634,8546440","584000.0,576000.0,430920.0,424440.0,437400.0","RFA-HD-05-040,RFA-HD-05-040,RFA-HD-12-187,RFA-HD-12-187,RFA-HD-12-187"
7665190,f,w,"8852388,8853184,8849086,8852457,8851180","532000.0,532000.0,532000.0,532000.0,532000.0","RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501,RFA-DK-14-501"
9706905,f,w,"8848144,8847406,8722779,8720831,10817423","66500.0,66500.0,66500.0,66500.0,772500.0","RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MH-14-200,RFA-MD-23-008"
9492746,f,a,"8729741,9054935,9067317,8853813,8885907","299250.0,655000.0,655000.0,665000.0,665000.0","RFA-MH-14-182,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180,RFA-MH-14-180"
9111775,m,h,"10449365,9737783,9925783,10163762,9580260","374500.0,430500.0,430500.0,406000.0,437500.0","RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008,RFA-AG-18-008"
10045458,f,w,"9145624,9276547,9282384,9697743,9698245","327500.0,312500.0,312500.0,307500.0,307500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9828762,m,w,"7939571,8319663,8515894,8516407,7796498","360000.0,342500.0,337500.0,337500.0,365000.0","RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003"
10187890,f,w,"7682983,7643794,7931241,9356516,9244601","292000.0,292000.0,292000.0,250000.0,262000.0","RFA-MH-08-060,RFA-MH-08-060,RFA-MH-08-060,RFA-EY-16-001,RFA-EY-16-001"
8392954,m,w,"7560047,8402573,8391240,8402562,8415883","292000.0,270000.0,270000.0,270000.0,270000.0","RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002,RFA-AI-05-002"
8624691,f,w,"10580910,8487420,7741894,8301579,8332710","515000.0,337500.0,365000.0,342500.0,342500.0","RFA-DK-21-025,RFA-HD-08-023,RFA-HD-08-023,RFA-HD-08-023,RFA-HD-08-023"
7960554,m,w,"8729444,9132754,8610759,9334849,8919109","2327500.0,2292500.0,2362500.0,2187500.0,2327500.0","RFA-DE-13-001,RFA-DE-13-001,RFA-DE-13-001,RFA-DE-13-001,RFA-DE-13-001"
9962210,m,w,"9246402,9728827,9753840,9753838,9753837","1250000.0,1230000.0,1230000.0,1230000.0,1230000.0","RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002,RFA-AG-15-002"
9905213,m,w,"7884268,8114154,7684744,7687367,7882658","360000.0,350000.0,365000.0,365000.0,360000.0","RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004,RFA-RM-08-004"
8103915,f,w,"10705728,10707147,10680530,10680536,10680539","515000.0,515000.0,515000.0,515000.0,515000.0","RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002,RFA-AR-22-002"
8507250,m,w,"8917061,8338897,8380415,8379372,8381883","997500.0,1027500.0,1027500.0,1027500.0,1027500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
9329432,f,w,"9768904,9772522,9769534,9769090,9146664","430500.0,430500.0,430500.0,430500.0,458500.0","RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001,RFA-OD-15-001"
8127832,m,a,"8599113,8598612,8904013,8728236,8728858","270000.0,270000.0,266000.0,266000.0,266000.0","RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007,RFA-ES-12-007"
8382518,m,w,"7905549,7715174,8130769,8119033,8119032","2920000.0,2920000.0,2800000.0,2880000.0,2880000.0","RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009,RFA-GM-09-009"
8465052,m,w,"7790696,7904169,8221187,8039221,7744760","576000.0,576000.0,576000.0,560000.0,584000.0","RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002,RFA-DC-07-002"
10458695,m,w,"10340783,10687248,10493382,10095572,10094515","901320.0,800310.0,831390.0,615000.0,615000.0","RFA-AG-21-027,RFA-AG-21-027,RFA-AG-21-027,RFA-AG-20-033,RFA-AG-20-033"
10623276,f,w,"10224695,10248391,9555002,9767802,9761547","829400.0,829400.0,893750.0,879450.0,879450.0","RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021,RFA-HD-17-021"
9381585,f,w,"10194496,10137942,9930827,9930759,9930352","174000.0,174000.0,184500.0,184500.0,184500.0","RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002,RFA-ES-19-002"
8441094,m,a,"9739126,9914197,9896747,9897520,9899185","123000.0,123000.0,123000.0,123000.0,123000.0","RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002,RFA-AG-19-002"
9486002,f,b,"8885884,9262763,9036284,9068674,9245571","332500.0,312500.0,327500.0,327500.0,312500.0","RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006,RFA-MD-13-006"
7922150,m,w,"8670765,8287407,9060396,9061769,8464193","492100.0,506900.00000000006,484700.0,484700.0,499500.00000000006","RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005,RFA-HL-12-005"
9743096,f,w,"8492038,8376556,8524199,8524207,8376534","540000.0,548000.0,548000.0,548000.0,548000.0","RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002,RFA-AR-08-002"
8516950,f,w,"9597601,9753104,10165449,9927973,10413034","875000.0,861000.0,812000.0,861000.0,749000.0","RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016,RFA-AG-18-016"
8314067,f,b,"9455243,9656960,10146939,10113807,10378141","375000.0,369000.0,348000.0,369000.0,321000.0","RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085,RFA-AI-16-085"
8261207,f,w,"10688981,10688715,10437469,10437534,10213480","284038.98,284038.98,267500.0,267500.0,290000.0","RFA-CA-22-017,RFA-CA-22-017,RFA-CA-19-049,RFA-CA-19-049,RFA-CA-19-049"
9900762,f,w,"10294555,10293808,9362809,9767101,9537490","290000.0,290000.0,937500.0,922500.0,937500.0","RFA-CA-20-044,RFA-CA-20-044,RFA-CA-16-014,RFA-CA-16-014,RFA-CA-16-014"
9565667,m,w,"7841797,7872857,7841795,7841790,7849721","360000.0,360000.0,360000.0,360000.0,350000.0","RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090,RFA-MH-08-090"
8893066,m,w,"7848255,7859631,8230735,7568246,7631217","1080000.0,1095000.0,1027500.0,1095000.0,1095000.0","RFA-DK-06-017,RFA-DK-06-017,RFA-DK-06-017,RFA-DK-06-017,RFA-DK-06-017"
8054192,m,w,"7680209,8291373,8099599,8314100,8134951","365000.0,342500.0,350000.0,342500.0,350000.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
7555189,f,w,"10056071,10056072,10544315,10544317,10544318","1450000.0,1450000.0,1287500.0,1287500.0,1287500.0","RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002,RFA-AA-20-002"
10725821,m,w,"8904623,9249190,8771264,8152489,9335110","2992500.0,2992500.0,2992500.0,3150000.0,2947500.0","RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016,RFA-CA-10-016"
8037613,m,w,"8811407,9257270,9223658,9223652,9257271","1995000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
8522175,f,w,"8291373,7879271,8312647,8443448,8518278","342500.0,360000.0,342500.0,342500.0,337500.0","RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021,RFA-DA-08-021"
10481868,f,b,"7623192,8454664,8494028,8132471,8471415","219000.0,205500.00000000003,675000.0,700000.0,685000.0","RFA-DA-06-001,RFA-DA-06-001,RFA-DA-10-001,RFA-DA-10-001,RFA-DA-10-001"
8111775,m,w,"8517895,8693975,8913107,8414034,8413975","1027500.0,997500.0,997500.0,1027500.0,1027500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
9756283,m,h,"10701771,10514064,10374361,10491974,10645964","515000.0,535000.0,869999.9999999999,802500.0,515000.0","RFA-AG-22-019,RFA-AG-22-019,RFA-AG-21-033,RFA-AG-21-033,RFA-AG-23-009"
8737794,m,w,"9590029,9792231,10245322,10213324,10459568","312500.0,307500.0,290000.0,307500.0,267500.0","RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006,RFA-AA-18-006"
8137136,m,w,"8173883,7686391,7961462,7686389,7961468","72000.0,73000.0,73000.0,73000.0,73000.0","RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002,RFA-RM-06-002"
10526301,m,a,"7901637,7901640,8131132,8131133,8131134","175200.0,172800.0,172800.0,172800.0,172800.0","RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012,RFA-CA-06-012"
9244654,m,w,"7803674,7905632,7515974,7681091,7645614","360000.0,365000.0,365000.0,365000.0,365000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
9645310,f,b,"8642414,8641479,8642228,8642427,8642401","1330000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007"
8053610,m,w,"9562023,10250342,9548545,9548544,9562025","4375000.0,4060000.0,4375000.0,4375000.0,4375000.0","RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014,RFA-AG-16-014"
8840568,m,a,"8607541,8228170,7789337,8050090,8436322","665000.0,685000.0,720000.0,700000.0,675000.0","RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009,RFA-DK-08-009"
9839866,m,w,"9257605,9520081,9520146,9520118,9542179","2187500.0,2187500.0,2187500.0,2187500.0,2187500.0","RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019,RFA-ES-15-019"
9143829,m,h,"9145624,9506629,9145617,9276547,9282384","327500.0,312500.0,327500.0,312500.0,312500.0","RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008,RFA-AG-15-008"
9479911,m,w,"9961561,10242626,10442454,9965538,10269892","615000.0,580000.0,535000.0,615000.0,515000.0","RFA-FD-20-001,RFA-FD-20-001,RFA-FD-20-001,RFA-FD-20-001,RFA-FD-20-001"
9522144,m,a,"8173559,7961226,8120576,8173562,8173561","1296000.0,1314000.0,1260000.0,1296000.0,1296000.0","RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006,RFA-RR-07-006"
9533890,m,w,"9114642,9324029,9747330,9533890,8951512","352390.0,336250.0,330870.0,336250.0,357770.0","RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012,RFA-HL-15-012"
8037941,m,a,"8376480,8289409,8382077,8382066,8376181","2055000.0,2055000.0,2055000.0,2055000.0,2055000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
10631873,m,h,"9789299,9789281,9837381,9617513,9837229","369000.0,369000.0,369000.0,375000.0,369000.0","RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003,RFA-EB-17-003"
10085601,m,w,"10677569,10085125,10450076,10455486,10455487","824000.0,984000.0,856000.0,856000.0,856000.0","RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016,RFA-HD-20-016"
9355686,m,w,"8918310,8507791,8507786,8507783,8507257","997500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022,RFA-HD-10-022"
8899539,m,w,"8391026,7935432,7838126,7840740,7932180","959000.0,1008000.0,1022000.0,1022000.0,1008000.0","RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005,RFA-ES-09-005"
7773862,m,h,"8413274,8413065,8821583,8413360,8412898","685000.0,675000.0,665000.0,685000.0,685000.0","RFA-MH-12-130,RFA-MH-12-130,RFA-MH-12-130,RFA-MH-12-130,RFA-MH-12-130"
9728689,m,w,"9362529,10438220,9522096,9502903,9543960","937500.0,869999.9999999999,937500.0,937500.0,937500.0","RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047,RFA-AI-16-047"
8160643,m,a,"8189006,8336846,8332244,8079819,8504815","1050000.0,1027500.0,1027500.0,420000.0,405000.0","RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-013,RFA-CA-10-002,RFA-CA-10-002"
9118997,m,w,"8624922,8627412,8711465,8711467,8626815","337500.0,337500.0,332500.0,332500.0,337500.0","RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004,RFA-ES-13-004"
8910705,m,w,"9016112,9016471,9019375,8757453,9274328","299250.0,299250.0,299250.0,199500.0,187500.0","RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-005,RFA-ES-13-010,RFA-ES-13-010"
8397669,m,b,"8780661,8036061,8397669,8609638,8423405","89110.0,93800.0,90450.0,90450.0,90450.0","RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006,RFA-HL-10-006"
7819610,m,w,"9918124,10241399,10687817,10019446,10470383","430500.0,406000.0,360500.0,430500.0,374500.0","RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006,RFA-AA-19-006"
10136373,m,w,"10299633,10136988,10156146,10153409,10138398","214000.0,232000.0,232000.0,232000.0,232000.0","RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072,RFA-AI-19-072"
9276839,m,w,"9067905,9226036,9268701,9226033,9317410","1965000.0,1875000.0,1875000.0,1875000.0,1875000.0","RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048,RFA-AI-12-048"
7905553,m,w,"9282786,9252483,9475220,9483338,9492573","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002,RFA-GM-16-002"
9205193,m,w,"8928229,8927031,8915721,8668393,8679838","332500.0,332500.0,332500.0,332500.0,332500.0","RFA-RM-13-003,RFA-RM-13-003,RFA-RM-13-003,RFA-RM-13-003,RFA-RM-13-003"
8516963,m,w,"7903201,8102994,8316181,8316179,8322625","2016000.0,1960000.0,1918000.0,1918000.0,1918000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
7910673,f,w,"8380869,7910674,7643231,7901465,7901466","1370000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AI-07-001,RFA-AI-07-001,RFA-AI-07-001,RFA-AI-07-001,RFA-AI-07-001"
9999951,m,w,"7586435,7896620,7940246,7940443,7692069","292000.0,288000.0,292000.0,292000.0,292000.0","RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007,RFA-CA-08-007"
8437252,f,a,"9240573,9247816,9252374,9450465,9459844","437500.0,437500.0,437500.0,437500.0,437500.0","RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005,RFA-AI-15-005"
8132830,m,w,"7918019,8132841,7925711,7925709,7918020","2190000.0,2160000.0,2190000.0,2190000.0,2190000.0","RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003,RFA-NS-06-003"
9686546,f,w,"9514748,9266788,9514729,9514749,9514735","1250000.0,1250000.0,1250000.0,1250000.0,1250000.0","RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001,RFA-AG-15-001"
8308480,m,w,"8710281,8337690,8508325,8541855,8541057","665000.0,685000.0,675000.0,675000.0,675000.0","RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008,RFA-RM-10-008"
9932374,m,w,"7885526,7885547,8104215,8103268,7647336","360000.0,360000.0,350000.0,350000.0,365000.0","RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002,RFA-ES-07-002"
9125784,m,a,"7878872,7666180,7937570,7790611,7918510","1440000.0,1460000.0,1460000.0,360000.0,365000.0","RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-039,RFA-CA-07-034,RFA-CA-07-034"
7687685,f,a,"9570634,10247794,10249211,10249212,10249213","1250000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001,RFA-AR-17-001"
8724857,m,w,"8038321,8435565,8036079,8824769,8815431","98000.0,95900.0,98000.0,93100.0,93100.0","RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001,RFA-NS-09-001"
8425082,m,h,"7713685,7683245,8260225,8318728,8616876","511000.0,511000.0,479500.00000000006,479500.00000000006,472500.00000000006","RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
10465271,m,h,"10458119,9975693,10423663,9748426,9609262","535000.0,615000.0,580000.0,615000.0,625000.0","RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013,RFA-AI-17-013"
9332664,m,w,"9544767,9544768,9124627,9332089,9332091","9375000.0,9375000.0,9825000.0,9375000.0,9375000.0","RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001,RFA-AA-14-001"
9250815,m,w,"10744678,10744578,10743669,9537273,9729459","1030000.0,1030000.0,1030000.0,312500.0,307500.0","RFA-MH-22-190,RFA-MH-22-190,RFA-MH-22-190,RFA-HD-15-017,RFA-HD-15-017"
8458494,m,w,"10709613,10599558,10709611,10709610,10709608","6437500.0,6687500.0,6437500.0,6437500.0,6437500.0","RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021,RFA-HD-23-021"
9605038,m,w,"8588310,8893067,8786546,8788009,8785115","997500.0,997500.0,997500.0,997500.0,997500.0","RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005,RFA-DK-09-005"
9067247,m,w,"10288585,10288582,10684021,10684010,10459584","1160000.0,1160000.0,1030000.0,1030000.0,1070000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
8462049,f,w,"8730502,9129507,9129458,9129472,9129524","199500.0,196500.0,196500.0,196500.0,196500.0","RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008,RFA-FD-12-008"
7677676,m,h,"8131725,7891426,7891429,7663887,7930569","1440000.0,1460000.0,1460000.0,1460000.0,1460000.0","RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005,RFA-AR-05-005"
8662246,f,w,"10357581,10583452,9910430,9755136,10118194","428000.0,412000.0,492000.0,492000.0,464000.0","RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009,RFA-HL-19-009"
7878744,m,w,"8499165,8299395,8319663,8516407,8515894","337500.0,342500.0,342500.0,337500.0,337500.0","RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003,RFA-AA-09-003"
7856109,m,w,"7898677,7922268,7860471,7860470,7860469","1095000.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013,RFA-DK-06-013"
7905771,m,w,"7673938,7665413,7688676,10172976,10021032","4672000.0,4672000.0,4672000.0,348000.0,369000.0","RFA-MD-07-001,RFA-MD-07-001,RFA-MD-07-001,RFA-LM-19-001,RFA-LM-19-001"
8508802,m,w,"10655239,10655674,7617897,8133714,8132947","515000.0,515000.0,438000.0,420000.0,420000.0","RFA-AI-22-020,RFA-AI-22-020,RFA-AI-06-022,RFA-AI-06-022,RFA-AI-06-022"
9728367,m,w,"7905656,7513607,7713847,7713358,8068841","504000.0,511000.0,511000.0,511000.0,490000.0","RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070,RFA-MH-08-070"
9370388,m,w,"8055786,8066320,8144352,8528478,8459329","360000.0,350000.0,350000.0,337500.0,337500.0","RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010,RFA-AR-10-010"
10063779,m,b,"8790208,8894505,9339765,9339769,9355035","1330000.0,1330000.0,1310000.0,1310000.0,1250000.0","RFA-CA-13-015,RFA-CA-13-015,RFA-CA-13-015,RFA-CA-13-015,RFA-CA-13-015"
9533675,f,b,"8355524,8722021,8911359,8904715,8871783","303750.0,299250.0,299250.0,299250.0,299250.0","RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023,RFA-HL-12-023"
9547566,m,w,"10536567,10537743,10439178,10321005,10595133","1070000.0,1070000.0,580000.0,535000.0,1070000.0","RFA-NS-22-002,RFA-NS-22-002,RFA-OD-20-022,RFA-OD-20-022,RFA-NS-22-037"
9291486,m,w,"10459584,10459581,10684010,10684021,10288582","1070000.0,1070000.0,1030000.0,1030000.0,1160000.0","RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008,RFA-AR-21-008"
8681331,m,w,"10370410,10138992,9983262,10600094,9656182","267500.0,290000.0,307500.0,257500.0,246000.0","RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023,RFA-AI-19-023,RFA-MH-18-301"
