APPLICATION_ID,PI_GENDER,PI_RACE,APP_RECS_distilbert_r_wi,APPVAL_RECS_distilbert_r_wi,FOA_RECS_distilbert_r_wi
10200529,f,h,"10239410,10624762,10403558,10406278,10406361","869999.9999999999,772500.0,802500.0,802500.0,802500.0","RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030,RFA-NS-20-030"
9868112,f,w,"9353766,9774037,9186924,9186201,9186641","312500.0,307500.0,327500.0,327500.0,327500.0","RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003,RFA-DK-15-003"
9542113,m,w,"9542113,9542112,9732367,9732365,9438086","562500.0,562500.0,553500.0,553500.0,562500.0","RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001,RFA-OH-17-001"
8015465,m,w,"8802942,8932017,9350342,8803992,9352771","1330000.0,1330000.0,1250000.0,1330000.0,1250000.0","RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005,RFA-HS-14-005"
9763944,f,h,"9267658,9267674,9266851,9988694,10579886","131000.0,131000.0,131000.0,310121.13,566500.0","RFA-DA-16-015,RFA-DA-16-015,RFA-DA-16-015,RFA-DA-20-020,RFA-DA-20-016"
8475813,m,w,"9952320,9607901,9607786,9772981,9970196","369000.0,375000.0,375000.0,369000.0,369000.0","RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002,RFA-AR-18-002"
7932707,m,w,"10543288,10707113,10708037,10707451,10707267","401250.0,386250.0,386250.0,386250.0,386250.0","RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022,RFA-DK-21-022"
10544043,m,b,"7936971,7887230,7888661,7936966,9435001","540000.0,547500.0,547500.0,540000.0,437500.0","RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-09-006,RFA-MD-15-010"
10617209,f,h,"10148627,10394916,10394914,10393675,10393674","290000.0,267500.0,267500.0,267500.0,267500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8746034,f,w,"10413694,10524770,10907172,10662757,10662759","267500.0,257500.0,257500.0,3914000.0,3914000.0","RFA-FD-22-002,RFA-FD-22-002,RFA-FD-22-002,RFA-OD-22-003,RFA-OD-22-003"
8669062,m,w,"10167095,7688676,7673938,7665413,9900599","922500.0,4672000.0,4672000.0,4672000.0,1845000.0","RFA-DK-20-015,RFA-MD-07-001,RFA-MD-07-001,RFA-MD-07-001,RFA-MD-15-013"
10687330,f,w,"8758248,8749196,10578773,10331040,10331041","299250.0,299250.0,515000.0,535000.0,535000.0","RFA-ES-13-009,RFA-ES-13-009,RFA-OD-20-002,RFA-OD-20-002,RFA-OD-20-002"
7727712,f,w,"9441650,9207000,9838753,9841407,9860928","593750.0,593750.0,584250.0,584250.0,584250.0","RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003,RFA-ES-15-003"
9286810,m,w,"10369502,10369292,10611827,10611826,10295439","928000.0,928000.0,824000.0,824000.0,1334000.0","RFA-NS-21-005,RFA-NS-21-005,RFA-NS-21-005,RFA-NS-21-005,RFA-NS-21-003"
8688960,f,w,"8072431,8877437,8880141,8847663,8880140","2100000.0,1995000.0,1995000.0,1995000.0,1995000.0","RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006,RFA-CA-10-006"
8277399,m,w,"7768334,7642330,8237046,7677238,8244458","365000.0,365000.0,145562.5,155125.0,145562.5","RFA-HL-04-035,RFA-HL-04-035,RFA-HL-08-016,RFA-HL-08-016,RFA-HL-08-016"
9310235,m,w,"9315141,9115603,8914613,8913960,9130457","625000.0,655000.0,665000.0,665000.0,665000.0","RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014,RFA-DK-12-014"
10250422,f,w,"10500864,10681283,9084413,9084410,9101923","148730.0,143170.0,65500.0,65500.0,65500.0","RFA-AG-22-009,RFA-AG-22-009,RFA-AG-14-004,RFA-AG-14-004,RFA-AG-14-004"
8535662,m,w,"9185890,9347018,9983640,9316562,9753164","982500.0,982500.0,922500.0,937500.0,922500.0","RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015,RFA-CA-15-015"
9056289,m,w,"7899893,7922550,7803674,7822826,7910570","360000.0,360000.0,360000.0,360000.0,360000.0","RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002,RFA-GM-08-002"
7740112,m,w,"8642414,8642431,8642401,8642427,8642228","1330000.0,1330000.0,1330000.0,1330000.0,1330000.0","RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007,RFA-OD-12-007"
9927583,m,w,"9915866,9906174,10393674,10393673,9903209","307500.0,307500.0,267500.0,267500.0,307500.0","RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002,RFA-AI-18-002"
8424255,m,h,"8380254,8120921,7881460,7881459,7649533","685000.0,720000.0,730000.0,730000.0,730000.0","RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001"
10093953,m,w,"10624351,10436554,10617370,10437135,10645964","515000.0,535000.0,515000.0,535000.0,515000.0","RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-22-020,RFA-AG-23-009"
8461747,m,w,"9546412,9102722,9098341,9103992,9100305","187500.0,199500.0,199500.0,199500.0,199500.0","RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023,RFA-FD-15-023"
9737048,f,h,"10541236,10540815,10356729,10356728,10356726","82400.0,82400.0,85600.0,85600.0,85600.0","RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056,RFA-AI-20-056"
8532979,m,w,"8265266,8842683,7834466,8105340,7939718","43155000.0,41895000.0,45990000.0,44100000.0,45360000.0","RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005,RFA-HL-09-005"
9768292,f,w,"8731797,8731796,8731855,8743173,8731857","299250.0,299250.0,299250.0,299250.0,299250.0","RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013,RFA-DA-13-013"
10532538,f,w,"10532013,10701793,10703468,10703463,10703459","1070000.0,1030000.0,1030000.0,1030000.0,1030000.0","RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009,RFA-HD-22-009"
9103366,f,w,"9114408,8724968,8457183,8459768,8459732","393000.0,399000.0,411000.00000000006,411000.00000000006,411000.00000000006","RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007,RFA-FD-12-007"
10227948,f,w,"9346002,9691088,9546463,9926797,9156542","156250.0,153750.0,156250.0,153750.0,163750.0","RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010,RFA-AG-16-010"
9440660,f,w,"8144935,8145198,8015487,8015408,8015447","3360000.0,3360000.0,3456000.0,3456000.0,3456000.0","RFA-HL-10-020,RFA-HL-10-020,RFA-HL-10-020,RFA-HL-10-020,RFA-HL-10-020"
8448447,f,w,"8447232,8895806,9070527,8661790,8704133","405000.0,399000.0,393000.0,399000.0,399000.0","RFA-NR-12-004,RFA-NR-12-004,RFA-NR-12-004,RFA-NR-12-004,RFA-NR-12-004"
9545765,f,a,"10251361,10125417,10126403,10256718,10589937","232000.0,246000.0,246000.0,232000.0,206000.0","RFA-MH-20-331,RFA-MH-20-331,RFA-MH-20-331,RFA-MH-20-331,RFA-MH-21-226"
8389846,m,w,"8508879,9089828,9517661,9088303,9088307","25650000.0,24890000.0,23750000.0,24890000.0,24890000.0","RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002,RFA-AI-11-002"
9994966,m,w,"8699693,8707400,8307505,8532854,8149926","887110.0,887110.0,913790.0,900450.0000000001,933800.0","RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026,RFA-CA-09-026"
10670333,f,w,"9316618,9761519,8972993,8971609,8973800","437500.0,430500.0,465500.0,465500.0,465500.0","RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004,RFA-DK-14-004"
10264950,m,w,"9105753,9323489,8990689,9563295,9757795","1441000.0,1375000.0,1463000.0,1375000.0,1353000.0","RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027,RFA-HD-15-027"
7817303,m,w,"8149991,8149989,8021062,8020738,9476791","210000.0,210000.0,216000.0,216000.0,2812500.0","RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-RM-09-021,RFA-GM-15-001"
8607882,m,w,"7862622,7901045,8116511,7914874,7914972","1387000.0,1387000.0,1368000.0,1387000.0,1387000.0","RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027,RFA-AI-05-027"
9060404,m,w,"7656732,7664301,7850423,7882526,7916499","146000.0,146000.0,146000.0,144000.0,144000.0","RFA-DA-06-007,RFA-DA-06-007,RFA-DA-06-007,RFA-DA-06-007,RFA-DA-06-007"
8709275,f,w,"10585180,10584936,10585386,10533583,10701922","515000.0,515000.0,515000.0,374500.0,360500.0","RFA-HG-22-001,RFA-HG-22-001,RFA-HG-22-001,RFA-HG-21-033,RFA-HG-21-033"
10146359,f,w,"9536012,9312969,9313004,9311295,9311296","937500.0,937500.0,937500.0,937500.0,937500.0","RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019,RFA-DK-16-019"
8063772,m,a,"8551682,8607976,9010966,8431983,9211357","664998.67,664998.67,654998.6900000001,674998.65,624998.75","RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206,RFA-HD-12-206"
9742550,m,w,"8414142,8538380,8540334,8550031,8549924","274000.0,270000.0,270000.0,270000.0,270000.0","RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014,RFA-RM-11-014"
10404416,m,w,"7932218,8103918,8382402,8380611,8382400","1168000.0,1152000.0,1096000.0,1096000.0,1096000.0","RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001,RFA-AR-07-001"
8700265,m,w,"8898693,8470879,9344753,9099642,9108802","232750.0,236250.00000000003,229250.0,229250.0,229250.0","RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002,RFA-AG-13-002"
8892301,m,a,"9185920,10175633,8782607,8782594,9392124","6541666.25,6070666.279999999,6960332.890000001,6960332.890000001,6541666.25","RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008,RFA-AI-12-008"
8725122,f,w,"9857598,9741953,10114279,7943653,8288824","430500.0,430500.0,406000.0,1800000.0,1712500.0000000002","RFA-DK-17-019,RFA-DK-17-019,RFA-DK-17-019,RFA-DK-08-008,RFA-DK-08-008"
10891329,f,w,"9986470,10126014,9689448,9536297,9694533","246000.0,232000.0,246000.0,250000.0,250000.0","RFA-ES-19-009,RFA-ES-19-009,RFA-ES-17-004,RFA-ES-17-004,RFA-ES-17-004"
10260448,f,b,"10740570,10740237,7936965,7762955,8053547","721000.0,721000.0,345600.0,350400.0,345600.0","RFA-DA-23-026,RFA-DA-23-026,RFA-DA-09-020,RFA-DA-09-020,RFA-DA-09-020"
10201889,m,h,"8292169,8565738,8378202,8298255,8513977","1027500.0,1027500.0,1027500.0,1027500.0,1012500.0","RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013,RFA-DK-09-013"
10104266,f,w,"7633366,7842589,7633365,7842587,7837700","219000.0,216000.0,219000.0,216000.0,216000.0","RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002,RFA-TW-06-002"
9041305,m,w,"9985616,10202669,9406628,9742996,9547719","147600.0,139200.0,150000.0,147600.0,150000.0","RFA-HD-17-022,RFA-HD-17-022,RFA-HD-17-022,RFA-HD-17-022,RFA-HD-17-022"
9550774,m,w,"8533927,8534763,8500738,8502396,8491305","337500.0,337500.0,342500.0,342500.0,342500.0","RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018,RFA-FD-12-018"
9927584,f,w,"9511735,9707732,9694158,9376871,9376151","375000.0,369000.0,369000.0,375000.0,375000.0","RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042,RFA-AI-16-042"
8295437,m,w,"10315914,10472632,10459554,10316144,10810993","232000.0,214000.0,214000.0,232000.0,214000.0","RFA-HD-21-030,RFA-HD-21-030,RFA-HD-21-030,RFA-HD-21-030,RFA-HD-21-030"
10532015,f,w,"10815392,10815147,10019836,10018175,9900560","206000.0,206000.0,276750.0,276750.0,276750.0","RFA-MH-23-116,RFA-MH-23-116,RFA-DA-19-036,RFA-DA-19-036,RFA-DA-19-036"
7829637,f,w,"10023938,10024067,9859231,9861937,10213595","246000.0,246000.0,246000.0,246000.0,580000.0","RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-121,RFA-MH-19-120"
8537115,m,w,"7900544,7900542,7664605,7900537,7900538","730000.0,730000.0,730000.0,730000.0,730000.0","RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001,RFA-AA-07-001"
10701944,f,w,"8660785,7884725,7935378,7935371,7935390","172900.0,182500.0,180000.0,180000.0,180000.0","RFA-RM-13-002,RFA-MD-09-008,RFA-MD-09-008,RFA-MD-09-008,RFA-MD-09-008"
8842603,m,w,"8155178,8338848,8078440,8035156,8325038","280000.0,274000.0,280000.0,280000.0,274000.0","RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001,RFA-CA-10-001"
7677986,m,w,"8324534,8165514,8174566,8174776,8912347","456210.00000000006,466200.0,466200.0,466200.0,436230.0","RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004,RFA-AG-11-004"
9171885,m,w,"8716704,8669786,8857123,8471943,8723137","266000.0,266000.0,266000.0,270000.0,399000.0","RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-004,RFA-CA-12-005"
9938413,f,w,"8598111,8586359,8442095,8589013,8601127","232750.0,232750.0,236250.00000000003,232750.0,232750.0","RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021,RFA-MH-13-021"
9527426,m,w,"7924115,7921645,7921646,8135542,8135543","949000.0,949000.0,936000.0,936000.0,936000.0","RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004,RFA-MD-05-004"
9732936,f,h,"9929454,9657400,10372135,10372917,10381616","430500.0,437500.0,374500.0,374500.0,374500.0","RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004,RFA-MD-18-004"
9744452,m,w,"8706563,9291409,9226028,9507759,9420513","665000.0,625000.0,625000.0,625000.0,625000.0","RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042,RFA-AI-12-042"
8167632,f,w,"8168193,8056024,8359581,8359582,8129510","288000.0,280000.0,280000.0,280000.0,280000.0","RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001,RFA-RR-07-001"
8368675,f,w,"9997691,10214647,9406036,9406038,9406037","615000.0,580000.0,625000.0,625000.0,625000.0","RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007,RFA-HD-17-007"
8619190,f,w,"10218040,10062404,10062402,10062401,10062400","1102000.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001,RFA-MD-20-001"
7683854,m,w,"8318241,7931545,7677886,7905957,7905958","1027500.0,1095000.0,1095000.0,1095000.0,1095000.0","RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012,RFA-HD-07-012"
9390979,f,w,"9315618,9194546,7844258,7938085,7841137","1250000.0,1310000.0,657000.0,648000.0,657000.0","RFA-HD-16-007,RFA-HD-16-007,RFA-MH-09-173,RFA-MH-09-173,RFA-MH-09-173"
8090478,f,h,"8395547,8689856,8534645,8688127,8689872","548000.0,532000.0,540000.0,532000.0,532000.0","RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012,RFA-AG-12-012"
7790849,m,w,"7625181,7920763,7961832,7941329,7919757","6935000.0,6935000.0,6935000.0,6935000.0,6935000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
9515571,f,w,"7942060,8136590,7797821,7797770,7796378","633600.0,616000.0,642400.0,642400.0,642400.0","RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014,RFA-HD-08-014"
9259942,f,w,"10457885,10178888,10178764,10178765,10178881","160500.0,174000.0,174000.0,174000.0,174000.0","RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002,RFA-DK-19-002"
8511843,f,w,"10592780,10709636,8725922,8726574,8727839","802500.0,772500.0,239400.0,239400.0,239400.0","RFA-TR-22-012,RFA-TR-22-012,RFA-HS-14-002,RFA-HS-14-002,RFA-HS-14-002"
8539894,m,w,"9592900,9986458,9987625,9987624,9987623","937500.0,922500.0,922500.0,922500.0,922500.0","RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005,RFA-DK-17-005"
10149922,f,b,"10703733,10703789,10399445,10671517,10694897","515000.0,515000.0,1605000.0,1545000.0,1545000.0","RFA-AI-22-034,RFA-AI-22-034,RFA-AI-18-005,RFA-AI-18-005,RFA-AI-18-005"
8249397,f,w,"9898411,9249619,9673167,9673165,9253028","246000.0,250000.0,246000.0,246000.0,250000.0","RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020,RFA-HD-16-020"
9189717,m,w,"10622635,10408480,10408484,10408485,10408486","1030000.0,1070000.0,1070000.0,1070000.0,1070000.0","RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025,RFA-DK-20-025"
10381666,f,w,"9935156,10133175,10380050,10380052,10414788","922500.0,869999.9999999999,802500.0,802500.0,802500.0","RFA-RM-18-014,RFA-RM-18-014,RFA-RM-18-014,RFA-RM-18-014,RFA-RM-18-014"
10453564,m,w,"8327222,8328875,8116486,8122371,8118973","342500.0,350000.0,350000.0,350000.0,350000.0","RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009,RFA-GM-10-009"
7827995,f,w,"8269805,8133834,7625193,7625212,8092791","6507500.000000001,6650000.0,6935000.0,6935000.0,6650000.0","RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007,RFA-RM-07-007"
7942063,m,w,"7919509,8127697,7881980,7694378,8797291","720000.0,700000.0,730000.0,730000.0,6783000.0","RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-07-010,RFA-AA-11-006"
9774474,f,a,"10263699,10263653,10263628,10488978,10488972","290000.0,290000.0,290000.0,267500.0,267500.0","RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002,RFA-EB-20-002"
9450430,f,w,"9982103,9697197,9729469,9729471,9729472","1168500.0,1168500.0,1168500.0,1168500.0,1168500.0","RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005,RFA-MD-17-005"
9509407,m,w,"8044608,8486608,8036571,8043433,8043965","288000.0,280000.0,288000.0,288000.0,288000.0","RFA-DK-10-002,RFA-DK-10-002,RFA-DK-10-002,RFA-DK-10-002,RFA-DK-10-002"
10606568,m,w,"10194494,9812381,10413850,10006880,10626760","812000.0,861000.0,749000.0,861000.0,721000.0","RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010,RFA-ES-18-010"
10140354,m,a,"10377742,10378934,10379613,10379210,9044565","274540.60000000003,274540.60000000003,274540.60000000003,274540.60000000003,1441000.0","RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-002,RFA-ES-21-003,RFA-ES-12-002"
7766367,m,w,"10829114,10813700,10710194,10723104,10730191","59740.0,59740.0,59740.0,59740.0,59740.0","RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012,RFA-NS-21-012"
8099009,f,w,"10442808,10703509,10655726,10620361,10619595","214000.0,206000.0,206000.0,206000.0,206000.0","RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035,RFA-AI-21-035"
8502615,m,w,"8316179,8322627,7756236,7755519,7753567","1918000.0,1918000.0,2044000.0,2044000.0,2044000.0","RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007,RFA-HL-09-007"
8063752,m,w,"8554494,9828646,8975583,9186941,9604763","24605000.0,22755000.0,24235000.0,23125000.0,22755000.0","RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011,RFA-AI-12-011"
8464111,m,w,"9019375,9016112,9016471,9702001,9749167","299250.0,299250.0,299250.0,1845000.0,1845000.0","RFA-ES-15-005,RFA-ES-15-005,RFA-ES-15-005,RFA-ES-17-007,RFA-ES-17-007"
8013407,f,w,"10684333,10669855,10301286,10301346,10701062","1030000.0,1070000.0,1160000.0,1160000.0,1030000.0","RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025,RFA-AG-21-025"
9116934,f,w,"8333992,8333982,8725259,8725255,8231620","685000.0,685000.0,675000.0,675000.0,700000.0","RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004,RFA-RM-10-004"
7855009,m,w,"9459829,9683777,9674383,9266296,9274154","187500.0,184500.0,184500.0,187500.0,187500.0","RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019,RFA-AI-15-019"
7626257,m,w,"8692300,8691551,8690346,8688718,8692115","1012500.0,1012500.0,1012500.0,1012500.0,1012500.0","RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011,RFA-HS-13-011"
9787544,f,w,"8549778,8537968,8725217,8193577,8193636","675000.0,675000.0,665000.0,700000.0,700000.0","RFA-HG-10-009,RFA-HG-10-009,RFA-HG-10-009,RFA-HG-10-009,RFA-HG-10-009"
8624903,m,a,"7812886,7789205,7820268,7820267,8332883","3285000.0,3285000.0,3285000.0,3285000.0,3082500.0000000005","RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009,RFA-CA-09-009"
8257680,m,w,"9548119,9998678,9229238,9228903,9228906","1000000.0,984000.0,1048000.0,1048000.0,1048000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
10087180,m,w,"10264139,10231303,10424563,10432084,10442624","290000.0,307500.0,267500.0,267500.0,267500.0","RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044,RFA-AG-20-044"
7786621,f,a,"9574030,9757654,9937625,9920655,10149892","312500.0,307500.0,307500.0,307500.0,290000.0","RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009,RFA-AG-18-009"
10169872,f,w,"10674294,10674274,10674221,10673319,10703357","669500.0,669500.0,669500.0,669500.0,1545000.0","RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-22-028,RFA-AI-20-001"
8664193,m,w,"9854050,9292318,8909962,8912743,9479233","861000.0,875000.0,931000.0,931000.0,875000.0","RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001,RFA-EY-14-001"
7664558,f,w,"8722549,8049452,8315996,8151075,8151074","5652500.0,6120000.0,5950000.0,5950000.0,5950000.0","RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007,RFA-DK-09-007"
10440265,m,w,"7613514,7614543,7694362,7692257,7623951","292000.0,292000.0,292000.0,292000.0,292000.0","RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033,RFA-CA-07-033"
8889709,m,w,"8889710,8889709,8270456,8270455,8502339","1106028.0,1106028.0,1139292.0,1139292.0,1122660.0","RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011,RFA-HL-11-011"
8133995,m,w,"10475527,10476013,10589115,10589937,9214310","214000.0,214000.0,206000.0,206000.0,187500.0","RFA-MH-21-226,RFA-MH-21-226,RFA-MH-21-226,RFA-MH-21-226,RFA-AI-14-006"
8959735,m,w,"10470088,10130308,10308509,10308532,10312824","214000.0,232000.0,214000.0,214000.0,214000.0","RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065,RFA-AI-19-065"
10001483,m,w,"9542766,9544193,9762068,9762066,9358698","187500.0,187500.0,184500.0,184500.0,187500.0","RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009,RFA-DA-16-009"
10690423,m,w,"8649399,9247944,8831672,8840228,8831664","199500.0,187500.0,199500.0,199500.0,199500.0","RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001,RFA-ES-13-001"
10694878,f,w,"10242080,10242081,10242886,10242885,10242883","1160000.0,1160000.0,1160000.0,1160000.0,1160000.0","RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020,RFA-TR-18-020"
9750114,m,w,"8126344,7644619,8333457,8545299,8550177","5950000.0,6205000.0,5822500.0,5822500.0,5822500.0","RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001,RFA-RM-08-001"
7784258,f,w,"8858282,10055976,9605293,9605294,9187952","228760.0,211560.0,211560.0,211560.0,215000.0","RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022,RFA-HD-14-022"
9142698,m,w,"8414034,8693975,8711423,9108891,9133333","1027500.0,997500.0,997500.0,982500.0,982500.0","RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015,RFA-RM-11-015"
8907088,m,w,"7630571,7617099,7595042,7642391,7576119","365000.0,365000.0,365000.0,365000.0,365000.0","RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012,RFA-HL-06-012"
9998678,m,w,"9547165,9356535,9544713,9547164,9544727","1000000.0,1000000.0,1000000.0,1000000.0,1000000.0","RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013,RFA-HD-16-013"
8955334,m,w,"8640226,9129753,9104056,9119111,9137753","337500.0,327500.0,327500.0,327500.0,327500.0","RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007,RFA-NS-13-007"
9854093,f,w,"8693887,8692619,8413177,8412987,8539731","665000.0,665000.0,685000.0,685000.0,675000.0","RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006,RFA-AA-12-006"
10005516,m,w,"9967144,10213226,9968486,10201758,9968483","861000.0,812000.0,861000.0,812000.0,861000.0","RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017,RFA-RM-17-017"
9765062,m,w,"10663982,10463725,10236871,10236872,10615217","515000.0,535000.0,580000.0,580000.0,515000.0","RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003,RFA-AR-21-003"
